ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,search_displays_2.stopped,response.keys,response.corr,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,response.rt,response.duration,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,168,0,0,0,0,12,0,90,180,None,present,inhibit,freq_bottom,,,,,0,864,864,247,,,,,,,,,,,0.8873060226549289,,,,,,,,,,,,,,,,,,,,,,,3687.8770866961704,3687.8991541766636,3687.899165401711,3688.7898889265552,3688.789902717327,4430.060279465188,4430.060279465188,4431.55066585376,4431.55066585376,4431.55066585376,4431.55066585376,4433.041086238189,4433.041086238189,3691.8204640306194,None,1,3691.8208466443684,3691.8208876959698,3691.8208969967227,3691.8215381072714,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,0,168,0,90,0,12,0,0,None,present,inhibit,freq_bottom,,,,,0,865,865,191,,,,,,,,,,,0.779242101285395,,,,,,,,,,,,,,,,,,,,,,,3691.822026877894,3691.82288479221,3691.822895375826,3692.602794010443,3692.602807801215,4433.87369673194,4433.87369673194,4435.372437442011,4435.372437442011,4435.372437442011,4435.372437442011,4436.8461838207295,4436.8461838207295,3695.6338415286336,None,1,3695.634240178164,3695.634279626187,3695.63428892694,3695.6348107312733,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,168,180,180,168,0,180,180,180,f,abs,resp,freq_bottom,,,,,0,866,866,780,,,,,,,,,,,0.724299215560009,,,,,,,,,,,,,,,,,,,,,,,3695.6352975776026,3695.636133683256,3695.6361442668713,3696.357629359849,3696.357643471336,4437.628841251215,4437.628841251215,,,,,,,3697.125539323425,f,1,3697.1260271319015,3697.1260669006397,3697.1260758806775,3697.1265466912255,0.7320667748685992,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,-12,180,180,180,12,0,180,180,90,j,present,resp,freq_bottom,,,,,0,867,867,446,,,,,,,,,,,0.8190369260254147,,,,,,,,,,,,,,,,,,,,,,,3697.1270178224886,3697.274354583844,3697.2743683746166,3698.0984196095806,3698.0984337210675,4439.36902182053,4439.36902182053,,,,,,,3698.9656491108,j,1,3698.966178612309,3698.966228323231,3698.9662379447,3698.9668091392414,0.8168639879781949,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,-12,0,0,0,0,270,0,168,None,present,inhibit,freq_bottom,,,,,0,868,868,301,,,,,,,,,,,0.9223326052510404,,,,,,,,,,,,,,,,,,,,,,,3698.9673139456463,3699.1893136268545,3699.1893277383424,3700.112964704924,3700.1129784956966,4441.383984487626,4441.383984487626,4442.874405513487,4442.874405513487,4442.874405513487,4442.874405513487,4444.3647915813435,4444.3647915813435,3703.144490730837,None,1,3703.1450131766014,3703.1450539074867,3703.1450635289557,3703.1455872575834,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,180,0,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,869,869,917,,,,,,,,,,,0.7769216389503057,,,,,,,,,,,,,,,,,,,,,,,3703.1460872532534,3703.1467735847064,3703.1467835268904,3703.926851178646,3703.9268656108497,4445.1974187523065,4445.1974187523065,,,,,,,3704.585002310756,f,1,3704.5855151350515,3704.5855549037906,3704.5855638838275,3704.586204032229,0.6196912245609383,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,180,-168,0,0,12,0,180,None,abs,inhibit,freq_bottom,,,,,0,870,870,382,,,,,,,,,,,0.8054119087681516,,,,,,,,,,,,,,,,,,,,,,,3704.5866876714026,3704.760048582004,3704.760062372776,3705.5669687914824,3705.5669832236863,4446.837672669288,4446.837672669288,,,,,,,3706.4171487289877,f,0,3706.417684965525,3706.9232447313643,3706.9232562771267,3706.924307262253,0.8035934165559411,None,4447.670316196749,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,180,180,168,180,180,180,0,0,0,f,abs,resp,freq_bottom,,,,,0,871,871,827,,,,,,,,,,,1.0770566531677745,,,,,,,,,,,,,,,,,,,,,,,3706.9248293873015,3707.5157838594732,3707.5157992538234,3708.5977347213484,3708.5977494742674,4449.868461690678,4449.868461690678,,,,,,,3709.2479465379874,f,1,3709.248468663036,3709.2492912986327,3709.2493012408167,3709.249851268126,0.6045758968234622,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,-12,0,180,0,90,180,0,12,180,j,present,resp,freq_bottom,,,,,0,872,872,611,,,,,,,,,,,0.9267176010937733,,,,,,,,,,,,,,,,,,,,,,,3709.2503547916676,3709.363782289249,3709.3637954385904,3710.2964044249775,3710.2964185364654,4451.567000863046,4451.567000863046,,,,,,,3711.3300083674712,j,1,3711.330532737529,3711.330575071993,3711.3305843727458,3711.3310439582465,0.9857140332146628,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
12,0,0,0,0,180,90,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,873,873,261,,,,,,,,,,,0.9474064715805968,,,,,,,,,,,,,,,,,,,,,,,3711.33152759742,3711.3789665708473,3711.3789787580417,3712.327497484788,3712.32751127556,4453.598622782933,4453.598622782933,4455.089022962276,4455.089022962276,4455.089022962276,4455.089022962276,4456.579425386632,4456.579425386632,3715.3588477585345,None,1,3715.359246408065,3715.3592887425284,3715.3592986847134,3715.359768533114,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,180,0,-168,180,12,180,180,0,None,abs,inhibit,freq_bottom,,,,,0,874,874,383,,,,,,,,,,,0.7219969188764936,,,,,,,,,,,,,,,,,,,,,,,3715.3602698116474,3715.3611857754922,3715.3611960383923,3716.0827718938936,3716.0827856846654,4457.353752549288,4457.353752549288,,,,,,,3716.9166739094944,f,0,3716.9171992417005,3717.4226390598924,3717.422651247087,3717.4236659913468,0.7985094323571502,None,4458.169724957481,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,0,-168,180,180,180,0,168,180,f,abs,resp,freq_bottom,,,,,0,875,875,894,,,,,,,,,,,0.8835333938270623,,,,,,,,,,,,,,,,,,,,,,,3717.424196775718,3717.8065969281215,3717.8066110396094,3718.6886787702606,3718.6886925610333,4459.959871739404,4459.959871739404,,,,,,,3719.5401271380906,f,1,3719.5406418866805,3719.5414645222763,3719.5414744644613,3719.541928918512,0.8002034523256043,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-168,180,180,180,180,180,12,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,876,876,354,,,,,,,,,,,0.9222190349582033,,,,,,,,,,,,,,,,,,,,,,,3719.5424257070254,3719.6551335187287,3719.6551473095005,3720.5795029998135,3720.5795174320174,4461.858265820019,4461.858265820019,4463.348653812171,4463.348653812171,4463.348653812171,4463.348653812171,4464.822391531568,4464.822391531568,3723.6185815581457,None,1,3723.618975396942,3723.6190161278273,3723.6190254285802,3723.6195706451545,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
90,180,180,0,180,180,12,180,12,180,j,present,resp,freq_bottom,,,,,0,877,877,502,,,,,,,,,,,0.8985170829943426,,,,,,,,,,,,,,,,,,,,,,,3723.6200613400715,3723.7941464265705,3723.7941605380583,3724.692085090989,3724.692098881761,4465.963106797984,4465.963106797984,,,,,,,3725.926318790697,j,1,3725.9268386707363,3725.9268794016216,3725.9268887023754,3725.927274843996,1.1968985418802731,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,0,0,168,270,0,168,180,180,f,present,resp,freq_bottom,,,,,0,878,878,558,,,,,,,,,,,0.8288879632910061,,,,,,,,,,,,,,,,,,,,,,,3725.927783819704,3726.249208874715,3726.249223627634,3727.081787296903,3727.0818007669595,4468.352751275084,4468.352751275084,4469.8431533787225,4469.8431533787225,4469.8431533787225,4469.8431533787225,,,3729.1229232460146,f,1,3729.123488988389,3729.1235316435686,3729.1235406236065,3729.1240011712534,2.00675426153839,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,879,879,909,,,,,,,,,,,0.7704386681537978,,,,,,,,,,,,,,,,,,,,,,,3729.124489300446,3729.3056965189844,3729.3057106304723,3730.0796272771213,3730.079641067893,4471.350215376582,4471.350215376582,,,,,,,3730.7296537201255,f,1,3730.730166865136,3730.7302072753064,3730.7302162553433,3730.730675199413,0.6097888087065257,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,180,0,0,0,-168,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,880,880,391,,,,,,,,,,,0.920734371986481,,,,,,,,,,,,,,,,,,,,,,,3730.7311575557233,3730.8374407918855,3730.8374549033733,3731.760936643589,3731.760950434361,4473.032070601057,4473.032070601057,4474.522510549139,4474.522510549139,4474.522510549139,4474.522510549139,4476.012910407768,4476.012910407768,3734.7923212339083,None,1,3734.792706413383,3734.792747144268,3734.792756445021,3737.4316075518273,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,-168,180,0,12,0,270,180,180,None,present,inhibit,freq_bottom,,,,,0,881,881,187,,,,,,,,,,,0.7856714832383513,,,,,,,,,,,,,,,,,,,,,,,3737.4321466748042,3737.640928061239,3737.6409424934427,3738.4309417461745,3738.4309558576624,4479.701438441682,4479.701438441682,4481.191844393907,4481.191844393907,4481.191844393907,4481.191844393907,4482.682231423911,4482.682231423911,3741.4618635438374,None,1,3741.462244554008,3741.4622859263245,3741.4622952270784,3741.4628548758556,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,0,180,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,882,882,959,,,,,,,,,,,0.8210310381810522,,,,,,,,,,,,,,,,,,,,,,,3741.4633353078725,3741.4640658980825,3741.4640761609826,3742.2860821923605,3742.2860963038484,4483.564867141946,4483.564867141946,,,,,,,3743.1440821391225,f,1,3743.1446081127588,3743.144648843644,3743.144657823682,3743.1452591654916,0.8102764888967613,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,883,883,116,,,,,,,,,,,0.7609024319681916,,,,,,,,,,,,,,,,,,,,,,,3743.145746653252,3743.1931958895802,3743.1932074353426,3743.959048783093,3743.959063215296,4485.230085884439,4485.230085884439,4486.7204636136885,4486.7204636136885,4486.7204636136885,4486.7204636136885,4488.210900675331,4488.210900675331,3746.9909981536402,None,1,3746.9914006517583,3746.991442344791,3746.9914516455437,3746.99211937549,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,168,0,0,0,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,884,884,972,,,,,,,,,,,0.9471941773767324,,,,,,,,,,,,,,,,,,,,,,,3746.992620974738,3746.9993210450075,3746.999332270054,3747.9474305386066,3747.9474443293793,4489.218363086657,4489.218363086657,,,,,,,3748.8646512682544,f,1,3748.865172751872,3748.8652150863354,3748.8652240663732,3748.865697763362,0.8688086953202401,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,-12,0,0,270,180,180,-12,j,present,resp,freq_bottom,,,,,0,885,885,702,,,,,,,,,,,0.9137268014014942,,,,,,,,,,,,,,,,,,,,,,,3748.866174988222,3749.1137587968287,3749.1137729083166,3750.0292380405945,3750.0292518313663,4491.308239793947,4491.308239793947,,,,,,,3750.9049007593585,j,1,3750.905462973861,3750.9055027426,3750.905511401922,3750.9061804147304,0.8271063624019916,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,886,886,983,,,,,,,,,,,0.9257417973091812,,,,,,,,,,,,,,,,,,,,,,,3750.906648659553,3750.907483482343,3750.9074937452433,3751.844318538614,3751.844332329387,4493.115037169338,4493.115037169338,,,,,,,3752.860985809296,f,1,3752.8615178765294,3752.8615582866987,3752.8615672667365,3752.862014985759,0.9719258267627993,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,887,887,986,,,,,,,,,,,0.7200049610520125,,,,,,,,,,,,,,,,,,,,,,,3752.8625034356664,3752.8936478099777,3752.893659676456,3753.617524800138,3753.617538270195,4494.8885073798265,4494.8885073798265,,,,,,,3754.4181875269205,f,1,3754.418685277581,3754.418725367035,3754.418734347073,3754.419303296604,0.7506730922609677,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,-168,0,180,0,0,270,0,-168,0,f,present,resp,freq_bottom,,,,,0,888,888,607,,,,,,,,,,,0.7741845346808288,,,,,,,,,,,,,,,,,,,,,,,3754.4197708999955,3754.534245534115,3754.534259324887,3755.308097075491,3755.3081108662627,4496.587107488165,4496.587107488165,,,,,,,3756.165930570839,f,1,3756.1664520544564,3756.1664924646257,3756.1665017653795,3756.167042491935,0.8112270900296608,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,168,0,0,0,90,0,168,180,f,present,resp,freq_bottom,,,,,0,889,889,639,,,,,,,,,,,0.9214688874169576,,,,,,,,,,,,,,,,,,,,,,,3756.1675505054964,3756.2490494790454,3756.249062628387,3757.1731758576816,3757.1731896484544,4498.443838042454,4498.443838042454,,,,,,,3758.0073026949412,f,1,3758.0078180849623,3758.007861381572,3758.007871003041,3758.008361056527,0.7951614818744019,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,168,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,890,890,996,,,,,,,,,,,0.984556318163621,,,,,,,,,,,,,,,,,,,,,,,3758.008846619994,3758.147751446668,3758.1477649167246,3759.1379388311907,3759.1379529426786,4500.408861757773,4500.408861757773,,,,,,,3760.1387037379727,f,1,3760.1392819882576,3760.139338434209,3760.139347414246,3760.139798340425,0.958173861177329,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,-168,0,0,0,270,0,0,-168,f,present,resp,freq_bottom,,,,,0,891,891,682,,,,,,,,,,,1.012565275403954,,,,,,,,,,,,,,,,,,,,,,,3760.1402762067164,3760.187893818752,3760.1879056852304,3761.2033487843437,3761.20336449941,4502.4737604902075,4502.4737604902075,,,,,,,3761.987284266621,f,1,3761.987799015211,3761.98783942538,3761.987848405418,3761.9883035008997,0.7490653447971454,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,0,0,168,180,180,168,180,0,f,abs,resp,freq_bottom,,,,,0,892,892,919,,,,,,,,,,,0.8230653285259882,,,,,,,,,,,,,,,,,,,,,,,3761.988786177926,3762.0689124885703,3762.068925637912,3762.892947687753,3762.8929617992408,4504.163989279117,4504.163989279117,,,,,,,3764.059667539762,f,1,3764.060187099086,3764.0602281506863,3764.06023745144,3764.0606957540776,1.1220717363398762,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
12,180,0,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,893,893,246,,,,,,,,,,,0.8188199197207892,,,,,,,,,,,,,,,,,,,,,,,3764.0611620746067,3764.109051974213,3764.1090638406913,3764.9330178988184,3764.9330320103063,4506.203923506757,4506.203923506757,,,,,,,3765.783164161183,f,0,3765.7836872483786,3766.289492361676,3766.289503907439,3766.290002940962,0.8102957318346853,None,4507.036553243444,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,-168,180,0,0,-168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,894,894,961,,,,,,,,,,,0.97888247560402,,,,,,,,,,,,,,,,,,,,,,,3766.2905356496276,3766.5903111166135,3766.5903249073854,3767.5727063941395,3767.5727205056273,4508.843334262339,4508.843334262339,,,,,,,3768.289390374105,f,1,3768.2899214791923,3768.2907662441667,3768.290776827783,3768.291357323076,0.6674512343365677,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,180,90,168,0,0,168,0,f,present,resp,freq_bottom,,,,,0,895,895,415,,,,,,,,,,,0.8728144108773882,,,,,,,,,,,,,,,,,,,,,,,3768.2918489801405,3768.3469174577385,3768.346929965648,3769.221135673296,3769.221149464068,4510.491974572382,4510.491974572382,,,,,,,3770.6046246552705,f,1,3770.6051628161013,3770.6052041884177,3770.6052134891715,3770.6058055302283,1.3382247715767335,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,180,12,180,180,0,90,180,12,j,present,resp,freq_bottom,,,,,0,896,896,495,,,,,,,,,,,0.9207047835247579,,,,,,,,,,,,,,,,,,,,,,,3770.6063023187417,3770.6374354680056,3770.637447013769,3771.5610361937215,3771.5610503052094,4512.831608898832,4512.831608898832,,,,,,,3772.3279605981606,j,1,3772.3284840060724,3772.3285237748105,3772.3285327548483,3772.328981756733,0.7262278260727726,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,0,180,180,180,168,180,180,168,f,abs,resp,freq_bottom,,,,,0,897,897,803,,,,,,,,,,,1.033071643031351,,,,,,,,,,,,,,,,,,,,,,,3772.32946218875,3772.435010023967,3772.435023494024,3773.4672685643836,3773.4672829965875,4514.738341906597,4514.738341906597,,,,,,,3774.1186474652077,f,1,3774.1191477815937,3774.119187871048,3774.1191971718017,3774.1196660580554,0.6116486386567885,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,-168,180,180,180,90,0,0,-168,f,present,resp,freq_bottom,,,,,0,898,898,478,,,,,,,,,,,0.8057104107918639,,,,,,,,,,,,,,,,,,,,,,,3774.1201378307505,3774.317429900382,3774.31744401187,3775.124287570313,3775.1243013610856,4516.395301580134,4516.395301580134,,,,,,,3775.858049657684,f,1,3775.8585660098515,3775.858607061453,3775.858616362206,3775.8590801170103,0.6984807924504821,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,0,180,168,0,0,270,0,168,f,present,resp,freq_bottom,,,,,0,899,899,551,,,,,,,,,,,0.8114910384901979,,,,,,,,,,,,,,,,,,,,,,,3775.859568566918,3775.966111582741,3775.966125052798,3776.781218379443,3776.781232170216,4518.052180754048,4518.052180754048,,,,,,,3777.482319748995,f,1,3777.482927505118,3777.4829688774344,3777.482977857472,3777.483457648058,0.6572248956931617,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,-12,0,180,0,180,180,0,-168,180,None,abs,inhibit,freq_bottom,,,,,0,900,900,406,,,,,,,,,,,0.9286202854898351,,,,,,,,,,,,,,,,,,,,,,,3777.4839563608657,3777.5562947338176,3777.556306921011,3778.4883889716157,3778.4884027623884,4519.7590652678755,4519.7590652678755,4521.249485652304,4521.249485652304,4521.249485652304,4521.249485652304,4522.739876851612,4522.739876851612,3781.51992077041,None,1,3781.520308836325,3781.5203498879264,3781.5203588679633,3781.520906970979,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,90,0,180,180,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,901,901,101,,,,,,,,,,,0.8651305982304425,,,,,,,,,,,,,,,,,,,,,,,3781.521391893015,3781.522108051021,3781.522118313921,3782.385006608346,3782.385020719834,4523.655777195001,4523.655777195001,4525.146171601464,4525.146171601464,4525.146171601464,4525.146171601464,4526.636561517909,4526.636561517909,3785.4166763148623,None,1,3785.4170800958427,3785.417121788875,3785.417131089628,3785.4175656593097,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
12,0,180,0,180,90,180,168,180,180,None,present,inhibit,freq_bottom,,,,,0,902,902,129,,,,,,,,,,,1.0424978316341444,,,,,,,,,,,,,,,,,,,,,,,3785.418052826355,3785.4188289581843,3785.4188392210845,3786.464606945354,3786.4646204154105,4527.735627369488,4527.735627369488,4529.226049036779,4529.226049036779,4529.226049036779,4529.226049036779,4530.716429973185,4530.716429973185,3789.4962622196663,None,1,3789.496678187841,3790.002657129012,3790.002668354058,3790.0034640495414,,,4530.749752327352,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,0,180,12,0,0,12,0,90,j,present,resp,freq_bottom,,,,,0,903,903,565,,,,,,,,,,,0.769992994876048,,,,,,,,,,,,,,,,,,,,,,,3790.004011831841,3790.0048033580215,3790.004814583068,3790.7777283519354,3790.777742142708,4532.048654485674,4532.048654485674,,,,,,,3791.8950644109245,j,1,3791.8955894224137,3791.896325785505,3791.896336369121,3791.896820970441,1.076917220359519,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,180,-12,180,180,90,180,180,168,None,present,inhibit,freq_bottom,,,,,0,904,904,143,,,,,,,,,,,0.9068142433681268,,,,,,,,,,,,,,,,,,,,,,,3791.897303326751,3791.926905058872,3791.926916604635,3792.8343577525147,3792.8343715432866,4534.105218139548,4534.105218139548,4535.595642372564,4535.595642372564,4535.595642372564,4535.595642372564,4537.08603293044,4537.08603293044,3795.8653420897253,None,1,3795.865717647731,3795.8657590200473,3795.8657683208003,3795.8662314341727,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,168,0,0,0,180,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,905,905,999,,,,,,,,,,,0.7068366899902118,,,,,,,,,,,,,,,,,,,,,,,3795.866714431915,3795.8676044177937,3795.867614680694,3796.5730245440463,3796.573038655534,4537.843701802454,4537.843701802454,,,,,,,3797.390077122488,f,1,3797.3905989268214,3797.390640619854,3797.3906495998917,3797.391117523998,0.7693698514617608,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,12,0,0,0,90,0,0,168,None,present,inhibit,freq_bottom,,,,,0,906,906,231,,,,,,,,,,,0.9936968212447406,,,,,,,,,,,,,,,,,,,,,,,3797.391615595375,3799.0293993605574,3799.0294144341924,3800.028587950008,3800.028602061496,4541.299093946267,4541.299093946267,4542.7895287629,4542.7895287629,4542.7895287629,4542.7895287629,4544.279926697234,4544.279926697234,3803.059804485337,None,1,3803.060182929782,3803.0602249435306,3803.0602345649995,3803.0609003706513,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,12,0,-12,180,180,0,0,270,j,present,resp,freq_bottom,,,,,0,907,907,741,,,,,,,,,,,0.8410502819959002,,,,,,,,,,,,,,,,,,,,,,,3803.0613913862835,3803.1180544620047,3803.1180669699143,3803.9582293546528,3803.9582431454255,4545.229116361083,4545.229116361083,,,,,,,3804.9679922592077,j,1,3804.9684925755937,3804.968533306479,3804.968542607232,3804.9690111727705,0.9677080954857047,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,0,0,168,0,0,0,0,-168,f,abs,resp,freq_bottom,,,,,0,908,908,932,,,,,,,,,,,0.9959738745373102,,,,,,,,,,,,,,,,,,,,,,,3804.9694861526214,3804.970701344151,3804.9707119277673,3805.973348530978,3805.9733623217508,4547.244055936655,4547.244055936655,,,,,,,3806.9069055527743,f,1,3806.9074013791414,3806.907442430743,3806.9074514107797,3806.9080011173737,0.8889749735467376,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,180,168,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,909,909,831,,,,,,,,,,,1.0205390496673388,,,,,,,,,,,,,,,,,,,,,,,3806.908488284418,3807.005928107743,3807.0059412570836,3808.0297765221403,3808.029790954344,4549.300651341377,4549.300651341377,,,,,,,3808.8474548167796,f,1,3808.847942625256,3808.8479827147103,3808.847991694748,3808.8484689196084,0.7675934075764417,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,180,-168,180,180,-168,0,180,0,f,abs,resp,freq_bottom,,,,,0,910,910,884,,,,,,,,,,,0.7513721546582875,,,,,,,,,,,,,,,,,,,,,,,3808.848942295882,3808.87118488711,3808.8711973950194,3809.6285898101587,3809.6286032802154,4550.899305233726,4550.899305233726,,,,,,,3810.3626443901867,f,1,3810.3631443858567,3810.363185437458,3810.363194738211,3810.363655285859,0.6890123048465284,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,-12,0,0,0,270,180,12,j,present,resp,freq_bottom,,,,,0,911,911,704,,,,,,,,,,,0.7864891630503344,,,,,,,,,,,,,,,,,,,,,,,3810.3641344350126,3810.5534304225075,3810.5534445339954,3811.3437115842808,3811.343726657916,4552.614512638922,4552.614512638922,,,,,,,3812.561151330633,j,1,3812.5616497227256,3812.561690453611,3812.5616994336488,3812.5622780046488,1.1819531934274892,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
