ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
90,180,180,0,180,-168,180,0,12,180,None,present,inhibit,freq_top,,,,,0,805,805,94,,,,,,,,,,,0.7935708521205861,,,,,,,,,,,,,,,,,,,,,,,3227.8155477806977,3227.8162870302294,3227.8162969724144,3228.6127509479556,3228.6127647387293,3274.6197675645526,3274.6197675645526,3276.1101472180962,3276.1101472180962,3276.1101472180962,3276.1101472180962,3231.6439588239627,None,1,,,3231.644322194774,3231.6443773578612,3231.6443860171858,3231.64495015598,3277.600576903278,3277.600576903278,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,806,806,320,,,,,,,,,,,1.0847231603259544,,,,,,,,,,,,,,,,,,,,,,,3231.645447585928,3231.64618074186,3231.646190684045,3232.7350083883175,3232.735022499808,3278.741256890975,3278.741256890975,3280.2316464867035,3280.2316464867035,3280.2316464867035,3280.2316464867035,3235.765815369785,None,1,,,3235.766199266396,3235.766238393702,3235.76624737374,3235.7667909867378,3281.722050193919,3281.722050193919,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,90,0,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,807,807,149,,,,,,,,,,,0.812040054053706,,,,,,,,,,,,,,,,,,,,,,,3235.767272380901,3236.023801589916,3236.0238153806895,3236.839317299051,3236.839332051968,3282.8544268539044,3282.8544268539044,3284.3448247882407,3284.3448247882407,3284.3448247882407,3284.3448247882407,3239.8788179191542,None,1,,,3239.8792255487206,3239.8792640345964,3239.879272693921,3239.8798147033376,3285.81856892195,3285.81856892195,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,0,12,180,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,808,808,705,,,,,,,,,,,0.9788505248263877,,,,,,,,,,,,,,,,,,,,,,,3239.8809272658655,3240.1366059370266,3240.1366210106607,3241.1188735697287,3241.1188880019326,3287.125792368057,3287.125792368057,,,,,3242.4862161232086,j,1,1.3164938141708262,None,3242.486728626791,3242.4867664712365,3242.4867751305574,3242.487303349204,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,12,0,270,180,0,180,0,168,180,None,present,inhibit,freq_top,,,,,0,809,809,77,,,,,,,,,,,0.9762418182241588,,,,,,,,,,,,,,,,,,,,,,,3242.4877606896953,3242.742960853131,3242.742975285335,3243.724944011072,3243.724979610506,3289.731895201676,3289.731895201676,3291.222306926782,3291.222306926782,3291.222306926782,3291.222306926782,3246.756425457512,None,1,,,3246.7568000533684,3246.7568382185273,3246.756847198565,3246.7573856801137,3292.7126949189333,3292.7126949189333,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,0,0,0,0,0,168,180,f,abs,resp,freq_top,,,,,0,810,810,842,,,,,,,,,,,0.8898077812087908,,,,,,,,,,,,,,,,,,,,,,,3246.7578683571373,3247.4556086268676,3247.4556230590715,3248.3460784656454,3248.346092256419,3294.35299020823,3294.35299020823,,,,,3249.146349919356,f,1,0.7604036969241861,None,3249.1468643472326,3249.1469037952556,3249.1469130960068,3249.1473874344265,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,811,811,40,,,,,,,,,,,0.7909840592089704,,,,,,,,,,,,,,,,,,,,,,,3249.147870111454,3249.803883673878,3249.803898106078,3250.5942636160653,3250.5942780482656,3296.6010740125093,3296.6010740125093,3298.091462966804,3298.091462966804,3298.091462966804,3298.091462966804,3253.625733516743,None,1,,,3253.626104264011,3253.6261417877395,3253.6261507677773,3253.6265949589288,3299.5818724469027,3299.5818724469027,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,180,180,180,180,0,168,180,180,f,abs,resp,freq_top,,,,,0,812,812,779,,,,,,,,,,,0.9182036366000922,,,,,,,,,,,,,,,,,,,,,,,3253.627076673809,3254.2162854907947,3254.2162996022817,3255.140200517828,3255.1402146293185,3301.1472120029757,3301.1472120029757,,,,,3256.023651174284,f,1,0.8458057797179208,None,3256.0241239091265,3256.0241623950023,3256.024171054327,3256.0246396198636,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,168,0,90,0,0,0,168,0,f,present,resp,freq_top,,,,,0,813,813,617,,,,,,,,,,,0.9466060892232371,,,,,,,,,,,,,,,,,,,,,,,3256.0251158825777,3256.6892926199835,3256.6893073729007,3257.6389120427775,3257.638925833551,3303.6450848565437,3303.6450848565437,,,,,3258.8221705584983,f,1,1.1486613996348751,None,3258.8226782513448,3258.822718340798,3258.822727320836,3258.8232148085954,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,814,814,42,,,,,,,,,,,0.7802743322132678,,,,,,,,,,,,,,,,,,,,,,,3258.823684336283,3259.4621611679468,3259.4621752794337,3260.244478639859,3260.2445010899537,3306.259529824467,3306.259529824467,3307.749931928105,3307.749931928105,3307.749931928105,3307.749931928105,3263.284226531716,None,1,,,3263.2846056175913,3263.284643462037,3263.2846524420747,3263.2852634053525,3309.2236545738706,3309.2236545738706,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,815,815,995,,,,,,,,,,,1.0166899280778798,,,,,,,,,,,,,,,,,,,,,,,3263.2857447995157,3263.708257497452,3263.708271929656,3264.724031575097,3264.724046007301,3310.739051971006,3310.739051971006,,,,,3265.7159081688515,f,1,0.9335808374707995,None,3265.716489626295,3265.716529395031,3265.716538375069,3265.71699571556,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,180,0,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,816,816,752,,,,,,,,,,,0.7189530028609185,,,,,,,,,,,,,,,,,,,,,,,3265.7174678089723,3266.4312557267804,3266.4312704796976,3267.1556862721227,3267.1557000628927,3313.170357729421,3313.170357729421,,,,,3267.8652506857725,f,1,0.6627621434672619,None,3267.865761265057,3267.8657994302193,3267.86580808954,3267.8663725490514,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_top,,,,,0,817,817,291,,,,,,,,,,,0.8906546351887202,,,,,,,,,,,,,,,,,,,,,,,3267.8668545846485,3268.104777796987,3268.104792870621,3268.9954865689106,3268.995509019005,3315.002094593794,3315.002094593794,3316.492504394606,3316.492504394606,3316.492504394606,3316.492504394606,3272.026736779382,None,1,,,3272.027108488801,3272.027146333243,3272.0271556339976,3272.0277149620597,3317.9828933489007,3317.9828933489007,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,180,180,180,180,180,168,0,0,12,None,abs,inhibit,freq_top,,,,,0,818,818,357,,,,,,,,,,,1.0140337720321977,,,,,,,,,,,,,,,,,,,,,,,3272.0281925076342,3272.0289356057547,3272.0289458686566,3273.042161597703,3273.0421757091935,3319.0570043171538,3319.0570043171538,3320.547391988588,3320.547391988588,3320.547391988588,3320.547391988588,3276.0810907025516,None,1,,,3276.081474278446,3276.0815114814613,3276.081520461499,3276.0820810724217,3322.0211361222973,3322.0211361222973,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,0,168,180,180,180,12,0,0,0,None,present,inhibit,freq_top,,,,,0,819,819,251,,,,,,,,,,,0.9837583379397468,,,,,,,,,,,,,,,,,,,,,,,3276.0825618251547,3276.0832725309956,3276.0832821524637,3277.071849602329,3277.0718637138198,3323.07853267467,3323.07853267467,3324.568953059097,3324.568953059097,3324.568953059097,3324.568953059097,3280.1031716530997,None,1,,,3280.103570623349,3280.1036071849303,3280.103615844251,3280.10428261205,3326.059377292113,3326.059377292113,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,180,90,0,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,820,820,125,,,,,,,,,,,0.7418161604755805,,,,,,,,,,,,,,,,,,,,,,,3280.104845467984,3281.7431042130193,3281.743118645223,3282.483399598528,3282.483413068585,3328.4906272460103,3328.4906272460103,3329.9810296703654,3329.9810296703654,3329.9810296703654,3329.9810296703654,3285.5149131165344,None,1,,,3285.515283222372,3285.5153390268933,3285.515347686214,3285.516087577176,3331.463107279058,3331.463107279058,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,821,821,261,,,,,,,,,,,1.0182443801663472,,,,,,,,,,,,,,,,,,,,,,,3285.5165763478,3286.2392772737403,3286.2392913852273,3287.2631843790987,3287.2631984905856,3333.2782176036308,3333.2782176036308,3334.760328887467,3334.760328887467,3334.760328887467,3334.760328887467,3290.302663831968,None,1,,,3290.3030490114434,3290.303087497319,3290.30309615664,3290.3035788336674,3336.250685770199,3336.250685770199,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,822,822,341,,,,,,,,,,,0.888852311833227,,,,,,,,,,,,,,,,,,,,,,,3290.30407209431,3290.4943908439564,3290.4944046347264,3291.384412963711,3291.3844264337677,3337.3914186759757,3337.3914186759757,3338.881801215961,3338.881801215961,3338.881801215961,3338.881801215961,3294.415802364765,None,1,,,3294.416174715614,3294.4162122393427,3294.4162212193805,3294.416778623152,3340.3721972260028,3340.3721972260028,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,180,0,180,168,0,168,0,0,f,abs,resp,freq_top,,,,,0,823,823,974,,,,,,,,,,,0.8653557577346641,,,,,,,,,,,,,,,,,,,,,,,3294.4172651487643,3294.5908114330014,3294.590824582341,3295.455895346644,3295.455909137414,3341.4629427519394,3341.4629427519394,,,,,3296.53999211681,f,1,1.0414192237294628,None,3296.540519052596,3296.5405581799023,3296.54056715994,3296.541056251277,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,0,-12,0,0,-12,180,180,180,180,j,present,resp,freq_top,,,,,0,824,824,425,,,,,,,,,,,0.9064202819472597,,,,,,,,,,,,,,,,,,,,,,,3296.5415238546702,3297.313069450651,3297.313084524285,3298.2207043107737,3298.2207181015438,3344.23558519538,3344.23558519538,,,,,3299.3876608509163,j,1,1.1173512153400225,None,3299.3881377550642,3299.388175599506,3299.3881842588307,3299.3889244705097,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,-168,0,-168,180,0,180,0,180,f,present,resp,freq_top,,,,,0,825,825,513,,,,,,,,,,,0.9175808088203691,,,,,,,,,,,,,,,,,,,,,,,3299.389391111752,3299.6108814965373,3299.610895287311,3300.5347496990908,3300.5347638105777,3346.5419568207726,3346.5419568207726,,,,,3301.203070723892,f,1,0.6332306480690022,None,3301.2035742474327,3301.2036130540255,3301.2036220340633,3301.2041816828423,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,90,0,0,168,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,826,826,227,,,,,,,,,,,0.7644426195790496,,,,,,,,,,,,,,,,,,,,,,,3301.204645437647,3302.184183780322,3302.184198212526,3302.9494728557547,3302.9494866465247,3348.9565757448545,3348.9565757448545,3350.446973037757,3350.446973037757,3350.446973037757,3350.446973037757,3305.9808885554885,None,1,,,3305.9812599441902,3305.981298109349,3305.9813067686737,3305.981862568864,3351.93739887435,3351.93739887435,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,90,0,12,180,0,0,0,None,present,inhibit,freq_top,,,,,0,827,827,246,,,,,,,,,,,1.0901655421983305,,,,,,,,,,,,,,,,,,,,,,,3305.982386938922,3305.9831088698083,3305.9831188119933,3307.071041078223,3307.071054868993,3353.0780589776805,3353.0780589776805,3354.5767842934,3354.5767842934,3354.5767842934,3354.5767842934,3310.102090199991,None,1,,,3310.1024519672246,3310.102488528806,3310.102497188127,3310.1032216847416,3356.0505396521585,3356.0505396521585,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,12,180,180,0,180,0,180,90,None,present,inhibit,freq_top,,,,,0,828,828,2,,,,,,,,,,,0.752988021966281,,,,,,,,,,,,,,,,,,,,,,,3310.103714624667,3310.104473758569,3310.104484342184,3310.859785049972,3310.8597994821757,3356.866496345283,3356.866496345283,3358.356913522559,3358.356913522559,3358.356913522559,3358.356913522559,3313.8908181359584,None,1,,,3313.891199146128,3313.89123634914,3313.8912453291778,3313.8919653357734,3359.847298948982,3359.847298948982,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,270,0,168,0,168,0,0,f,present,resp,freq_top,,,,,0,829,829,643,,,,,,,,,,,0.9623575383178209,,,,,,,,,,,,,,,,,,,,,,,3313.8924547478273,3313.893193035212,3313.893202977397,3314.8564592288676,3314.8564826411093,3360.8631195303933,3360.8631195303933,,,,,3315.6316590587594,f,1,0.727876076096436,None,3315.632170920908,3315.6322087653534,3315.6322174246743,3315.6330374945464,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,0,12,0,0,180,180,0,168,0,None,present,inhibit,freq_top,,,,,0,830,830,191,,,,,,,,,,,0.7922094247649956,,,,,,,,,,,,,,,,,,,,,,,3315.633525623736,3315.8471607205465,3315.84717451132,3316.647160848832,3316.6471746396055,3362.6616017115957,3362.6616017115957,3364.151994835196,3364.151994835196,3364.151994835196,3364.151994835196,3319.685994059706,None,1,,,3319.6863632034,3319.6864000856986,3319.6864084243025,3319.6868587090503,3365.6257431382073,3365.6257431382073,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-12,0,0,180,90,180,12,0,180,0,j,present,resp,freq_top,,,,,0,831,831,605,,,,,,,,,,,0.7394859079749511,,,,,,,,,,,,,,,,,,,,,,,3319.687357742576,3319.6881200836324,3319.6881306672476,3320.426173025444,3320.426187136931,3366.4333785435447,3366.4333785435447,3367.9237889857905,3367.9237889857905,3367.9237889857905,3367.9237889857905,3322.2172883685744,j,1,1.7492357371884282,None,3322.2177931749793,3322.217831981572,3322.21784096161,3322.2184323612346,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,-12,0,90,0,12,0,0,0,j,present,resp,freq_top,,,,,0,832,832,662,,,,,,,,,,,0.9464584139928952,,,,,,,,,,,,,,,,,,,,,,,3322.2189044546467,3322.4003919786483,3322.400406090135,3323.3493048649034,3323.349318976394,3369.355917059089,3369.355917059089,3370.846284846153,3370.846284846153,3370.846284846153,3370.846284846153,3324.8904005642034,j,1,1.4983729319574195,None,3324.8909643822844,3324.8910015853,3324.8910102446207,3324.8914707922704,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-12,0,270,0,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,833,833,493,,,,,,,,,,,0.9509185958788415,,,,,,,,,,,,,,,,,,,,,,,3324.891935188505,3325.464516503547,3325.4645312564644,3326.4210816647865,3326.4210957762734,3372.4282788442797,3372.4282788442797,,,,,3327.7881205005615,j,1,1.3219690714431636,None,3327.788709975892,3327.7887484617677,3327.7887574418055,3327.7892192723157,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,12,180,180,0,180,0,180,180,None,abs,inhibit,freq_top,,,,,0,834,834,398,,,,,,,,,,,1.067799426512781,,,,,,,,,,,,,,,,,,,,,,,3327.789707722226,3328.461333080184,3328.461347191671,3329.535141292876,3329.5351550836494,3375.5422993450666,3375.5422993450666,3377.0326985622632,3377.0326985622632,3377.0326985622632,3377.0326985622632,3332.5668921404467,None,1,,,3332.5672689813146,3332.567307146477,3332.567316126515,3332.5678719267053,3378.5231106080864,3378.5231106080864,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,270,0,180,180,12,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,835,835,326,,,,,,,,,,,0.8842182194153873,,,,,,,,,,,,,,,,,,,,,,,3332.568360055895,3333.049743635962,3333.049757426732,3333.940161839524,3333.9401756302977,3379.9552232870337,3379.9552232870337,3381.4456334085626,3381.4456334085626,3381.4456334085626,3381.4456334085626,3336.9802714986145,None,1,,,3336.980655074509,3336.9806938811016,3336.9807028611394,3336.9810572519127,3382.9193669586566,3382.9193669586566,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,12,0,180,180,180,-168,180,180,None,present,inhibit,freq_top,,,,,0,836,836,59,,,,,,,,,,,1.0481898233463962,,,,,,,,,,,,,,,,,,,,,,,3336.9815575682987,3337.8534133925095,3337.8534275039965,3338.9026207919305,3338.902634582704,3384.91766171364,3384.91766171364,3386.408081456637,3386.408081456637,3386.408081456637,3386.408081456637,3341.942176575125,None,1,,,3341.942548925974,3341.9425874118497,3341.9425963918875,3341.9431358355796,3387.881823024625,3387.881823024625,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_top,,,,,0,837,837,471,,,,,,,,,,,0.8399749970400454,,,,,,,,,,,,,,,,,,,,,,,3341.94361883332,3342.782659034063,3342.7826731455534,3343.623281004304,3343.623295115791,3389.6303495768298,3389.6303495768298,,,,,3344.6324874672355,j,1,0.9681171003066993,None,3344.632975917146,3344.6330140823047,3344.6330227416256,3344.633397978916,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,180,-168,0,180,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,838,838,140,,,,,,,,,,,0.7086321819863921,,,,,,,,,,,,,,,,,,,,,,,3344.6338668651697,3345.9301058008823,3345.9301199123693,3346.637983250308,3346.637997041078,3392.6444466324356,3392.6444466324356,3394.1348330210094,3394.1348330210094,3394.1348330210094,3394.1348330210094,3349.669160979043,None,1,,,3349.669531405598,3349.6695682878963,3349.669577267934,3365.4885794767033,3395.625232238206,3395.625232238206,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,12,0,0,0,0,0,-12,j,present,resp,freq_top,,,,,0,839,839,742,,,,,,,,,,,1.0549006827510468,,,,,,,,,,,,,,,,,,,,,,,3365.48912148612,3365.721874441755,3365.721888553242,3366.7789451470453,3366.7789598999625,3412.785640085862,3412.785640085862,,,,,3367.97873847789,j,1,1.1551789827099128,None,3367.9792596407933,3367.979298447386,3367.979307427424,3367.9797666922095,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,180,180,180,-168,0,12,0,0,None,present,inhibit,freq_top,,,,,0,840,840,237,,,,,,,,,,,0.8882026843254246,,,,,,,,,,,,,,,,,,,,,,,3367.9802654050145,3368.419268980033,3368.41928309152,3369.3096416419758,3369.3096554327494,3415.316830803582,3415.316830803582,3416.8155458564033,3416.8155458564033,3416.8155458564033,3416.8155458564033,3372.3415185307895,None,1,,,3372.3419005031064,3372.341938347552,3372.341947648307,3372.342611850381,3418.2892935179843,3418.2892935179843,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,180,-168,0,180,-12,180,0,180,None,present,inhibit,freq_top,,,,,0,841,841,133,,,,,,,,,,,0.9372821188065528,,,,,,,,,,,,,,,,,,,,,,,3372.3430935652577,3373.03240446603,3373.032419218951,3373.972791768643,3373.97280588013,3419.979537059815,3419.979537059815,3421.4699346734305,3421.4699346734305,3421.4699346734305,3421.4699346734305,3377.0037395442705,None,1,,,3377.0041025943683,3377.00413979738,3377.004148456701,3377.004595855007,3422.960323948446,3422.960323948446,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,-168,0,0,168,0,0,0,0,f,abs,resp,freq_top,,,,,0,842,842,1005,,,,,,,,,,,0.8152382292589909,,,,,,,,,,,,,,,,,,,,,,,3377.0050820599063,3377.0058039907963,3377.0058142536946,3377.819256215549,3377.819271289187,3423.8262407605835,3423.8262407605835,,,,,3379.2522922348035,f,1,1.3941028278204612,None,3379.252794154767,3379.252833282073,3379.252842262111,3379.2534503389506,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,168,180,90,180,0,0,180,180,f,present,resp,freq_top,,,,,0,843,843,467,,,,,,,,,,,0.9690345839546175,,,,,,,,,,,,,,,,,,,,,,,3379.25392403594,3379.9599634640763,3379.9599791791443,3380.9335095558854,3380.9335233466554,3426.9402747314234,3426.9402747314234,3428.439009989328,3428.439009989328,3428.439009989328,3428.439009989328,3382.5672561526917,f,1,1.5914500605431385,None,3382.5677827677573,3382.56782157435,3382.567830554388,3382.5682904606037,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,168,0,0,180,180,0,168,f,abs,resp,freq_top,,,,,0,844,844,906,,,,,,,,,,,0.7340131055141609,,,,,,,,,,,,,,,,,,,,,,,3382.5687647990235,3383.248842296747,3383.248856728951,3383.9896123413964,3383.9896261321664,3430.0043402446463,3430.0043402446463,,,,,3384.748481652019,f,1,0.7035135545374942,None,3384.7490278307414,3384.7490669580475,3384.7490759380853,3384.749682090631,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,270,0,0,12,0,0,12,j,present,resp,freq_top,,,,,0,845,845,582,,,,,,,,,,,1.0615339874210135,,,,,,,,,,,,,,,,,,,,,,,3384.7501766341375,3385.354919954192,3385.3549343863924,3386.420559219019,3386.4205903284383,3432.4356104036306,3432.4356104036306,,,,,3387.453094216311,j,1,0.966590814616211,None,3387.4537648326987,3387.4538135814764,3387.4538225615142,3387.454374513116,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,168,0,0,0,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,846,846,931,,,,,,,,,,,0.7141875132682017,,,,,,,,,,,,,,,,,,,,,,,3387.454859755868,3387.994042065704,3387.994056818625,3388.710184356969,3388.710198147739,3434.7169931498356,3434.7169931498356,,,,,3389.727228468517,f,1,0.9828084419787046,None,3389.727740651382,3389.727778495828,3389.7277871551487,3389.7282371191795,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,-168,0,-12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,847,847,280,,,,,,,,,,,0.9027421651617418,,,,,,,,,,,,,,,,,,,,,,,3389.72871947549,3390.392970618923,3390.39298537184,3391.2993678374187,3391.2993819489056,3437.3064909316054,3437.3064909316054,3438.796876037315,3438.796876037315,3438.796876037315,3438.796876037315,3394.3307694256655,None,1,,,3394.3311533222804,3394.331190525292,3394.331199184613,3394.3318252215286,3440.2872524837003,3440.2872524837003,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,270,0,12,180,0,0,180,0,-168,None,present,inhibit,freq_top,,,,,0,848,848,318,,,,,,,,,,,1.0932323933504975,,,,,,,,,,,,,,,,,,,,,,,3394.332311747141,3394.7717761905224,3394.7717906227263,3395.871058525154,3395.8710726366407,3441.8775729010667,3441.8775729010667,3443.376320666881,3443.376320666881,3443.376320666881,3443.376320666881,3398.9018962953196,None,1,,,3398.9022773054894,3398.902314829218,3398.902323809256,3398.903065303799,3444.8500580655636,3444.8500580655636,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,849,849,277,,,,,,,,,,,0.8543868419864148,,,,,,,,,,,,,,,,,,,,,,,3398.90354894297,3401.0833799707325,3401.0833947236533,3401.9406150107134,3401.9406288014834,3447.947404881357,3447.947404881357,3449.4378448294374,3449.4378448294374,3449.4378448294374,3449.4378448294374,3404.9719591908615,None,1,,,3404.972344370337,3404.972383176926,3404.972392156964,3404.9729409014108,3450.9282260865584,3450.9282260865584,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,850,850,835,,,,,,,,,,,0.7180389632075836,,,,,,,,,,,,,,,,,,,,,,,3404.9734216541437,3405.2381785019825,3405.238192292756,3405.961869156363,3405.9618835885667,3451.9690111727687,3451.9690111727687,,,,,3406.5957661688008,f,1,0.5942948081974464,None,3406.5962696923416,3406.5963084989344,3406.596317478972,3406.5968569226643,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
