ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,838,838,101,,,,,,,,,,,0.7287728482866972,,,,,,,,,,,,,,,,,,,,,,,2861.638109648737,2861.8106544248903,2861.8106685362013,2862.542981771393,2862.542996844839,2948.248157992807,2948.248157992807,2865.5828333973686,None,1,,,2865.5832086299647,2865.583248077494,2865.5832573781313,2867.0471343454565,2949.738549151942,2949.738549151942,2949.738549151942,2949.738549151942,2951.2122636275176,2951.2122636275176,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,180,0,0,180,12,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,839,839,401,,,,,,,,,,,0.8164472057364103,,,,,,,,,,,,,,,,,,,,,,,2867.0476654439,2867.0484495838123,2867.048460808719,2867.86315042722,2867.863165179954,2953.560261392799,2953.560261392799,2870.8945487363,None,1,,,2870.894939683765,2870.8949800934297,2870.894989073355,2870.895677641204,2955.050628177851,2955.050628177851,2955.050628177851,2955.050628177851,2956.540988227959,2956.540988227959,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,270,0,180,180,180,180,168,0,168,f,present,resp,freq_top,,,,,0,840,840,556,,,,,,,,,,,0.852225769491099,,,,,,,,,,,,,,,,,,,,,,,2870.89615165298,2870.896892817535,2870.89690372173,2871.7511736441757,2871.751187434775,2957.448565232423,2957.448565232423,2872.5191689335634,f,1,0.727265503429237,None,2872.5196641123052,2872.5197138226067,2872.519731461746,2872.5203106669323,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,-168,180,168,0,180,0,f,abs,resp,freq_top,,,,,0,841,841,941,,,,,,,,,,,1.0889650204331947,,,,,,,,,,,,,,,,,,,,,,,2872.520799110731,2872.560217776019,2872.5602299630605,2873.6498948386593,2873.649909591394,2959.3469220985057,2959.3469220985057,2874.4006666311743,f,1,0.7166903584514444,None,2874.40114866074,2874.401187787558,2874.401196446772,2874.401687135551,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-12,0,-12,180,180,0,180,90,0,j,present,resp,freq_top,,,,,0,842,842,588,,,,,,,,,,,0.8612371456975002,,,,,,,,,,,,,,,,,,,,,,,2874.4021688444054,2874.490893072821,2874.490906863421,2875.357062358526,2875.357076790549,2961.053800015779,2961.053800015779,2876.232972938995,j,1,0.8346622038196188,None,2876.2335389950053,2876.233577801111,2876.2335867810366,2876.23393571528,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,180,180,180,180,-12,0,0,-12,j,present,resp,freq_top,,,,,0,843,843,744,,,,,,,,,,,0.8892535810308095,,,,,,,,,,,,,,,,,,,,,,,2876.234409085632,2876.248596726304,2876.248607630499,2877.138312659193,2877.138327091216,2962.835594564066,2962.835594564066,2878.5224959959155,j,1,1.3401919135820322,None,2878.5229914953693,2878.52303126361,2878.5230402435354,2878.523503351116,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,0,0,0,168,0,168,0,0,f,abs,resp,freq_top,,,,,0,844,844,975,,,,,,,,,,,1.0889815494224169,,,,,,,,,,,,,,,,,,,,,,,2878.523972231505,2878.712725772963,2878.7127405256974,2879.8030041698926,2879.8030182812035,2965.4999688909725,2965.4999688909725,2880.55346775854,f,1,0.7079410247295641,None,2880.5539988569835,2880.5540386252246,2880.55404760515,2880.554449777522,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,845,845,17,,,,,,,,,,,0.8684552728369255,,,,,,,,,,,,,,,,,,,,,,,2880.5549260342787,2880.7281471912397,2880.7281613025507,2881.6011649528905,2881.6011793849134,2967.2983993924436,2967.2983993924436,2884.632300919865,None,1,,,2884.6326597961684,2884.6326986022746,2884.632707261488,2884.633267223978,2968.788779005961,2968.788779005961,2968.788779005961,2968.788779005961,2970.279180748579,2970.279180748579,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,0,180,180,180,180,-168,0,12,None,present,inhibit,freq_top,,,,,0,846,846,178,,,,,,,,,,,0.934752666963953,,,,,,,,,,,,,,,,,,,,,,,2884.6337383493483,2884.6344593090716,2884.634469892555,2885.572746054766,2885.5727608075003,2971.269993002072,2971.269993002072,2888.604441022095,None,1,,,2888.604830686714,2888.6048701342434,2888.6048794348803,2888.605592056101,2972.7603799919566,2972.7603799919566,2972.7603799919566,2972.7603799919566,2974.2507701889567,2974.2507701889567,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,168,0,0,180,180,12,180,180,None,present,inhibit,freq_top,,,,,0,847,847,34,,,,,,,,,,,0.9936320319471967,,,,,,,,,,,,,,,,,,,,,,,2888.6060721613976,2888.8043607800473,2888.804374249936,2889.8027158501454,2889.802729961457,2975.4996892304393,2975.4996892304393,2892.834225125446,None,1,,,2892.8345933023866,2892.8346324292042,2892.8346414091297,2892.8350888018404,2976.990073975342,2976.990073975342,2976.990073975342,2976.990073975342,2978.480463530919,2978.480463530919,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,12,180,180,180,0,180,-168,0,0,None,abs,inhibit,freq_top,,,,,0,848,848,368,,,,,,,,,,,0.7820795610428528,,,,,,,,,,,,,,,,,,,,,,,2892.8355647378853,2893.033846942303,2893.0338600914797,2893.8158470667395,2893.8158614987624,2979.512896776399,2979.512896776399,2896.8473836025278,None,1,,,2896.8477777571097,2896.8478165632155,2896.847825543141,2896.848259145252,2981.0032802384553,2981.0032802384553,2981.0032802384553,2981.0032802384553,2982.493655682721,2982.493655682721,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,12,180,270,180,180,180,12,0,180,j,present,resp,freq_top,,,,,0,849,849,522,,,,,,,,,,,1.0682112453808195,,,,,,,,,,,,,,,,,,,,,,,2896.8487523997246,2896.8494582860017,2896.8494685487735,2897.921028932678,2897.9210430439894,2983.6176873741606,2983.6176873741606,2898.787628292666,j,1,0.8292014470555955,None,2898.7881205850035,2898.7881603532446,2898.7881693331697,2898.7888399411686,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,0,-12,180,180,180,0,-12,j,present,resp,freq_top,,,,,0,850,850,735,,,,,,,,,,,0.9177367389710551,,,,,,,,,,,,,,,,,,,,,,,2898.789312028674,2898.8037183946713,2898.803730581713,2899.727574400285,2899.7275888323084,2985.4327823721496,2985.4327823721496,2900.436247981922,j,1,0.6617248766431771,None,2900.436737387855,2900.4367765146726,2900.436785494598,2900.437275862666,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,168,0,0,0,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,851,851,934,,,,,,,,,,,1.0159601486996097,,,,,,,,,,,,,,,,,,,,,,,2900.437768796427,2900.4695096255177,2900.4695218125594,2901.484258190814,2901.484272943549,2987.181272301484,2987.181272301484,2902.2353648062613,f,1,0.7049173555704442,None,2902.235877944854,2902.235918354518,2902.2359276551556,2902.236808008554,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,90,0,168,0,168,0,0,0,0,f,present,resp,freq_top,,,,,0,852,852,665,,,,,,,,,,,0.7966522100462677,,,,,,,,,,,,,,,,,,,,,,,2902.237296452352,2902.3505410084326,2902.350555761167,2903.149157201932,2903.149171633955,2988.8465215296915,2988.8465215296915,2903.8830528282597,f,1,0.6882781952706978,None,2903.8835377442297,2903.8835762296244,2903.883584888838,2903.8842324056,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,180,12,0,168,180,180,180,None,present,inhibit,freq_top,,,,,0,853,853,15,,,,,,,,,,,0.8561611587856166,,,,,,,,,,,,,,,,,,,,,,,2903.884717962994,2904.0663950025432,2904.0664087931427,2904.92327744185,2904.9232921945845,2990.620009647005,2990.620009647005,2907.9540362519588,None,1,,,2907.954404428899,2907.9544438764283,2907.9544531770653,2907.9550201952106,2992.110378356327,2992.110378356327,2992.110378356327,2992.110378356327,2993.600753800593,2993.600753800593,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,854,854,36,,,,,,,,,,,0.9379811159984196,,,,,,,,,,,,,,,,,,,,,,,2907.955496772679,2907.956253331392,2907.9562639148753,2908.894211347675,2908.8942261004095,2994.591574392588,2994.591574392588,2911.925554815068,None,1,,,2911.925940951859,2911.925979437254,2911.9259880964673,2911.926515987795,2996.0819562510865,2996.0819562510865,2996.0819562510865,2996.0819562510865,2997.5723268846778,2997.5723268846778,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,168,180,180,168,180,0,180,f,abs,resp,freq_top,,,,,0,855,855,855,,,,,,,,,,,0.7001919006989163,,,,,,,,,,,,,,,,,,,,,,,2911.927001224477,2911.9277032622144,2911.9277135249863,2912.625380283804,2912.6253950365385,2998.3216965259876,2998.3216965259876,2913.541528306328,f,1,0.8758730056436548,None,2913.5420292578797,2913.5420683846974,2913.542077364623,2913.5424407308888,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,0,0,270,-168,0,0,0,-168,f,present,resp,freq_top,,,,,0,856,856,725,,,,,,,,,,,0.8706219491792367,,,,,,,,,,,,,,,,,,,,,,,2913.5429830542394,2913.716010822093,2913.7160252541157,2914.589746336351,2914.5897607683737,3000.2866642335343,3000.2866642335343,2915.3235826310283,f,1,0.6870219678528997,None,2915.3240762062123,2915.3241159744534,2915.3241249543785,2915.3249103771377,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_top,,,,,0,857,857,292,,,,,,,,,,,0.7494508080783633,,,,,,,,,,,,,,,,,,,,,,,2915.3253818232197,2915.43949903562,2915.439512505508,2916.188208973126,2916.188223405149,3001.8852962060455,3001.8852962060455,2919.2195793802953,None,1,,,2919.2199443501195,2919.2199831562257,2919.2199924568627,2919.2204398495733,3003.3756771024086,3003.3756771024086,3003.3756771024086,3003.3756771024086,3004.8660365110936,3004.8660365110936,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-168,180,180,-168,0,180,180,180,180,0,f,abs,resp,freq_top,,,,,0,858,858,938,,,,,,,,,,,1.023986098360092,,,,,,,,,,,,,,,,,,,,,,,2919.2209164270416,2919.2217768963196,2919.221787479803,2920.243267782016,2920.243282214039,3005.940154249461,3005.940154249461,2920.960243946087,f,1,0.6814845610113593,None,2920.9607602917963,2920.960799097902,2920.960807757116,2920.961255470538,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,859,859,763,,,,,,,,,,,1.003545206160599,,,,,,,,,,,,,,,,,,,,,,,2920.9617259544857,2921.1343544363717,2921.134368226971,2922.1413276691383,2922.141342101161,3007.83851624693,3007.83851624693,2922.9085532506365,f,1,0.7192813876338846,None,2922.909051636495,2922.909090442601,2922.9090994225267,2922.90963244524,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,12,180,0,270,0,180,180,12,180,j,present,resp,freq_top,,,,,0,860,860,496,,,,,,,,,,,0.9966353923099915,,,,,,,,,,,,,,,,,,,,,,,2922.9101045327457,2923.107551283392,2923.1075653947028,2924.106686965574,2924.1067007561737,3009.8034756159745,3009.8034756159745,2924.906992667891,j,1,0.7539746879040763,None,2924.907490733038,2924.9075285770086,2924.9075372362227,2924.9079859117796,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,0,0,0,168,0,0,0,0,f,abs,resp,freq_top,,,,,0,861,861,1003,,,,,,,,,,,0.9493361390260231,,,,,,,,,,,,,,,,,,,,,,,2924.908457357862,2925.089794122382,2925.089808554405,2926.038202847534,2926.038217279557,3011.7351354974526,3011.7351354974526,2926.656013374957,f,1,0.5820001370123578,None,2926.65650278089,2926.6565422284198,2926.6565515290567,2926.6571249614344,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,862,862,998,,,,,,,,,,,1.0995417202196074,,,,,,,,,,,,,,,,,,,,,,,2926.657597690363,2926.658341420611,2926.658351683383,2927.7615842640917,2927.7615990168265,3013.4586435951,3013.4586435951,2928.420090530476,f,1,0.6185872394024159,None,2928.420647606561,2928.4206867333787,2928.420695713304,2928.421146633843,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-12,0,270,0,0,12,0,0,0,0,j,present,resp,freq_top,,,,,0,863,863,669,,,,,,,,,,,0.76067003502859,,,,,,,,,,,,,,,,,,,,,,,2928.4216238527342,2928.5110289519207,2928.5110433839436,2929.277139739826,2929.277153851137,3014.9740204344616,3014.9740204344616,2930.1855111469736,j,1,0.8628485860193109,None,2930.186038396878,2930.186077202984,2930.1860861829095,2930.1864550012733,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,864,864,99,,,,,,,,,,,0.8926727341940919,,,,,,,,,,,,,,,,,,,,,,,2930.186947935034,2930.2683724462536,2930.268385274718,2931.1669525276243,2931.1669666389357,3016.872375696986,3016.872375696986,2934.2062576609987,None,1,,,2934.2066178201485,2934.206657909101,2934.206666568315,2934.207406129312,3018.3627437648847,3018.3627437648847,3018.3627437648847,3018.3627437648847,3019.8365108371663,3019.8365108371663,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,90,180,180,180,-168,180,-168,0,f,present,resp,freq_top,,,,,0,865,865,698,,,,,,,,,,,0.7180977674122975,,,,,,,,,,,,,,,,,,,,,,,2934.20787276472,2934.414507261873,2934.414521052473,2935.138472694292,2935.1384874470264,3020.835639463693,3020.835639463693,2936.322565013056,f,1,1.1452216980699745,None,2936.323061153933,2936.323100922174,2936.3231099020995,2936.3235781410654,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,90,168,0,0,0,0,12,None,present,inhibit,freq_top,,,,,0,866,866,167,,,,,,,,,,,1.0336429479604554,,,,,,,,,,,,,,,,,,,,,,,2936.324044455762,2936.5130337202613,2936.5130481522842,2937.5531656481935,2937.5531800802164,3023.2502512775545,3023.2502512775545,2940.584757987804,None,1,,,2940.5851412381903,2940.585180365008,2940.5851896656454,2940.5855437312744,3024.74058502931,3024.74058502931,3024.74058502931,3024.74058502931,3026.230995431142,3026.230995431142,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-168,0,0,-168,0,0,0,270,0,0,f,present,resp,freq_top,,,,,0,867,867,629,,,,,,,,,,,0.8228936783512844,,,,,,,,,,,,,,,,,,,,,,,2940.586014856645,2940.586742872024,2940.5867534555073,2941.408133759837,2941.4081478711482,3027.1052453668394,3027.1052453668394,2942.1416089332297,f,1,0.6991618648269764,None,2942.1421034705486,2942.1421432387897,2942.1421518980032,2942.1426169298534,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,-168,180,180,180,-12,0,0,None,present,inhibit,freq_top,,,,,0,868,868,298,,,,,,,,,,,0.8293659182884797,,,,,,,,,,,,,,,,,,,,,,,2942.1430874138005,2942.1438500660342,2942.143860328806,2942.9731853014014,2942.973199412713,3028.6705570055283,3028.6705570055283,2946.0045194681575,None,1,,,2946.0048930971952,2946.004932224013,2946.004940883227,2946.005758056436,3030.160938543315,3030.160938543315,3030.160938543315,3030.160938543315,3031.6513213639478,3031.6513213639478,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,270,180,180,168,180,168,180,180,180,f,present,resp,freq_top,,,,,0,869,869,427,,,,,,,,,,,0.7551420293732954,,,,,,,,,,,,,,,,,,,,,,,2946.0062240504208,2946.0069648942645,2946.0069751570363,2946.7623847602968,2946.762398871608,3032.4589424983305,3032.4589424983305,2947.6460382814216,f,1,0.8334399718335703,None,2947.6465331394525,2947.64657226627,2947.6465812461956,2947.647041467371,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,168,0,12,0,0,180,180,180,None,present,inhibit,freq_top,,,,,0,870,870,20,,,,,,,,,,,1.053439094597921,,,,,,,,,,,,,,,,,,,,,,,2947.6475084234908,2947.6482470223527,2947.6482576058365,2948.709886512986,2948.709900624297,3034.4072822704843,3034.4072822704843,2951.741492643196,None,1,,,2951.741858575155,2951.7418970605495,2951.7419057197635,2951.742510902591,3035.897672146773,3035.897672146773,3035.897672146773,3035.897672146773,3037.3880325175924,3037.3880325175924,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,871,871,321,,,,,,,,,,,1.065387042775506,,,,,,,,,,,,,,,,,,,,,,,2951.742970161632,2951.9499923991343,2951.9500151696598,2953.0149512550406,2953.014965366352,3038.71189801627,3038.71189801627,2956.0460368702907,None,1,,,2956.0464024815383,2956.046441287644,2956.046450588281,2956.046898622415,3040.2106296018105,3040.2106296018105,3040.2106296018105,3040.2106296018105,3041.684351133042,3041.684351133042,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,180,0,180,-168,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,872,872,797,,,,,,,,,,,0.8541936343651919,,,,,,,,,,,,,,,,,,,,,,,2956.047377124153,2956.048105780955,2956.0481163644386,2956.903201535824,2956.903215647135,3042.6002268714,3042.6002268714,2957.6868013698236,f,1,0.7393293917492088,None,2957.6873193190904,2957.68735876662,2957.6873677465455,2957.6878456068603,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,873,873,39,,,,,,,,,,,1.0417290174610585,,,,,,,,,,,,,,,,,,,,,,,2957.688335654216,2957.689111776338,2957.689122359822,2958.7262934780724,2958.7263079100953,3044.423636638865,3044.423636638865,2961.7583781100207,None,1,,,2961.7587459662495,2961.7587966386855,2961.758813957113,2961.7593774474303,3045.914032287963,3045.914032287963,3045.914032287963,3045.914032287963,3047.404401638708,3047.404401638708,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,-168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,874,874,996,,,,,,,,,,,0.99691142974862,,,,,,,,,,,,,,,,,,,,,,,2961.759853704187,2961.7605608733106,2961.760571456794,2962.756438766851,2962.7564531988737,3048.453513492017,3048.453513492017,2963.690287825851,f,1,0.8860174349145495,None,2963.690800002309,2963.6908388084153,2963.6908477883403,2963.691352909143,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,-168,0,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,875,875,860,,,,,,,,,,,0.9989922525757677,,,,,,,,,,,,,,,,,,,,,,,2963.6918435979223,2963.8479637698497,2963.8479778811607,2964.846170350467,2964.846185744625,3050.5433820194953,3050.5433820194953,2965.647421831353,f,1,0.76327628703649,None,2965.6479166893837,2965.64795549549,2965.647964475415,2965.6484384871906,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,180,180,168,0,0,0,0,168,f,present,resp,freq_top,,,,,0,876,876,563,,,,,,,,,,,0.7146717053500298,,,,,,,,,,,,,,,,,,,,,,,2965.648912178254,2965.649658474195,2965.6496690576787,2966.369865807844,2966.3698802398667,3052.0670800425646,3052.0670800425646,2967.270652705876,f,1,0.8559770188365405,None,2967.2711542988504,2967.271192784245,2967.27120176417,2967.2717354283072,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,0,12,180,0,-12,0,180,0,j,present,resp,freq_top,,,,,0,877,877,611,,,,,,,,,,,0.837322340065371,,,,,,,,,,,,,,,,,,,,,,,2967.2722091193705,2967.4368066615652,2967.4368201314533,2968.2766599552415,2968.276674066553,3053.9737673929926,3053.9737673929926,2971.307741721952,None,0,,,2971.3081057296413,2971.80731389265,2971.807325117557,2971.807694898055,3055.47246273812,3055.47246273812,3055.47246273812,3055.47246273812,3056.94618394864,3056.94618394864,3056.979468683472,3057.4790703596395,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,878,878,40,,,,,,,,,,,1.0729606083739762,,,,,,,,,,,,,,,,,,,,,,,2971.8082154130157,2971.808965878208,2971.8089771031146,2972.881293404309,2972.881307836332,3058.5781301614525,3058.5781301614525,2975.9125342439834,None,1,,,2975.9128992138076,2975.9136269084747,2975.913637491958,2975.913986426201,3060.0685046435833,3060.0685046435833,3060.0685046435833,3060.0685046435833,3061.558892916314,3061.558892916314,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,90,0,12,0,0,0,180,-168,None,present,inhibit,freq_top,,,,,0,879,879,313,,,,,,,,,,,0.841579124404802,,,,,,,,,,,,,,,,,,,,,,,2975.9144662107856,2975.915090315599,2975.915100578371,2976.752849362393,2976.7528634737046,3062.4497909922366,3062.4497909922366,2979.7842550478404,None,1,,,2979.7846235454927,2979.784662993022,2979.784671652236,2979.785322055402,3063.9485078250427,3063.9485078250427,3063.9485078250427,3063.9485078250427,3065.4222110757114,3065.4222110757114,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,270,180,0,0,180,168,0,12,180,None,present,inhibit,freq_top,,,,,0,880,880,96,,,,,,,,,,,0.9436017620058548,,,,,,,,,,,,,,,,,,,,,,,2979.785797991447,2979.786519271882,2979.786529855365,2980.7325345262093,2980.732548958232,3066.4296913535504,3066.4296913535504,2983.763694546555,None,1,,,2983.7640652891887,2983.7641143580668,2983.7641230172803,3077.2586038910017,3067.9200786641463,3067.9200786641463,3067.9200786641463,3067.9200786641463,3069.410463088337,3069.410463088337,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,0,180,-168,180,0,12,180,None,present,inhibit,freq_top,,,,,0,881,881,92,,,,,,,,,,,0.903455246718963,,,,,,,,,,,,,,,,,,,,,,,3077.259184058323,3077.259992251607,3077.2600034765137,3078.1659143841084,3078.1659291368433,3163.8624506344636,3163.8624506344636,3081.196443243985,None,1,,,3081.196813345195,3081.196853113436,3081.1968620933617,3081.1974108309446,3165.3528263994413,3165.3528263994413,3165.3528263994413,3165.3528263994413,3166.843220124269,3166.843220124269,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,0,168,0,0,0,0,0,180,180,f,abs,resp,freq_top,,,,,0,882,882,802,,,,,,,,,,,0.8050421966383525,,,,,,,,,,,,,,,,,,,,,,,3081.197889653394,3081.1986244037166,3081.1986349872004,3082.0039239066778,3082.003938017989,3167.7008010734858,3167.7008010734858,3082.895381303667,f,1,0.8476879062898774,None,3082.8959069500133,3082.895946718254,3082.8959556981795,3082.896427144262,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,270,180,12,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,883,883,704,,,,,,,,,,,0.9531614436864642,,,,,,,,,,,,,,,,,,,,,,,3082.896898590344,3082.8976387927646,3082.897649376248,3083.8524864451233,3083.8525005564347,3169.5575462482193,3169.5575462482193,3084.9774886099267,j,1,1.0706514356064076,None,3084.978062363016,3084.9781027726804,3084.978111431894,3084.9785787087253,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,12,0,0,180,180,0,168,0,None,present,inhibit,freq_top,,,,,0,884,884,194,,,,,,,,,,,0.9055698147942146,,,,,,,,,,,,,,,,,,,,,,,3084.979054003347,3085.0102502641057,3085.0102624511474,3085.9170123403414,3085.9170270930763,3171.6141034218003,3171.6141034218003,3088.948276271253,None,1,,,3088.9486627287556,3088.9487024969962,3088.948711797633,3088.9491758673485,3173.104492656666,3173.104492656666,3173.104492656666,3173.104492656666,3174.594867138797,3174.594867138797,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
