ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,180,-12,0,0,0,-12,180,270,180,j,present,resp,freq_bottom,,,,,0,207,207,687,,,,,,,,,,,0.7370716939090014,,,,,,,,,,,,,,,,,,,,,1501.4010486020777,1501.6243749310468,1501.624388400978,1502.3648215426535,1502.3648350125848,1653.2362635565237,1653.2362635565237,1654.7266534019914,1654.7266534019914,1654.7266534019914,1654.7266534019914,1505.3963517653308,None,0,,,1505.3967462418893,1505.9029228467996,1505.9029340717423,1505.9033404146687,1656.2170365124935,1656.2170365124935,1656.250371064535,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,-12,0,180,180,180,90,180,0,12,j,present,resp,freq_bottom,,,,,0,208,208,476,,,,,,,,,,,1.063309479428223,,,,,,,,,,,,,,,,,,,,,1505.9038792119193,1505.9047403253824,1505.904750588187,1506.9690890734485,1506.969102864092,1657.8406507131367,1657.8406507131367,,,,,1508.2698479437188,j,1,1.262229264110772,None,1508.270359801107,1508.271104495878,1508.2711150793955,1527.1524655105616,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,180,180,0,0,0,-168,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,209,209,391,,,,,,,,,,,0.9071602410399189,,,,,,,,,,,,,,,,,,,,,1527.1530158534677,1528.3185042218613,1528.3185183332178,1529.225203139392,1529.2252169300357,1680.096532583122,1680.096532583122,1681.5869172971875,1681.5869172971875,1681.5869172971875,1681.5869172971875,1532.2563327919704,None,1,,,1532.2567137985977,1532.2567532462533,1532.2567622262075,1532.2573173798035,1683.0773058598047,1683.0773058598047,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,180,-168,0,0,0,12,180,90,180,None,present,inhibit,freq_bottom,,,,,0,210,210,290,,,,,,,,,,,1.096548836930114,,,,,,,,,,,,,,,,,,,,,1532.257803900892,1532.2585396157094,1532.2585505199393,1533.3550494282333,1533.3550632188774,1684.226323709388,1684.226323709388,1685.7167016884878,1685.7167016884878,1685.7167016884878,1685.7167016884878,1536.3862150006287,None,1,,,1536.3865953658303,1536.3866348134864,1536.3866437934405,1536.387170082898,1687.2071014760477,1687.2071014760477,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,180,180,168,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,211,211,831,,,,,,,,,,,0.7339340098168918,,,,,,,,,,,,,,,,,,,,,1536.38764249263,1536.4026887265657,1536.402699310083,1537.14387233584,1537.143886126484,1688.0147338598154,1688.0147338598154,,,,,1538.0781182249455,f,1,0.8946024479150196,None,1538.0786916591621,1538.0787333518062,1538.0787426524732,1538.079384398484,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,212,212,176,,,,,,,,,,,0.9297284181075282,,,,,,,,,,,,,,,,,,,,,1538.0799004251369,1538.4182022388306,1538.4182163501875,1539.3506909433315,1539.3507047339751,1690.2211740263806,1690.2211740263806,1691.7115401391125,1691.7115401391125,1691.7115401391125,1691.7115401391125,1542.3814027073279,None,1,,,1542.3817981460245,1542.3818356694044,1542.3818446493585,1542.3825322572782,1693.2019524344655,1693.2019524344655,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,168,180,180,180,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,213,213,428,,,,,,,,,,,0.8858283926789583,,,,,,,,,,,,,,,,,,,,,1542.3830203819305,1542.4973970961394,1542.4974096039325,1543.3883214413083,1543.3883352319524,1694.259369940758,1694.259369940758,,,,,1544.4057393452842,f,1,0.9700061609977979,None,1544.4062512026724,1544.4062903296156,1544.4062996302825,1544.4067752471412,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,168,0,0,0,-168,180,180,0,f,abs,resp,freq_bottom,,,,,0,214,214,964,,,,,,,,,,,0.7104061091568229,,,,,,,,,,,,,,,,,,,,,1544.4072492604366,1544.5969216075657,1544.5969347567845,1545.3116345569163,1545.3116566860888,1696.1827173726192,1696.1827173726192,1697.6731059352364,1697.6731059352364,1697.6731059352364,1697.6731059352364,1547.152343639755,f,1,1.798375503947625,None,1547.152846517189,1547.152885964845,1547.1528952655115,1547.1536021161903,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,0,0,168,0,168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,215,215,616,,,,,,,,,,,0.7300318421221128,,,,,,,,,,,,,,,,,,,,,1547.154078695187,1547.4519489066263,1547.4519617351323,1548.1840877777693,1548.1841012477005,1699.0552568651751,1699.0552568651751,,,,,1549.3683115377019,f,1,1.150261101896774,None,1549.368821150101,1549.368861559895,1549.3688705398492,1549.3693237068226,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,216,216,986,,,,,,,,,,,0.7007696484787027,,,,,,,,,,,,,,,,,,,,,1549.3698018893822,1549.6833478936876,1549.6833613636188,1550.3901273742356,1550.3901405234544,1701.261695428177,1701.261695428177,,,,,1551.2575210323355,f,1,0.8312216106241408,None,1551.2580428318158,1551.2580816380462,1551.2580909387132,1551.2587641145635,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,180,12,180,270,180,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,217,217,79,,,,,,,,,,,0.8164302251274848,,,,,,,,,,,,,,,,,,,,,1551.2592490320892,1551.606178016046,1551.6061921274024,1552.4217377750754,1552.4217522071442,1703.293278568441,1703.293278568441,1704.7836767524382,1704.7836767524382,1704.7836767524382,1704.7836767524382,1555.4531964788318,None,1,,,1555.4535646569527,1555.4536031424707,1555.4536121224248,1555.4541352047556,1706.2740515244113,1706.2740515244113,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
168,180,180,168,180,180,180,0,0,0,f,abs,resp,freq_bottom,,,,,0,218,218,827,,,,,,,,,,,0.796025845617209,,,,,,,,,,,,,,,,,,,,,1555.4546214051318,1555.4554594272843,1555.455470331514,1556.2522209350952,1556.2522347257393,1707.1316846137465,1707.1316846137465,,,,,1556.961934294958,f,1,0.6568283348137243,None,1556.9624384552428,1556.962477582186,1556.9624865621402,1556.9629477469296,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
-12,0,0,0,0,0,270,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,219,219,281,,,,,,,,,,,0.8141544453879602,,,,,,,,,,,,,,,,,,,,,1556.9634246466387,1557.4428852464482,1557.4428990370923,1558.2585861190435,1558.2585992682618,1709.129928070567,1709.129928070567,1710.6203525530009,1710.6203525530009,1710.6203525530009,1710.6203525530009,1561.2898126268417,None,1,,,1561.290198444159,1561.290236929677,1561.2902455889182,1561.2908347380546,1712.1107080822153,1712.1107080822153,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,180,12,0,0,0,90,180,-12,180,j,present,resp,freq_bottom,,,,,0,220,220,647,,,,,,,,,,,0.7261907018303885,,,,,,,,,,,,,,,,,,,,,1561.2913109963386,1561.548145703605,1561.5481588528235,1562.2799221694543,1562.2799349979603,1713.151495354798,1713.151495354798,,,,,1563.346723086436,j,1,1.0204593921134233,None,1563.347273429342,1563.3473125562853,1563.3473215362394,1563.3479427566406,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,-168,180,168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,221,221,839,,,,,,,,,,,1.093013232017346,,,,,,,,,,,,,,,,,,,,,1563.3484312020053,1563.7463823613173,1563.7463958312485,1564.8445040756162,1564.8445175455474,1715.7159419202221,1715.7159419202221,,,,,1566.0112505997324,f,1,1.127681327832704,None,1566.0117807377417,1566.011821788961,1566.0118307689152,1566.012296764394,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,12,0,0,180,180,180,270,180,12,j,present,resp,freq_bottom,,,,,0,222,222,531,,,,,,,,,,,0.8486851430881652,,,,,,,,,,,,,,,,,,,,,1566.012778795506,1567.6594862311647,1567.6595003425211,1568.5083244175219,1568.508337887453,1719.379480034996,1719.379480034996,,,,,1569.6921783957698,j,1,1.144475766418907,None,1569.6927444535952,1569.6927829391132,1569.6927922397801,1569.6931062174638,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,168,0,0,168,180,0,180,0,f,abs,resp,freq_bottom,,,,,0,223,223,967,,,,,,,,,,,1.0715686041327785,,,,,,,,,,,,,,,,,,,,,1569.6936110191734,1570.515484648127,1570.5154984387707,1571.58900225012,1571.5890157200513,1722.460157226169,1722.460157226169,,,,,1572.589627639786,f,1,0.9595384208413975,None,1572.5901462321397,1572.5901847176572,1572.5901936976118,1572.5907045928618,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,12,0,180,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,224,224,52,,,,,,,,,,,0.9745440273573285,,,,,,,,,,,,,,,,,,,,,1572.591169626203,1572.9380626903428,1572.938076160274,1573.9116266673852,1573.9116401373165,1724.7831700264524,1724.7831700264524,1726.2735617961962,1726.2735617961962,1726.2735617961962,1726.2735617961962,1576.9434869033782,None,1,,,1576.9438666271546,1576.9439063955235,1576.9439153754777,1576.94445802128,1727.763934002468,1727.763934002468,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,168,180,180,180,168,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,225,225,762,,,,,,,,,,,0.961224536935593,,,,,,,,,,,,,,,,,,,,,1576.9449445423686,1577.0677774869985,1577.0677896740788,1578.0336549439778,1578.0336680931966,1728.904634490208,1728.904634490208,,,,,1579.0008633584514,f,1,0.9305645986909781,None,1579.0014486590364,1579.001488106692,1579.001497407359,1579.0018075364908,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,0,0,0,0,90,0,-12,0,-12,j,present,resp,freq_bottom,,,,,0,226,226,670,,,,,,,,,,,0.779396884744942,,,,,,,,,,,,,,,,,,,,,1579.0022783426596,1582.9380912337685,1582.9381050244126,1583.720166988662,1583.7201804585936,1734.5914133678161,1734.5914133678161,,,,,1584.9532865990861,j,1,1.1954010865537725,None,1584.953817699233,1584.9538568261762,1584.9538661268432,1584.95437541853,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,12,0,0,0,270,0,168,180,180,None,present,inhibit,freq_bottom,,,,,0,227,227,251,,,,,,,,,,,0.794969982874533,,,,,,,,,,,,,,,,,,,,,1584.954861618906,1585.4440247384907,1585.444038208422,1586.2431646513085,1586.2431781212397,1737.1142381663444,1737.1142381663444,1738.6046312189392,1738.6046312189392,1738.6046312189392,1738.6046312189392,1589.2745245755689,None,1,,,1589.2748994886558,1589.2749382948862,1589.2749475955532,1589.2755104462524,1740.0950229886826,1740.0950229886826,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
270,180,0,0,0,0,-12,0,-12,180,j,present,resp,freq_bottom,,,,,0,228,228,657,,,,,,,,,,,1.0757269941927041,,,,,,,,,,,,,,,,,,,,,1589.2759947223528,1589.315997852508,1589.3160097188759,1590.3980826514983,1590.3980961214295,1741.2773506954331,1741.2773506954331,,,,,1591.714299230033,j,1,1.2614133711312547,None,1591.7148078802945,1591.7148460450996,1591.7148550250542,1591.7153187755446,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,-168,180,180,180,-168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,229,229,443,,,,,,,,,,,0.7107645537678574,,,,,,,,,,,,,,,,,,,,,1591.7157998445184,1592.4390668416474,1592.4390806322915,1593.154052076037,1593.1540655459683,1744.0249783839672,1744.0249783839672,,,,,1594.5874442280704,f,1,1.3939680782950177,None,1594.5879531990447,1594.5879926467003,1594.5880016266544,1594.5882559517852,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,0,12,180,180,270,180,12,180,180,j,present,resp,freq_bottom,,,,,0,230,230,453,,,,,,,,,,,0.7961616742402042,,,,,,,,,,,,,,,,,,,,,1594.5887341343453,1595.0860600322765,1595.086074143633,1595.8848968716404,1595.8849103415716,1746.7559848187461,1746.7559848187461,,,,,1596.8182136562011,j,1,0.886426520350085,None,1596.8187418699342,1596.8187800347393,1596.818789014694,1596.8192627072765,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,231,231,711,,,,,,,,,,,0.9626774970655889,,,,,,,,,,,,,,,,,,,,,1596.8197473040893,1597.90885250297,1597.9088666143264,1598.873685398851,1598.873699189495,1749.7450963035944,1749.7450963035944,,,,,1600.1080532229055,j,1,1.1927952962795985,None,1600.1085612317418,1600.1086026036735,1600.1086119043405,1600.1091006704175,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
0,0,-168,180,0,12,0,270,180,180,None,present,inhibit,freq_bottom,,,,,0,232,232,187,,,,,,,,,,,0.947994280875826,,,,,,,,,,,,,,,,,,,,,1600.1095737215753,1600.7723029990482,1600.7723164689794,1601.721627834779,1601.7216409839978,1752.6009632283703,1752.6009632283703,1754.0913299825274,1754.0913299825274,1754.0913299825274,1754.0913299825274,1604.7611399538685,None,1,,,1604.7615363547031,1604.7615761230716,1604.7615851030257,1604.762222038347,1755.5650652201243,1755.5650652201243,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,0,0,168,0,12,0,90,180,180,None,present,inhibit,freq_bottom,,,,,0,233,233,201,,,,,,,,,,,0.782524831107681,,,,,,,,,,,,,,,,,,,,,1604.7627079180104,1605.1688321184736,1605.1688465505429,1605.9515393565732,1605.951552505792,1756.830672701196,1756.830672701196,1758.3210426624796,1758.3210426624796,1758.3210426624796,1758.3210426624796,1608.9911569901244,None,1,,,1608.9915434488669,1608.9915828965225,1608.9915921971894,1608.991934397586,1759.794773410099,1759.794773410099,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,0,180,180,-12,0,12,180,90,j,present,resp,freq_bottom,,,,,0,234,234,458,,,,,,,,,,,0.8059648550787621,,,,,,,,,,,,,,,,,,,,,1608.9924193151116,1609.5819715874252,1609.581986019494,1610.3890597218267,1610.3890735124708,1761.2601932101284,1761.2601932101284,1762.7505695856648,1762.7505695856648,1762.7505695856648,1762.7505695856648,1612.6801872705303,j,1,2.253804784242618,None,1612.6807504419419,1612.6807889274598,1612.6807975867016,1612.6812606957667,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,-12,0,0,0,270,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,235,235,295,,,,,,,,,,,0.747717789358913,,,,,,,,,,,,,,,,,,,,,1612.6817424061658,1613.0127640427243,1613.012778474793,1613.761385619758,1613.761399410402,1764.6322753664463,1764.6322753664463,1766.1226793232704,1766.1226793232704,1766.1226793232704,1766.1226793232704,1616.7925685106359,None,1,,,1616.7929411787343,1616.7929809471027,1616.7929899270573,1616.7936743278503,1767.6130743001409,1767.6130743001409,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,0,0,168,0,12,0,90,180,180,None,present,inhibit,freq_bottom,,,,,0,236,236,202,,,,,,,,,,,0.9565290967960192,,,,,,,,,,,,,,,,,,,,,1616.7941518689852,1617.0504102556208,1617.0504230841268,1618.00759543767,1618.0076089076013,1768.8786240529357,1768.8786240529357,1770.3690103705644,1770.3690103705644,1770.3690103705644,1770.3690103705644,1621.0390105245062,None,1,,,1621.0393863997313,1621.0394425244447,1621.0394518251117,1621.0401695800203,1771.8594277973198,1771.8594277973198,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,180,180,12,270,0,0,0,168,None,present,inhibit,freq_bottom,,,,,0,237,237,152,,,,,,,,,,,0.9036192502284135,,,,,,,,,,,,,,,,,,,,,1621.0406679674772,1622.1958697983616,1622.195884230431,1623.103205330501,1623.1032204039955,1773.9742579992148,1773.9742579992148,1775.4646443168435,1775.4646443168435,1775.4646443168435,1775.4646443168435,1626.1340768093967,None,1,,,1626.1344616645754,1626.1345004708062,1626.1345094507603,1626.1349728805383,1776.9550354451621,1776.9550354451621,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,180,0,-12,0,270,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,238,238,333,,,,,,,,,,,0.9054820836510161,,,,,,,,,,,,,,,,,,,,,1626.1354600430525,1626.367054023404,1626.367067172623,1627.274665047709,1627.274678838353,1778.1456891729977,1778.1456891729977,1779.6360844705805,1779.6360844705805,1779.6360844705805,1779.6360844705805,1630.3056805265844,None,1,,,1630.306061212499,1630.3060990565916,1630.3061080365458,1630.306574032025,1781.1264586011284,1781.1264586011284,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
180,180,180,180,-12,0,270,0,-12,0,j,present,resp,freq_bottom,,,,,0,239,239,729,,,,,,,,,,,0.9484531338172175,,,,,,,,,,,,,,,,,,,,,1630.307058308125,1630.307812624276,1630.3078222456554,1631.2546381463324,1631.254651936976,1782.1339231880374,1782.1339231880374,,,,,1632.0806537791498,j,1,0.7701976905918286,None,1632.0811675608136,1632.0812070084692,1632.0812163091362,1632.0818330395607,,,,,,,CIW,001,2,28,F,2024-02-15_16h49.45.708,eye_track_exp,2023.1.3,120.098912273206,
