ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.stopped,int14_3.stopped,per15_3.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,545,545,313,,,,,,,,,,,1.0156555664853122,,,,,,,,,,,,,,,,,,,,,,2642.0493621666837,2643.080530946205,2643.080545378274,2644.0960184807454,2644.09603227139,2767.8576709334275,2767.8576709334275,2769.3480534025043,2769.3480534025043,2769.3480534025043,2769.3480534025043,2647.127048712403,None,1,,,2647.1274104762715,,2647.128192694422,2647.1282026365143,2647.128749772294,,2770.8384515865014,2770.8384515865014,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,0,180,180,168,180,90,180,168,f,present,resp,freq_bottom,,,,,0,546,546,466,,,,,,,,,,,0.907363800963183,,,,,,,,,,,,,,,,,,,,,,2647.129256177567,2647.129991892384,2647.130001513764,2648.034441010681,2648.0344548013245,2771.8042844644224,2771.8042844644224,,,,,2649.1266603293843,f,1,1.0424794610793242,None,2649.1271494161747,,2649.12718758098,2649.1271962402216,2649.1275929617686,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,168,0,0,0,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,547,547,972,,,,,,,,,,,1.0872745713249925,,,,,,,,,,,,,,,,,,,,,,2649.128075955018,2649.341724779799,2649.34173824973,2650.4318831990186,2650.431896989663,2774.1938890770402,2774.1938890770402,,,,,2651.333088950295,f,1,0.8615657763992886,None,2651.3336187675914,,2651.3336569323965,2651.3336659123506,2651.334124852151,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,0,180,168,0,90,180,0,f,present,resp,freq_bottom,,,,,0,548,548,508,,,,,,,,,,,1.0728007940204698,,,,,,,,,,,,,,,,,,,,,,2651.334634785264,2651.5482810443427,2651.548294514274,2652.6219448913043,2652.621959644086,2776.383677842861,2776.383677842861,,,,,2653.489600571638,f,1,0.8314460479531363,None,2653.490102486934,,2653.490139689601,2653.4901486695553,2653.4905934979997,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,0,0,0,168,180,180,12,180,None,abs,inhibit,freq_bottom,,,,,0,549,549,399,,,,,,,,,,,0.7029968478717439,,,,,,,,,,,,,,,,,,,,,,2653.491079056951,2654.1625952195855,2654.1626096516547,2654.8702239472286,2654.8702377378722,2778.640091454419,2778.640091454419,2780.1304578878635,2780.1304578878635,2780.1304578878635,2780.1304578878635,2657.9094015630253,None,1,,,2657.90979443602,,2657.9098313179747,2657.9098399772165,2657.9103685116625,,2781.604190239046,2781.604190239046,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
270,0,0,0,0,-12,0,0,12,0,j,present,resp,freq_bottom,,,,,0,550,550,664,,,,,,,,,,,0.8867796982091124,,,,,,,,,,,,,,,,,,,,,,2657.910855032751,2657.9115945961203,2657.911604217499,2658.8002473335946,2658.800261124239,2782.561704151561,2782.561704151561,,,,,2660.100428279672,j,1,1.2609720090002838,None,2660.100960983382,,2660.1010004310374,2660.1010094109915,2660.101335575756,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-12,180,180,180,0,-12,180,270,0,0,j,present,resp,freq_bottom,,,,,0,551,551,597,,,,,,,,,,,0.7423444195143404,,,,,,,,,,,,,,,,,,,,,,2660.101830435374,2660.315544364822,2660.315557514041,2661.0654866365458,2661.0655007479018,2784.8264287107095,2784.8264287107095,2786.31682978112,2786.31682978112,2786.31682978112,2786.31682978112,2663.355311129755,j,1,2.244037418986295,None,2663.35581657289,,2663.3558540962704,2663.355862755512,2663.356432661889,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-12,0,0,0,0,0,0,180,-168,0,None,abs,inhibit,freq_bottom,,,,,0,552,552,405,,,,,,,,,,,0.9265228502721155,,,,,,,,,,,,,,,,,,,,,,2663.3569368221742,2663.5545439209554,2663.554556749462,2664.4869784250186,2664.4869925363755,2788.2484948955375,2788.2484948955375,2789.7388696675107,2789.7388696675107,2789.7388696675107,2789.7388696675107,2667.5178967279617,None,1,,,2667.5182584918293,,2667.5182956944964,2667.518304353738,2667.5190182600954,,2791.2292575887027,2791.2292575887027,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,180,180,-168,180,90,180,180,180,180,f,present,resp,freq_bottom,,,,,0,553,553,536,,,,,,,,,,,0.7784260531150509,,,,,,,,,,,,,,,,,,,,,,2667.51950670546,2667.5202302331963,2667.5202401752886,2668.299867930531,2668.2998814004623,2792.0618831092193,2792.0618831092193,2793.552265578296,2793.552265578296,2793.552265578296,2793.552265578296,2670.607359842158,f,1,2.2727331832705886,None,2670.607860153891,,2670.607900563685,2670.6079098643513,2670.608366238451,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,0,180,180,0,180,168,0,180,f,abs,resp,freq_bottom,,,,,0,554,554,792,,,,,,,,,,,0.9773164081913982,,,,,,,,,,,,,,,,,,,,,,2670.608863984483,2670.8397321921093,2670.8397456620405,2671.8222020387066,2671.82221582935,2795.583858981365,2795.583858981365,,,,,2672.6396684344345,f,1,0.7818208968968747,None,2672.6401969688804,,2672.640234812973,2672.6402441136397,2672.640800550086,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,180,-168,180,180,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,555,555,879,,,,,,,,,,,0.9509450285901646,,,,,,,,,,,,,,,,,,,,,,2672.6413098417734,2672.8473725295507,2672.847385999482,2673.8034320102015,2673.8034454801327,2797.5654869572577,2797.5654869572577,,,,,2674.88723326329,f,1,1.0404198444465464,None,2674.8877364614364,,2674.8877736641034,2674.8877826440576,2674.8882271517896,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,556,556,933,,,,,,,,,,,1.0367220614354618,,,,,,,,,,,,,,,,,,,,,,2674.888704051499,2675.5614135859014,2675.561427376545,2676.6013246715265,2676.601339103595,2800.363078469405,2800.363078469405,,,,,2677.7020367818923,f,1,1.0590808306509416,None,2677.7025682027515,,2677.702605726132,2677.7026143853736,2677.7028690312172,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,180,168,180,0,180,168,f,abs,resp,freq_bottom,,,,,0,557,557,867,,,,,,,,,,,0.7974128236456637,,,,,,,,,,,,,,,,,,,,,,2677.703385699295,2678.4247896766447,2678.4248034672883,2679.2242172687083,2679.2242313800652,2802.9858257837573,2802.9858257837573,,,,,2679.857705891107,f,1,0.5959804244997713,None,2679.8582171070693,,2679.8582546304497,2679.8582632896905,2679.8587235123423,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,-168,180,168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,558,558,839,,,,,,,,,,,0.801856605488731,,,,,,,,,,,,,,,,,,,,,,2679.8592193340983,2680.698076301388,2680.6980900920316,2681.5054771306222,2681.5054909212668,2805.2671998193746,2805.2671998193746,,,,,2682.2063795518743,f,1,0.6668412429074806,None,2682.206892692113,,2682.206930856919,2682.2069401575854,2682.2074917833415,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,0,12,180,180,270,180,0,0,None,present,inhibit,freq_bottom,,,,,0,559,559,95,,,,,,,,,,,0.8350591938892158,,,,,,,,,,,,,,,,,,,,,,2682.2079866429594,2682.7214177679934,2682.7214318793503,2683.562474824057,2683.5624882939883,2807.323773209974,2807.323773209974,2808.814155679051,2808.814155679051,2808.814155679051,2808.814155679051,2686.593187550192,None,1,,,2686.5935582940137,,2686.5935990245207,2686.593608004475,2686.5941548195415,,2810.304536544565,2810.304536544565,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,168,180,270,180,0,12,0,None,present,inhibit,freq_bottom,,,,,0,560,560,72,,,,,,,,,,,0.7028318601318152,,,,,,,,,,,,,,,,,,,,,,2686.594639416354,2686.595372886183,2686.595383148988,2687.300556821301,2687.3005706119457,2811.0622221024896,2811.0622221024896,2812.5526116272445,2812.5526116272445,2812.5526116272445,2812.5526116272445,2690.332041502783,None,1,,,2690.3324122466047,,2690.3324494492726,2690.3324581085135,2690.3330010750287,,2814.0429912099075,2814.0429912099075,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,-168,180,180,180,180,0,180,180,168,f,abs,resp,freq_bottom,,,,,0,561,561,770,,,,,,,,,,,0.82988198464508,,,,,,,,,,,,,,,,,,,,,,2690.333472522623,2690.6063614636814,2690.6063749336126,2691.43829360345,2691.4383073940944,2815.2003325148744,2815.2003325148744,,,,,2692.388709182901,f,1,0.9085193910876797,None,2692.3892127017607,,2692.3892515079906,2692.3892604879447,2692.3898137172646,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,562,562,175,,,,,,,,,,,1.035469642201535,,,,,,,,,,,,,,,,,,,,,,2692.3902928619627,2693.9370822717747,2693.9370963831307,2694.977536323915,2694.9775501145587,2818.7389674848687,2818.7389674848687,2820.229343860405,2820.229343860405,2820.229343860405,2820.229343860405,2698.008652827274,None,1,,,2698.0090222882463,,2698.0091319719722,2698.0091448004787,2698.009855178996,,2821.7197507036435,2821.7197507036435,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-12,0,0,0,0,0,270,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,563,563,281,,,,,,,,,,,0.701928796278298,,,,,,,,,,,,,,,,,,,,,,2698.0103814684535,2698.011168818007,2698.0111794015247,2698.7155435951117,2698.7155573857553,2822.477415094533,2822.477415094533,2823.967806864277,2823.967806864277,2823.967806864277,2823.967806864277,2701.7468599024523,None,1,,,2701.747249247608,,2701.747289015977,2701.747297995931,2701.7479144056424,,2825.4581825983882,2825.4581825983882,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,0,180,180,-168,180,90,12,None,present,inhibit,freq_bottom,,,,,0,564,564,136,,,,,,,,,,,0.884405808721295,,,,,,,,,,,,,,,,,,,,,,2701.7484291494447,2702.9875252400852,2702.987539351442,2703.877888979544,2703.8779034116133,2827.639645343124,2827.639645343124,2829.13003134004,2829.13003134004,2829.13003134004,2829.13003134004,2706.9092014383323,None,1,,,2706.9095840485224,,2706.9096212511895,2706.9096299104312,2706.9104066764676,,2830.620413809117,2830.620413809117,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,565,565,221,,,,,,,,,,,0.8848720550980428,,,,,,,,,,,,,,,,,,,,,,2706.9109066674873,2706.911833527044,2706.9118437898487,2707.799233881624,2707.79924799298,2831.5612830558525,2831.5612830558525,2833.051660393527,2833.051660393527,2833.051660393527,2833.051660393527,2710.8307438994043,None,1,,,2710.8311069461224,,2710.8311617879863,2710.831170447227,2710.831733297927,,2834.542053766834,2834.542053766834,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,-12,0,0,0,0,-12,0,90,0,j,present,resp,freq_bottom,,,,,0,566,566,675,,,,,,,,,,,0.886343601430805,,,,,,,,,,,,,,,,,,,,,,2710.832251248855,2710.832954250982,2710.832964193074,2711.7208616522603,2711.720875442904,2835.4829060157995,2835.4829060157995,2836.9816189959383,2836.9816189959383,2836.9816189959383,2836.9816189959383,2713.5375201728257,j,1,1.7766862873844502,None,2713.538021767409,,2713.5380592907886,2713.5380679500304,2713.538532341946,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,12,270,180,-12,180,0,j,present,resp,freq_bottom,,,,,0,567,567,578,,,,,,,,,,,0.7940435320377498,,,,,,,,,,,,,,,,,,,,,,2713.5390506135873,2714.977431771591,2714.9774481279364,2715.776331149922,2715.7763446198533,2839.5377603866,2839.5377603866,2841.028155684183,2841.028155684183,2841.028155684183,2841.028155684183,2717.600524814179,j,1,1.785677787216514,None,2717.6010405201187,,2717.601079005637,2717.601087985591,2717.6015594331857,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,12,180,180,180,180,0,0,None,abs,inhibit,freq_bottom,,,,,0,568,568,356,,,,,,,,,,,1.0173515604702734,,,,,,,,,,,,,,,,,,,,,,2717.6020684041596,2718.482445793148,2718.4824595837918,2719.5058376116403,2719.505851402284,2843.2678925586965,2843.2678925586965,2844.7582804798885,2844.7582804798885,2844.7582804798885,2844.7582804798885,2722.5373476294208,None,1,,,2722.537710996852,,2722.537747878807,2722.5377565380477,2722.538225099229,,2846.248666797517,2846.248666797517,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,0,0,0,-168,0,0,0,0,270,f,present,resp,freq_bottom,,,,,0,569,569,725,,,,,,,,,,,0.8660492810309055,,,,,,,,,,,,,,,,,,,,,,2722.538699753949,2723.777699951508,2723.77771470429,2724.643344122107,2724.6433579127506,2848.4051386504925,2848.4051386504925,,,,,2725.809939911278,f,1,1.1264654446534905,None,2725.81044984439,,2725.810489933471,2725.8104992341378,2725.8113199378076,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,12,180,180,90,180,168,0,0,None,present,inhibit,freq_bottom,,,,,0,570,570,32,,,,,,,,,,,0.9389651549114614,,,,,,,,,,,,,,,,,,,,,,2725.8118298709196,2726.6592379995736,2726.6592521109305,2727.5992432464327,2727.599256716364,2851.360933222495,2851.360933222495,2852.8513253129513,2852.8513253129513,2852.8513253129513,2852.8513253129513,2730.6301993934685,None,1,,,2730.6305759101188,,2730.6306137542106,2730.6306224134523,2730.6310874467936,,2854.3417013677754,2854.3417013677754,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,0,-12,0,270,0,0,-12,j,present,resp,freq_bottom,,,,,0,571,571,735,,,,,,,,,,,0.7543910584641151,,,,,,,,,,,,,,,,,,,,,,2730.631579099285,2730.938936311599,2730.938950743668,2731.6959615221795,2731.6959749921107,2855.4574135294556,2855.4574135294556,,,,,2732.94637812791,j,1,1.2101259048898783,None,2732.946888061023,,2732.9469294329547,2732.946938412909,2732.947483945125,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,12,0,12,0,0,0,180,270,180,j,present,resp,freq_bottom,,,,,0,572,572,622,,,,,,,,,,,0.7532002579245112,,,,,,,,,,,,,,,,,,,,,,2732.9479794461677,2734.626810422905,2734.626824534261,2735.384164684662,2735.3841791167315,2859.145911106151,2859.145911106151,,,,,2736.3850963549085,f,0,0.9605729783228298,None,2736.3856409249865,2860.128398912656,2736.8904997216214,2736.8905122294145,2736.8910186346875,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,0,180,180,180,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,573,573,800,,,,,,,,,,,0.8537543645536088,,,,,,,,,,,,,,,,,,,,,,2736.8915288885128,2737.732277419007,2737.732291530364,2738.5896978758556,2738.589712307925,2862.3598097660847,2862.3598097660847,,,,,2739.6159777117537,f,1,0.9789238353945393,None,2739.616499511234,,2739.617277880833,2739.617288464351,2739.617854201464,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,-168,0,0,270,0,0,12,180,None,present,inhibit,freq_bottom,,,,,0,574,574,285,,,,,,,,,,,1.0737482915944632,,,,,,,,,,,,,,,,,,,,,,2739.618357720323,2740.513758893362,2740.5137733254305,2741.5871982414683,2741.587212352825,2865.357244385604,2865.357244385604,2866.8476290996696,2866.8476290996696,2866.8476290996696,2866.8476290996696,2744.626826458537,None,1,,,2744.6272388950038,,2744.6272773805213,2744.6272863604763,2744.628037790213,,2868.3213450945077,2868.3213450945077,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,12,0,0,0,90,0,0,168,None,present,inhibit,freq_bottom,,,,,0,575,575,231,,,,,,,,,,,0.9523647945024423,,,,,,,,,,,,,,,,,,,,,,2744.6285419504975,2745.4267610972993,2745.426775850081,2746.3833930500286,2746.3834068406723,2870.153125537194,2870.153125537194,2871.6435054405692,2871.6435054405692,2871.6435054405692,2871.6435054405692,2749.422671369597,None,1,,,2749.423036982017,,2749.4230850889144,2749.423094389581,2749.423628376142,,2873.1172381124647,2873.1172381124647,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,168,180,180,168,0,180,180,180,f,abs,resp,freq_bottom,,,,,0,576,576,779,,,,,,,,,,,0.9867884768408433,,,,,,,,,,,,,,,,,,,,,,2749.424141837093,2751.6703131694876,2751.670326960131,2752.6612257765737,2752.6612395672173,2876.422739039966,2876.422739039966,2877.9131199054796,2877.9131199054796,2877.9131199054796,2877.9131199054796,2754.7026711515127,f,1,2.002745729549474,None,2754.70325196212,,2754.703289164787,2754.703298144742,2754.7037477838758,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,577,577,909,,,,,,,,,,,0.8891876361977816,,,,,,,,,,,,,,,,,,,,,,2754.704233022114,2755.809136846805,2755.8091522410114,2756.6990884705083,2756.6991019404395,2880.4609343129177,2880.4609343129177,,,,,2757.566537611897,f,1,0.8293598121698551,None,2757.567037923629,,2757.5670767298598,2757.567085709814,2757.5675610059598,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,12,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,578,578,230,,,,,,,,,,,0.862485499375887,,,,,,,,,,,,,,,,,,,,,,2757.5680532998767,2759.06462520237,2759.0646399551515,2759.9298062639027,2759.9298200545472,2883.699816808935,2883.699816808935,2885.1902002401494,2885.1902002401494,2885.1902002401494,2885.1902002401494,2762.969162516645,None,1,,,2762.9695278083527,,2762.9695650110198,2762.969573349548,2762.970108939673,,2886.663939326298,2886.663939326298,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,0,180,180,-168,180,90,12,None,present,inhibit,freq_bottom,,,,,0,579,579,138,,,,,,,,,,,0.7178710077124115,,,,,,,,,,,,,,,,,,,,,,2762.9705765387152,2763.2022593564707,2763.2022731471143,2763.9263169102796,2763.926330700924,2887.6963829386,2887.6963829386,2889.1867695769415,2889.1867695769415,2889.1867695769415,2889.1867695769415,2766.965975915763,None,1,,,2766.9663790515633,,2766.9664188199313,2766.9664271584606,2766.966972690677,,2890.6605211708834,2890.6605211708834,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,168,180,180,270,0,168,180,f,present,resp,freq_bottom,,,,,0,580,580,484,,,,,,,,,,,0.8051868602781755,,,,,,,,,,,,,,,,,,,,,,2766.96747909595,2767.057568882663,2767.057581390456,2767.864608268742,2767.864621738673,2891.626346351701,2891.626346351701,,,,,2768.8810104757576,f,1,0.9748158270721206,None,2768.8815309923875,,2768.881567874342,2768.881576533584,2768.8821134065583,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,180,180,90,12,180,180,12,0,j,present,resp,freq_bottom,,,,,0,581,581,417,,,,,,,,,,,1.0904276402928865,,,,,,,,,,,,,,,,,,,,,,2768.8826092283143,2770.0054543600245,2770.0054684713805,2771.0950383828895,2771.0950518528207,2894.8568967330925,2894.8568967330925,,,,,2772.3286175745397,j,1,1.1836927683451677,None,2772.3291185276976,,2772.3291566925036,2772.3291653517445,2772.3296143494535,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,180,-12,180,180,90,180,180,168,None,present,inhibit,freq_bottom,,,,,0,582,582,144,,,,,,,,,,,0.9744960733340264,,,,,,,,,,,,,,,,,,,,,,2772.3300941355765,2773.110931618932,2773.110945730288,2774.084440112686,2774.0844535826172,2897.8460024451133,2897.8460024451133,2899.3363823484888,2899.3363823484888,2899.3363823484888,2899.3363823484888,2777.115760268578,None,1,,,2777.1162766159423,,2777.1163272885415,2777.1163369099204,2777.116783662641,,2900.8267721939565,2900.8267721939565,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,0,168,180,180,168,180,0,f,abs,resp,freq_bottom,,,,,0,583,583,919,,,,,,,,,,,0.8613017697705583,,,,,,,,,,,,,,,,,,,,,,2777.1172753151322,2777.457114945979,2777.4571287366234,2778.3220913928426,2778.3221045420605,2902.0840251105174,2902.0840251105174,2903.574407579594,2903.574407579594,2903.574407579594,2903.574407579594,2779.913653571328,f,1,1.5565545771136158,None,2779.9141484309457,,2779.914186916463,2779.9141962171298,2779.914847263808,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,-12,0,180,0,90,180,0,12,180,j,present,resp,freq_bottom,,,,,0,584,584,611,,,,,,,,,,,1.0709830263202398,,,,,,,,,,,,,,,,,,,,,,2779.915345651265,2780.629214484923,2780.6292282755667,2781.7029232316545,2781.702937984436,2905.4644477199895,2905.4644477199895,2906.954846866124,2906.954846866124,2906.954846866124,2906.954846866124,2784.733885151518,None,0,,,2784.734269685984,2908.470195532088,2785.2330660514117,2785.2330763142163,2785.2333431471407,2908.969773153529,2908.4452485779602,2908.4452485779602,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
