ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,search_displays_2.stopped,response.keys,response.corr,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,response.rt,response.duration,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,90,0,-168,0,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,584,584,717,,,,,,,,,,,0.7616469414379583,,,,,,,,,,,,,,,,,,,,,,,2296.878350077035,2297.051454014576,2297.0514671640813,2297.8167096858615,2297.816723476806,12667.124115936302,12667.124115936302,,,,,,,2299.2336837088533,f,1,2299.2342026332353,2299.2342420817513,2299.2342507411813,2299.2347154639465,1.3819654199281786,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-12,0,-12,180,180,0,180,90,0,j,present,resp,freq_top,,,,,0,585,585,588,,,,,,,,,,,0.8555875053804559,,,,,,,,,,,,,,,,,,,,,,,2299.235221238823,2299.4409846991057,2299.4410058666035,2300.298413913073,2300.2984277040177,12669.613693830765,12669.613693830765,,,,,,,2301.606320806879,j,1,2301.6068390898217,2301.606879179777,2301.6068881599276,2301.6077037499817,1.2606461589178934,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,168,180,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,586,586,791,,,,,,,,,,,1.0603125123793178,,,,,,,,,,,,,,,,,,,,,,,2301.6082361445897,2301.8308899841813,2301.830902812966,2302.8963026798046,2302.896316791468,12672.211519095006,12672.211519095006,,,,,,,2304.3212565282483,f,1,2304.3218097696317,2304.3218511424675,2304.3218601226163,2305.39451627139,1.3662296313372053,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,587,587,143,,,,,,,,,,,1.0507288818646425,,,,,,,,,,,,,,,,,,,,,,,2305.395049307437,2305.602875315748,2305.6028891066926,2306.6597976002467,2306.6598113911914,12675.975043521656,12675.975043521656,12677.465460739424,12677.465460739424,12677.465460739424,12677.465460739424,12678.939222023946,12678.939222023946,2309.699494674129,None,1,2309.699886272814,2309.699925079891,2309.6999340600396,2309.7006932034365,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,180,180,180,180,12,0,168,0,None,abs,inhibit,freq_top,,,,,0,588,588,370,,,,,,,,,,,0.8061532647819312,,,,,,,,,,,,,,,,,,,,,,,2309.7012281638017,2309.923974370651,2309.9239894444745,2310.7312295621396,2310.731243353084,12680.03829424616,12680.03829424616,12681.528719802642,12681.528719802642,12681.528719802642,12681.528719802642,12683.019130285298,12683.019130285298,2313.762801203853,None,1,2313.7631745215167,2313.76321749795,2313.7632267988192,2313.763570289557,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,-12,0,90,0,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,589,589,692,,,,,,,,,,,0.8936322177653047,,,,,,,,,,,,,,,,,,,,,,,2313.7640767058747,2313.979811019157,2313.979824168662,2314.8774494962763,2314.8774636079415,12684.193164951244,12684.193164951244,12685.68356741591,12685.68356741591,12685.68356741591,12685.68356741591,,,2316.810681118721,j,1,2316.8111820828035,2316.8112215313195,2316.81123051147,2316.8117548880873,1.880772342853902,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,0,90,0,180,12,180,0,180,j,present,resp,freq_top,,,,,0,590,590,509,,,,,,,,,,,0.7054735382730843,,,,,,,,,,,,,,,,,,,,,,,2316.8122526449733,2317.0678264316593,2317.0678399018852,2317.7757358270774,2317.7757502594613,12687.090724210611,12687.090724210611,,,,,,,2318.4838803099938,j,1,2318.484384481273,2318.484422967631,2318.484431627061,2318.4850047530635,0.6633513649679799,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
168,0,0,0,0,0,0,0,168,180,f,abs,resp,freq_top,,,,,0,591,591,842,,,,,,,,,,,0.7852165060655424,,,,,,,,,,,,,,,,,,,,,,,2318.485498982034,2318.824543904593,2318.824557695538,2319.615910003502,2319.6159237944466,12688.922521510665,12688.922521510665,,,,,,,2320.6497917888064,f,1,2320.6507170649784,2320.650759720691,2320.6507687008416,2320.6513953870235,0.9912833518786783,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,180,-168,180,-168,180,180,0,f,present,resp,freq_top,,,,,0,592,592,598,,,,,,,,,,,1.078131026525057,,,,,,,,,,,,,,,,,,,,,,,2320.6519335545854,2320.9897972666986,2320.989811378362,2322.0714047007223,2322.071418491667,12691.378800046696,12691.378800046696,,,,,,,2323.3881798133916,f,1,2323.388720546711,2323.3887612781054,2323.388770258256,2323.3892750709747,1.2712523575313526,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,0,0,0,168,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,593,593,154,,,,,,,,,,,0.9221185522046751,,,,,,,,,,,,,,,,,,,,,,,2323.3897824494506,2323.5707340759473,2323.5707472254526,2324.49459074249,2324.4946131928664,12693.801781469332,12693.801781469332,12695.292196121345,12695.292196121345,12695.292196121345,12695.292196121345,12696.78261686703,12696.78261686703,2327.526272391042,None,1,2327.5266514816594,2327.5266899680173,2327.5266992688867,2327.527147634948,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,180,168,180,0,180,168,0,0,f,abs,resp,freq_top,,,,,0,594,594,972,,,,,,,,,,,0.8913035784784524,,,,,,,,,,,,,,,,,,,,,,,2327.5276595034993,2327.700418667422,2327.700433420525,2328.591395156107,2328.5914089470516,12697.906674432357,12697.906674432357,12699.39708908437,12699.39708908437,12699.39708908437,12699.39708908437,,,2330.3250352470877,f,1,2330.3255253067036,2330.325564434499,2330.3255734146496,2330.32592396122,1.6871458760427913,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,180,180,180,-168,0,12,0,0,None,present,inhibit,freq_top,,,,,0,595,595,238,,,,,,,,,,,0.7047004114119988,,,,,,,,,,,,,,,,,,,,,,,2330.326415624433,2330.6981043544747,2330.69811750398,2331.405767757926,2331.405781869589,12700.720984814565,12700.720984814565,12702.21140652241,12702.21140652241,12702.21140652241,12702.21140652241,12703.685165241173,12703.685165241173,2334.445343920501,None,1,2334.4457217282416,2334.445776250581,2334.4457858721707,2334.4463243604514,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,90,0,168,0,168,0,0,0,0,f,present,resp,freq_top,,,,,0,596,596,665,,,,,,,,,,,0.8698136158320613,,,,,,,,,,,,,,,,,,,,,,,2334.446835908284,2334.6199077738584,2334.619920602645,2335.4935381406212,2335.493560590996,12704.800902697509,12704.800902697509,12706.299658305292,12706.299658305292,12706.299658305292,12706.299658305292,,,2337.0856392006626,f,1,2337.0861683880757,2337.0862081573105,2337.0862168167405,2337.0865676840313,1.5441421184926867,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,0,-168,180,180,180,180,0,12,None,abs,inhibit,freq_top,,,,,0,597,597,339,,,,,,,,,,,0.8884860447085399,,,,,,,,,,,,,,,,,,,,,,,2337.087039462627,2337.301068830284,2337.301081979789,2338.191786498215,2338.19180028916,12707.498627319925,12707.498627319925,12708.98906730879,12708.98906730879,12708.98906730879,12708.98906730879,12710.47948420584,12710.47948420584,2341.2231159965977,None,1,2341.223502143048,2341.223540308685,2341.223548968115,2341.2240954743884,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,270,0,168,0,0,-12,0,0,None,present,inhibit,freq_top,,,,,0,598,598,300,,,,,,,,,,,0.956019728749391,,,,,,,,,,,,,,,,,,,,,,,2341.2245986835096,2341.506494252062,2341.5065080430068,2342.462946297419,2342.462959767645,12711.778389140689,12711.778389140689,12713.26881501789,12713.26881501789,12713.26881501789,12713.26881501789,12714.742580151045,12714.742580151045,2345.503258190858,None,1,2345.503698538929,2345.5037546648655,2345.5037642864554,2345.5043216971953,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,168,180,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,599,599,794,,,,,,,,,,,1.0585412479554464,,,,,,,,,,,,,,,,,,,,,,,2345.5050375434403,2345.686307003105,2345.6863198318915,2346.751045546038,2346.7510593369825,12716.058140698424,12716.058140698424,12717.55689374045,12717.55689374045,12717.55689374045,12717.55689374045,,,2348.7337632473245,f,1,2348.7342966040906,2348.734336373327,2348.7343453534777,2348.734821622147,1.9346259818042881,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,90,0,180,180,180,180,-168,0,12,None,present,inhibit,freq_top,,,,,0,600,600,178,,,,,,,,,,,1.003192178094675,,,,,,,,,,,,,,,,,,,,,,,2348.735328038465,2348.9502993597143,2348.950312188501,2349.956616253814,2349.95662972404,12719.263799924824,12719.263799924824,12720.754214256116,12720.754214256116,12720.754214256116,12720.754214256116,12722.236305912658,12722.236305912658,2352.9876548594784,None,1,2352.9880336293772,2352.9880727571745,2352.988081737325,2352.9885127845264,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,180,0,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,601,601,752,,,,,,,,,,,0.9869584220613037,,,,,,,,,,,,,,,,,,,,,,,2352.9890150314877,2353.1387458835616,2353.138758712348,2354.1283580950276,2354.1283718859722,12723.435313413649,12723.435313413649,12724.925723254868,12724.925723254868,12724.925723254868,12724.925723254868,,,2356.4192283613647,f,1,2356.4197338155245,2356.4197723018806,2356.4197809613106,2356.4202460047945,2.2532356108343947,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,0,12,0,90,0,12,0,0,0,j,present,resp,freq_top,,,,,0,602,602,661,,,,,,,,,,,0.9535253167536532,,,,,,,,,,,,,,,,,,,,,,,2356.42073670585,2356.6182971198086,2356.6183099485934,2357.575008948077,2357.5750230597423,12726.88242257507,12726.88242257507,,,,,,,2358.5756542359995,j,1,2358.5762122881806,2358.5762517366966,2358.5762607168454,2358.576992278353,0.9658429075910817,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,603,603,322,,,,,,,,,,,0.8606034774010729,,,,,,,,,,,,,,,,,,,,,,,2358.577512806334,2358.808690091173,2358.808705485717,2359.6737501876196,2359.673772958715,12728.988980073047,12728.988980073047,12730.47940242233,12730.47940242233,12730.47940242233,12730.47940242233,12731.953172045562,12731.953172045562,2362.713813844055,None,1,2362.7141967833086,2362.714235590387,2362.714244570536,2362.7145909477513,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,0,180,180,180,168,0,168,0,0,f,present,resp,freq_top,,,,,0,604,604,644,,,,,,,,,,,1.001902404295691,,,,,,,,,,,,,,,,,,,,,,,2362.71510538206,2362.895951812514,2362.895963999861,2363.903503797961,2363.9035175889057,12733.218778904857,12733.218778904857,,,,,,,2365.0698248357585,f,1,2365.070320989047,2365.070380642901,2365.0703896230516,2365.0709698048868,1.1092927861658382,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,605,605,820,,,,,,,,,,,0.946036445925138,,,,,,,,,,,,,,,,,,,,,,,2365.0714791076807,2365.2607357693487,2365.2607482774147,2366.2100341630558,2366.2100479540004,12735.525180982095,12735.525180982095,,,,,,,2366.96942355134,f,1,2366.969933495573,2366.9699726233703,2366.9699812828003,2366.9704460055636,0.7075151013262939,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,606,606,271,,,,,,,,,,,0.8934119809614747,,,,,,,,,,,,,,,,,,,,,,,2366.9709610813115,2367.268187048827,2367.268200519051,2368.166415650092,2368.1664294410366,12737.48187613294,12737.48187613294,12738.972299444385,12738.972299444385,12738.972299444385,12738.972299444385,12740.446075802729,12740.446075802729,2371.2067252984925,None,1,2371.2071175386172,2371.207167891602,2371.2071768717506,2371.207529984078,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,12,180,-168,0,180,180,180,None,present,inhibit,freq_top,,,,,0,607,607,27,,,,,,,,,,,1.0659008680701318,,,,,,,,,,,,,,,,,,,,,,,2371.208040249032,2371.3887131701595,2371.388726319665,2372.454518747345,2372.4545325382896,12741.761631539313,12741.761631539313,12743.252050360681,12743.252050360681,12743.252050360681,12743.252050360681,12744.74246789917,12744.74246789917,2375.4862010373345,None,1,2375.4866160485526,2375.486655817789,2375.4866647979397,2375.487124709909,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,180,180,180,180,-168,0,168,f,abs,resp,freq_top,,,,,0,608,608,937,,,,,,,,,,,0.7215670479016498,,,,,,,,,,,,,,,,,,,,,,,2375.4876259947105,2375.6608078671234,2375.6608203751894,2376.3847776194125,2376.3847910896384,12745.691672322022,12745.691672322022,12747.190409007346,12747.190409007346,12747.190409007346,12747.190409007346,,,2378.8011987217396,f,1,2378.8017304749083,2378.801781790051,2378.8017907702015,2378.802344653026,2.380724234907916,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,609,609,320,,,,,,,,,,,1.066707170727626,,,,,,,,,,,,,,,,,,,,,,,2378.802873198998,2378.982949260868,2378.982961448215,2380.048089986234,2380.048103456458,12749.355278468038,12749.355278468038,12750.845698572284,12750.845698572284,12750.845698572284,12750.845698572284,12752.33610103695,12752.33610103695,2383.079622820869,None,1,2383.0800019114886,2383.0800403978446,2383.0800490572765,2383.0805695852578,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,-168,0,270,0,0,-168,0,180,0,f,present,resp,freq_top,,,,,0,610,610,608,,,,,,,,,,,0.7052011998499571,,,,,,,,,,,,,,,,,,,,,,,2383.081073756537,2383.254114512307,2383.254127020373,2383.961879583885,2383.961893054109,12753.276989199445,12753.276989199445,,,,,,,2384.9038033501074,f,1,2384.904316822258,2384.904355308614,2384.9043642887646,2384.9048367088,0.8910700091686294,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,0,-168,0,0,90,180,180,180,None,present,inhibit,freq_top,,,,,0,611,611,9,,,,,,,,,,,1.071662913955603,,,,,,,,,,,,,,,,,,,,,,,2384.9053412007997,2385.127859055261,2385.1278718840476,2386.2014484981974,2386.2014626098608,12755.50844871757,12755.50844871757,12757.007201438875,12757.007201438875,12757.007201438875,12757.007201438875,12758.48096945851,12758.48096945851,2389.2323084630207,None,1,2389.232675045574,2389.23271353193,2389.2327225120807,2389.2331554836,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,12,0,0,0,90,0,12,0,0,j,present,resp,freq_top,,,,,0,612,612,648,,,,,,,,,,,0.8261327933740529,,,,,,,,,,,,,,,,,,,,,,,2389.2336529197673,2389.4492942243523,2389.4493076945764,2390.2816662540063,2390.2816803656715,12759.596706594124,12759.596706594124,12761.087111303827,12761.087111303827,12761.087111303827,12761.087111303827,,,2391.972830235394,j,1,2391.9733382553095,2391.973376420947,2391.9733850803786,2391.973835691477,1.6424962494251076,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,180,180,168,180,180,168,180,0,180,f,present,resp,freq_top,,,,,0,613,613,507,,,,,,,,,,,0.8310242329193257,,,,,,,,,,,,,,,,,,,,,,,2391.974323506054,2392.2552514634426,2392.255264612948,2393.0871725612797,2393.087186672943,12762.394356553008,12762.394356553008,,,,,,,2394.3711200941107,f,1,2394.371617530278,2394.3716572995145,2394.3716659589445,2394.3721310024284,1.244706071912674,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,180,180,180,180,12,0,-168,None,abs,inhibit,freq_top,,,,,0,614,614,377,,,,,,,,,,,1.0583978947523287,,,,,,,,,,,,,,,,,,,,,,,2394.372622344921,2394.562029103383,2394.5620419321676,2395.6182060354295,2395.6182201470947,12764.925569630159,12764.925569630159,12766.415999997434,12766.415999997434,12766.415999997434,12766.415999997434,12767.906404707137,12767.906404707137,2398.649870044399,None,1,2398.6502318161583,2398.6502699817956,2398.6502789619444,2398.650855936583,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,180,180,180,12,0,0,0,12,j,present,resp,freq_top,,,,,0,615,615,585,,,,,,,,,,,0.9608007295048955,,,,,,,,,,,,,,,,,,,,,,,2398.6513443926015,2398.841947756053,2398.8419615469975,2399.806936396162,2399.8069517907043,12769.12204825676,12769.12204825676,,,,,,,2401.023939476354,j,1,2401.024452627784,2401.024491755579,2401.02450073573,2401.0251283840716,1.173164744620749,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,90,180,180,180,180,168,0,168,0,f,present,resp,freq_top,,,,,0,616,616,615,,,,,,,,,,,0.7776706027297509,,,,,,,,,,,,,,,,,,,,,,,2401.025694133523,2401.297470355883,2401.2974841468276,2402.07960486057,2402.079618330794,12771.386821244982,12771.386821244982,,,,,,,2402.9722891813562,f,1,2402.9730393446025,2402.973078472398,2402.9730871318297,2402.9734556386993,0.8445720752455372,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,12,180,180,180,-168,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,617,617,354,,,,,,,,,,,1.0760440054556653,,,,,,,,,,,,,,,,,,,,,,,2402.973965262214,2403.154944149881,2403.1549569786657,2404.2363642836335,2404.2363777538576,12773.551680121924,12773.551680121924,12775.033773382065,12775.033773382065,12775.033773382065,12775.033773382065,12776.524190920554,12776.524190920554,2407.275943653407,None,1,2407.276311839558,2407.276350325914,2407.2763593060645,2407.276891059233,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,90,0,0,-12,0,0,-12,180,180,j,present,resp,freq_top,,,,,0,618,618,481,,,,,,,,,,,0.9592953849822061,,,,,,,,,,,,,,,,,,,,,,,2407.277376308055,2407.4754835490057,2407.4754963777923,2408.441501378453,2408.4415334504156,12777.748168690834,12777.748168690834,12779.238587832922,12779.238587832922,12779.238587832922,12779.238587832922,12780.72900697501,12780.72900697501,2411.472602524447,None,0,2411.4729681448407,2411.9714245211962,2411.9714347842255,2411.9717837271983,,,12780.753963453355,12781.253561912361,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,180,-168,180,-168,0,180,0,180,f,abs,resp,freq_top,,,,,0,619,619,869,,,,,,,,,,,1.0041954938590674,,,,,,,,,,,,,,,,,,,,,,,2411.972328629872,2411.9733610264047,2411.973371289434,2412.97911441609,2412.9791291691945,12782.294361620377,12782.294361620377,,,,,,,2414.146041293294,f,1,2414.146565669911,2414.147334434898,2414.147345018646,2414.1479033915457,1.1212472901601132,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,180,0,168,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,620,620,949,,,,,,,,,,,0.8636677854868349,,,,,,,,,,,,,,,,,,,,,,,2414.1484242402457,2414.411842829413,2414.411856299639,2415.276897152906,2415.2769119060104,12784.592449361575,12784.592449361575,,,,,,,2416.4521441391043,j,0,2416.452719189425,2416.9582474339204,2416.9582586591096,2416.958894325442,1.1263646927940272,None,12785.741473668275,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,621,621,334,,,,,,,,,,,1.0984478251915892,,,,,,,,,,,,,,,,,,,,,,,2416.9594231921346,2416.960175921138,2416.960186504886,2418.058281815067,2418.0582965681715,12787.365114618786,12787.365114618786,12788.85553600591,12788.85553600591,12788.85553600591,12788.85553600591,12790.345952582242,12790.345952582242,2421.0891100286462,None,1,2421.0895064381257,2421.0902726373533,2421.090282579662,2421.0908460840765,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,90,0,168,180,180,180,168,0,0,f,present,resp,freq_top,,,,,0,622,622,639,,,,,,,,,,,0.7500092262549867,,,,,,,,,,,,,,,,,,,,,,,2421.0913685363757,2421.3222757752756,2421.3223088093982,2422.071413680873,2422.071427151097,12791.378426408311,12791.378426408311,,,,,,,2423.4548468435405,f,1,2423.455393029093,2423.455444985675,2423.4554542865462,2423.456033826942,1.3487100000869532,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,623,623,833,,,,,,,,,,,1.0146018140163822,,,,,,,,,,,,,,,,,,,,,,,2423.4565495441275,2423.794858735824,2423.79487220605,2424.810723453713,2424.8107372446575,12794.12612428271,12794.12612428271,,,,,,,2425.886909442883,f,1,2425.8874341402206,2425.8874729472973,2425.8874816067273,2425.8879646105106,1.0321917838549552,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,-168,0,12,180,0,180,180,0,0,None,abs,inhibit,freq_top,,,,,0,624,624,391,,,,,,,,,,,1.0137408089319835,,,,,,,,,,,,,,,,,,,,,,,2425.888452104369,2426.102039199637,2426.1020523491425,2427.1172679304727,2427.1172817214174,12796.42420079872,12796.42420079872,12797.914621865126,12797.914621865126,12797.914621865126,12797.914621865126,12799.405028178428,12799.405028178428,2430.148680495242,None,1,2430.14905124715,2430.1490922992634,2430.149101600133,2430.1496849891646,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,180,12,180,180,0,12,180,0,0,j,present,resp,freq_top,,,,,0,625,625,637,,,,,,,,,,,0.7613134600320998,,,,,,,,,,,,,,,,,,,,,,,2430.150186915407,2430.3229973944726,2430.323010543978,2431.0888406241447,2431.08885473581,12800.404209701897,12800.404209701897,,,,,,,2432.1972021701167,j,1,2432.197713076508,2432.197752525024,2432.197761184456,2432.1981075616695,1.0582739881459702,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_top,,,,,0,626,626,172,,,,,,,,,,,0.8377807449762842,,,,,,,,,,,,,,,,,,,,,,,2432.198606601436,2432.454988601623,2432.455002071849,2433.29532281715,2433.295337249534,12802.610686121947,12802.610686121947,12804.101097887484,12804.101097887484,12804.101097887484,12804.101097887484,12805.574870076473,12805.574870076473,2436.3348216862923,None,1,2436.335217775051,2436.3352575442877,2436.335269731633,2436.3358210487004,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,0,0,0,168,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,627,627,148,,,,,,,,,,,0.974385194236242,,,,,,,,,,,,,,,,,,,,,,,2436.336344142439,2436.509898370359,2436.509912161304,2437.483448621353,2437.4834624122977,12806.79884945035,12806.79884945035,12808.289262498765,12808.289262498765,12808.289262498765,12808.289262498765,12809.763032763436,12809.763032763436,2440.5230000885185,None,1,2440.5234009880714,2440.5234394744293,2440.52344845458,2440.523993357254,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,168,180,180,12,0,180,0,180,None,present,inhibit,freq_top,,,,,0,628,628,128,,,,,,,,,,,0.7720275749238177,,,,,,,,,,,,,,,,,,,,,,,2440.5245251104225,2440.689752494236,2440.6897730202927,2441.4631502751126,2441.4631640660573,12810.770514832,12810.770514832,12812.260938143443,12812.260938143443,12812.260938143443,12812.260938143443,12813.75135920985,12813.75135920985,2444.4944778491754,None,1,2444.494862392028,2444.4949024819834,2444.494911462134,2541.871825035887,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,168,0,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,629,629,962,,,,,,,,,,,0.8820515218886626,,,,,,,,,,,,,,,,,,,,,,,2541.8724116321155,2542.204775002341,2542.2047891140046,2543.086566721873,2543.086590134406,12912.393788879239,12912.393788879239,12913.884198399737,12913.884198399737,12913.884198399737,12913.884198399737,,,2544.8614869588964,f,1,2544.862009090477,2544.862053349787,2544.8620623299375,2544.862524166225,1.737520027579535,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-168,0,180,0,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,630,630,884,,,,,,,,,,,0.7618424997282744,,,,,,,,,,,,,,,,,,,,,,,2544.8630414870095,2545.185507769753,2545.1855215606975,2545.9511794144164,2545.9511944882397,12915.266363436935,12915.266363436935,,,,,,,2546.710016844194,f,1,2546.7105405793736,2546.7105793864503,2546.7105880458803,2546.711038015539,0.7045599905299014,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
