ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,0,-168,0,180,180,0,0,180,168,f,abs,resp,freq_top,,,,,0,578,578,897,,,,,,,,,,,1.0503082039517009,,,,,,,,,,,,,,,,,,,,,,3651.8659399036633,3652.397397136073,3652.397411888992,3653.4543324993656,3653.4543466108526,3834.19715127547,3834.19715127547,3654.370987486637,f,1,0.876061181626028,None,3654.3715519461502,,3654.371590111311,3654.371598770632,3654.372060601142,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,579,579,101,,,,,,,,,,,0.811268369330837,,,,,,,,,,,,,,,,,,,,,,3654.3725342981315,3654.9194339882242,3654.919448420428,3655.735422752913,3655.735436864402,3836.486885456732,3836.486885456732,3658.775142101079,None,1,,,3658.775520224809,,3658.7755615971246,3658.7755705771624,3658.7760234276348,3837.968964989719,3837.968964989719,3837.968964989719,3837.968964989719,3839.459366772642,3839.459366772642,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,12,180,168,180,0,180,0,180,None,abs,inhibit,freq_top,,,,,0,580,580,346,,,,,,,,,,,0.9848010407291461,,,,,,,,,,,,,,,,,,,,,,3658.7765073875244,3660.115726066516,3660.11574049872,3661.1060789403045,3661.1060927310764,3841.849002269704,3841.849002269704,3664.13730734211,None,1,,,3664.137681296538,,3664.137719461697,3664.13772812102,3664.138259226106,3843.3394095047934,3843.3394095047934,3843.3394095047934,3843.3394095047934,3844.82979845909,3844.82979845909,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,180,-168,180,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,581,581,79,,,,,,,,,,,0.8940920253329827,,,,,,,,,,,,,,,,,,,,,,3664.138763391081,3664.4122677577843,3664.4122821899864,3665.310886980774,3665.3109004508306,3846.0620866977733,3846.0620866977733,3668.3504292939097,None,1,,,3668.350827622725,,3668.3508680328932,3668.350876692216,3668.3514238330836,3847.5524939328625,3847.5524939328625,3847.5524939328625,3847.5524939328625,3849.0262374251415,3849.0262374251415,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-168,0,0,180,0,180,-168,0,180,180,f,abs,resp,freq_top,,,,,0,582,582,808,,,,,,,,,,,0.8794050469512065,,,,,,,,,,,,,,,,,,,,,,3668.351917093726,3668.8748952462565,3668.8749093577435,3669.7574026780394,3669.7574174309584,3850.5083105438152,3850.5083105438152,3670.8651766004596,f,1,1.060427769855778,None,3670.8656971219307,,3670.8657362492368,3670.8657452292746,3670.8665232853973,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,90,180,-168,180,-168,180,0,180,180,f,present,resp,freq_top,,,,,0,583,583,462,,,,,,,,,,,1.0232403995083714,,,,,,,,,,,,,,,,,,,,,,3670.867003075983,3672.7048065972494,3672.7048210294515,3673.728690290366,3673.728704081138,3854.471626127677,3854.471626127677,3675.445425264118,f,1,1.6725706409715713,None,3675.4459797814443,,3675.4460285302202,3675.446037510258,3675.4466532842716,3855.9620099505228,3855.9620099505228,3855.9620099505228,3855.9620099505228,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,180,0,180,168,180,180,-168,180,f,abs,resp,freq_top,,,,,0,584,584,878,,,,,,,,,,,0.8030840352245848,,,,,,,,,,,,,,,,,,,,,,3675.447165787852,3676.967993862786,3676.968008294988,3677.775471796748,3677.775486228952,3858.518179925959,3858.518179925959,3679.6662623511593,f,1,1.850361596599214,None,3679.666781910483,3860.3915841652433,3680.1722284637044,3680.1722393680366,3680.1727204414847,3860.008581388167,3860.008581388167,3860.008581388167,3860.008581388167,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,585,585,820,,,,,,,,,,,0.7857628259034474,,,,,,,,,,,,,,,,,,,,,,3680.1732448115426,3684.6529308437666,3684.6529452759705,3685.443178651115,3685.443192441887,3866.186669326469,3866.186669326469,3686.211059429569,f,1,0.7254704394663349,None,3686.211558142376,,3686.2123268977457,3686.212337160646,3686.212901940874,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,0,0,0,168,0,0,168,f,abs,resp,freq_top,,,,,0,586,586,923,,,,,,,,,,,1.088109355491586,,,,,,,,,,,,,,,,,,,,,,3686.213401295113,3686.651296476907,3686.6513109091093,3687.741252721672,3687.741267153876,3868.484678291754,3868.484678291754,3688.9252315647036,f,1,1.1468019417270625,None,3688.9257264289236,,3688.925767159809,3688.9257761398467,3689.9316362558757,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,587,587,273,,,,,,,,,,,0.9800587956807381,,,,,,,,,,,,,,,,,,,,,,3689.9321564566317,3690.298472399373,3690.298486831577,3691.280454595165,3691.2804869874444,3872.023370227391,3872.023370227391,3694.3117872295525,None,1,,,3694.3121733711732,,3694.3122323828493,3694.312241362887,3694.312809350272,3873.513782593929,3873.513782593929,3873.513782593929,3873.513782593929,3875.004177321107,3875.004177321107,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,180,180,12,180,180,180,0,0,0,None,abs,inhibit,freq_top,,,,,0,588,588,399,,,,,,,,,,,0.9419151177410192,,,,,,,,,,,,,,,,,,,,,,3694.3133260231543,3694.553059033805,3694.5530731452936,3695.5015161831498,3695.5015299739216,3876.2447881304433,3876.2447881304433,3698.533209622624,None,1,,,3698.533588067069,,3698.533636174415,3698.5336448337357,3698.534225970462,3877.7435166533196,3877.7435166533196,3877.7435166533196,3877.7435166533196,3879.217272653508,3879.217272653508,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,180,12,0,180,180,180,-168,180,180,None,present,inhibit,freq_top,,,,,0,589,589,60,,,,,,,,,,,0.8789646471660997,,,,,,,,,,,,,,,,,,,,,,3698.534714420369,3698.8825783099373,3698.8825927421412,3699.764769836823,3699.7647839483116,3880.5161587760467,3880.5161587760467,3702.8044388326334,None,1,,,3702.8048076556106,,3702.8048451793393,3702.804853838662,3702.8053272149346,3882.006556068951,3882.006556068951,3882.006556068951,3882.006556068951,3883.4803059755413,3883.4803059755413,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,590,590,259,,,,,,,,,,,0.7239934553698826,,,,,,,,,,,,,,,,,,,,,,3702.8057989876297,3703.0041324209187,3703.0041558331604,3703.727949757972,3703.727963869459,3884.4711370363366,3884.4711370363366,3706.759166614015,None,1,,,3706.7595659049775,,3706.7596047115685,3706.759613370891,3706.76007231496,3885.9698793499865,3885.9698793499865,3885.9698793499865,3885.9698793499865,3887.4436032786125,3887.4436032786125,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,180,180,168,0,0,0,0,168,f,present,resp,freq_top,,,,,0,591,591,563,,,,,,,,,,,1.0638805310033475,,,,,,,,,,,,,,,,,,,,,,3706.7605418426456,3707.1502305785043,3707.1502446899913,3708.216026352561,3708.21604046405,3888.9673091349105,3888.9673091349105,3709.024929867509,f,1,0.7599415970280461,None,3709.0254221660043,,3709.0254721976426,3709.0254814983955,3709.0259378767396,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,180,0,0,180,168,0,180,168,f,present,resp,freq_top,,,,,0,592,592,552,,,,,,,,,,,0.7941068897555416,,,,,,,,,,,,,,,,,,,,,,3709.026401310829,3710.3980533202566,3710.3980674317436,3711.1963164526796,3711.1963302434515,3891.948113342187,3891.948113342187,3711.922503236822,f,1,0.6757527814743298,None,3711.9229964974647,3892.6475261439373,3712.4281402951283,3712.4281518408907,3712.428791347861,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,freq_top,,,,,0,593,593,912,,,,,,,,,,,0.7095863470154322,,,,,,,,,,,,,,,,,,,,,,3712.4293279051135,3712.8619691234226,3712.8619835556265,3713.5781486176993,3713.578162729188,3894.3294121571107,3894.3294121571107,3714.761068457713,f,1,1.125385834683584,None,3714.7616258614826,,3714.7623997483015,3714.7624100112016,3714.7629940343677,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,90,180,-12,180,-12,180,180,180,j,present,resp,freq_top,,,,,0,594,594,444,,,,,,,,,,,1.0668919590476806,,,,,,,,,,,,,,,,,,,,,,3714.7635119901142,3715.268784394747,3715.268808448419,3716.342257459605,3716.342271250377,3897.0937381235,3897.0937381235,3717.7506019030616,j,1,1.352812345100574,None,3717.75109323941,,3717.7511314045705,3717.7511403846083,3717.751497341106,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-168,0,0,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,595,595,754,,,,,,,,,,,0.8015152487511684,,,,,,,,,,,,,,,,,,,,,,3717.7519748866825,3718.8575073275506,3718.8575217597545,3719.6641164428665,3719.6641299129215,3900.4075965346037,3900.4075965346037,3720.7979568489945,f,1,1.0946843686606371,None,3720.798492764815,,3720.798532533553,3720.798541513591,3720.799014248433,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,90,0,12,180,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,596,596,705,,,,,,,,,,,0.9460171159460949,,,,,,,,,,,,,,,,,,,,,,3720.7995193755532,3721.1971586519294,3721.1971727634163,3722.1453659637964,3722.145380075285,3902.888789930299,3902.888789930299,3723.1297240209906,j,1,0.9334279074419101,None,3723.130225940956,,3723.1302644268317,3723.1302730861526,3723.130732350938,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,597,597,261,,,,,,,,,,,1.0394513273119563,,,,,,,,,,,,,,,,,,,,,,3723.1312089343674,3723.520264898284,3723.520279009771,3724.560268721213,3724.560282511985,3905.3034450952473,3905.3034450952473,3727.591863700988,None,1,,,3727.5922325239653,,3727.5922921770716,3727.592300515679,3727.5928739552282,3906.7938340495457,3906.7938340495457,3906.7938340495457,3906.7938340495457,3908.2842371153292,3908.2842371153292,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,-12,180,0,180,0,180,0,12,j,present,resp,freq_top,,,,,0,598,598,578,,,,,,,,,,,0.9771493983008259,,,,,,,,,,,,,,,,,,,,,,3727.593349255795,3743.719455604457,3743.719471960955,3744.701533373508,3744.701547484997,3925.4446709409513,3925.4446709409513,3746.227303355615,j,1,1.4809420886858788,None,3746.227840233584,,3746.227878398743,3746.227887378781,3746.2283501714383,3926.935074968882,3926.935074968882,3926.935074968882,3926.935074968882,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,-12,0,-12,0,0,0,0,0,j,present,resp,freq_top,,,,,0,599,599,670,,,,,,,,,,,1.0573506240041388,,,,,,,,,,,,,,,,,,,,,,3746.228844714943,3746.5001470481175,3746.5001608388893,3747.5576026121644,3747.557635004444,3928.300574690342,3928.300574690342,3748.5331384237534,j,1,0.9283820884020315,None,3748.533730144095,,3748.533768950686,3748.5337779307238,3748.534265097768,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,-168,180,90,0,180,-168,0,180,f,present,resp,freq_top,,,,,0,600,600,534,,,,,,,,,,,1.0128092680726777,,,,,,,,,,,,,,,,,,,,,,3748.5347468126483,3748.9981202856807,3748.9981340764525,3750.01355921549,3750.013573006264,3930.7568141648553,3930.7568141648553,3750.930396689958,f,1,0.8722934143797829,None,3750.930887064159,,3750.9309255500348,3750.9309348507877,3750.931506045329,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,180,0,180,180,-168,180,168,180,f,abs,resp,freq_top,,,,,0,601,601,839,,,,,,,,,,,0.8178859652430586,,,,,,,,,,,,,,,,,,,,,,3750.9319774973073,3751.1297525646833,3751.12976603474,3751.953764030907,3751.953777821681,3932.705160988022,3932.705160988022,3752.637884149174,f,1,0.6360667877333981,None,3752.6383780512488,,3752.638417178555,3752.6384261585927,3752.638786322247,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,180,0,0,180,12,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,602,602,401,,,,,,,,,,,0.7543879294608191,,,,,,,,,,,,,,,,,,,,,,3752.6392654714027,3752.8704761055624,3752.870490217051,3753.6270487715474,3753.627062241604,3934.370422385695,3934.370422385695,3756.6584756963302,None,1,,,3756.658861196519,,3756.658899682395,3756.658910586727,3756.6596729277835,3935.8608222443236,3935.8608222443236,3935.8608222443236,3935.8608222443236,3937.351219216511,3937.351219216511,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,12,180,270,180,0,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,603,603,328,,,,,,,,,,,1.0776600599929633,,,,,,,,,,,,,,,,,,,,,,3756.660161377692,3756.841838123916,3756.841852235403,3757.923630231554,3757.923644022326,3938.6667684404274,3938.6667684404274,3760.955435600782,None,1,,,3760.9558063480517,,3760.9558441924974,3760.95585285182,3760.956312758036,3940.1571647711844,3940.1571647711844,3940.1571647711844,3940.1571647711844,3941.6475720062717,3941.6475720062717,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,604,604,798,,,,,,,,,,,0.9173369349636132,,,,,,,,,,,,,,,,,,,,,,3760.9567755506932,3761.1629524054797,3761.1629761384365,3762.087088405585,3762.087102517072,3942.829895956642,3942.829895956642,3763.254137311832,f,1,1.1188329728893223,None,3763.254652381137,,3763.2547027334904,3763.254712034245,3763.255215557788,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,-168,180,0,180,0,-168,180,f,abs,resp,freq_top,,,,,0,605,605,889,,,,,,,,,,,0.7655766627335142,,,,,,,,,,,,,,,,,,,,,,3763.25574473858,3763.694466083841,3763.6944805160447,3764.459508849667,3764.459522961154,3945.202883746677,3945.202883746677,3765.4265639777977,f,1,0.9220546897004169,None,3765.4270533898516,,3765.4270909135803,3765.427099572903,3765.427574552755,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-168,180,0,180,0,180,180,12,180,None,abs,inhibit,freq_top,,,,,0,606,606,396,,,,,,,,,,,0.8399861984685765,,,,,,,,,,,,,,,,,,,,,,3765.4280383075575,3765.6428276599263,3765.642840809268,3766.483427821503,3766.4834416122767,3947.2344867443426,3947.2344867443426,3769.5224640453716,None,1,,,3769.522829981909,,3769.5228668642058,3769.5228755235285,3769.5233412026255,3948.724899110881,3948.724899110881,3948.724899110881,3948.724899110881,3950.1986345852674,3950.1986345852674,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,180,0,0,0,-168,180,0,-168,180,f,present,resp,freq_top,,,,,0,607,607,539,,,,,,,,,,,0.8140723489263617,,,,,,,,,,,,,,,,,,,,,,3769.523810409596,3769.7730956146306,3769.773111329697,3770.587542699278,3770.587556810765,3951.3310093209584,3951.3310093209584,3771.5718584220076,f,1,0.937491374498677,None,3771.572366435569,,3771.57240460073,3771.5724132600526,3771.5728869570403,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,,,,,0,608,608,916,,,,,,,,,,,0.9334939391181716,,,,,,,,,,,,,,,,,,,,,,3771.57337155836,3771.8040706510883,3771.80408444186,3772.736241860638,3772.736256613557,3953.479172245783,3953.479172245783,3773.386604092909,f,1,0.6131702573320581,None,3773.3871335944177,,3773.3871717595766,3773.3871807396145,3773.3876576437606,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,12,180,180,0,180,0,180,90,None,present,inhibit,freq_top,,,,,0,609,609,1,,,,,,,,,,,0.714512364486952,,,,,,,,,,,,,,,,,,,,,,3773.388145772952,3773.611031591451,3773.611045382225,3774.3260318143484,3774.326053943728,3955.0694910595703,3955.0694910595703,3777.3574709263257,None,1,,,3777.357835900716,,3777.3578766316014,3777.3578852909222,3777.358439487535,3956.559905991833,3956.559905991833,3956.559905991833,3956.559905991833,3958.0502991154335,3958.0502991154335,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,12,180,270,180,180,0,180,180,j,present,resp,freq_top,,,,,0,610,610,457,,,,,,,,,,,0.8028209514762766,,,,,,,,,,,,,,,,,,,,,,3777.3589125430926,3777.565981628767,3777.565995419539,3778.372595554817,3778.372609345589,3959.116070515105,3959.116070515105,3779.572885994893,j,1,1.1521582134982964,None,3779.5734087613737,,3779.5734472472495,3779.5734562272874,3779.573911322769,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,180,0,0,180,168,180,12,180,None,abs,inhibit,freq_top,,,,,0,611,611,356,,,,,,,,,,,0.9265662622595083,,,,,,,,,,,,,,,,,,,,,,3779.574410356293,3779.789145828435,3779.7891599399236,3780.721132626498,3780.7211550765924,3961.464063011641,3961.464063011641,3783.752232742051,None,1,,,3783.7526070171944,,3783.75264550307,3783.752654483108,3783.7532208669136,3962.954469926015,3962.954469926015,3962.954469926015,3962.954469926015,3964.4448681810645,3964.4448681810645,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,168,180,180,180,12,0,0,0,None,present,inhibit,freq_top,,,,,0,612,612,254,,,,,,,,,,,1.0100407877329243,,,,,,,,,,,,,,,,,,,,,,3783.753712523977,3783.9858118611546,3783.9858253312113,3785.000809165539,3785.000823277028,3965.752090023596,3965.752090023596,3788.0399525084295,None,1,,,3788.0403290285803,,3788.0403697594656,3788.0403787395035,3788.0408264585267,3967.2424927686643,3967.2424927686643,3967.2424927686643,3967.2424927686643,3968.7162462031283,3968.7162462031283,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,180,0,180,-168,180,-168,180,f,abs,resp,freq_top,,,,,0,613,613,887,,,,,,,,,,,0.7491254555661406,,,,,,,,,,,,,,,,,,,,,,3788.0413056076804,3789.6634307528448,3789.663447109341,3790.413083979068,3790.4130984112717,3971.1641740113228,3971.1641740113228,3791.4463963910503,f,1,0.9910884087794329,None,3791.446944814782,,3791.446983300658,3791.4469922806957,3791.447503180697,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,614,614,341,,,,,,,,,,,1.061375818965753,,,,,,,,,,,,,,,,,,,,,,3791.4480006106432,3791.6705403769747,3791.6705535263163,3792.736132496607,3792.7361469288107,3973.478868207363,3973.478868207363,3795.04366254686,f,0,2.2602833195351195,None,3795.0441744090085,3975.7685892392856,3795.549245724941,3795.5492572707035,3795.549941036431,3974.969268065992,3974.969268065992,3974.969268065992,3974.969268065992,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,-168,0,0,0,0,-168,180,180,f,abs,resp,freq_top,,,,,0,615,615,814,,,,,,,,,,,0.8135774038950987,,,,,,,,,,,,,,,,,,,,,,3795.550466689351,3795.551227106115,3795.5512373690153,3796.3661203062065,3796.3661337762633,3977.11744830946,3977.11744830946,3797.2752147431684,f,1,0.8613865171655561,None,3797.275714097409,,3797.276463609841,3797.276473552024,3797.277033521518,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,168,0,0,168,0,180,180,180,f,abs,resp,freq_top,,,,,0,616,616,766,,,,,,,,,,,0.9495262099080742,,,,,,,,,,,,,,,,,,,,,,3797.277538327923,3797.5067476965405,3797.5067618080275,3798.4560101628367,3798.4560431965465,3979.199005011824,3979.199005011824,3799.1734831032563,f,1,0.6680636241935645,None,3799.1740183776465,,3799.1740568635223,3799.1740767478923,3799.1745975900785,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,90,180,180,180,180,12,0,168,0,None,present,inhibit,freq_top,,,,,0,617,617,198,,,,,,,,,,,1.0070077490146296,,,,,,,,,,,,,,,,,,,,,,3799.175089247142,3799.381392463888,3799.381406575377,3800.387875730389,3800.387889841878,3981.1390222085956,3981.1390222085956,3803.4276714088746,None,1,,,3803.428055946918,,3803.4280960363712,3803.428105016409,3803.4286608165994,3982.6294297644,3982.6294297644,3982.6294297644,3982.6294297644,3984.1031665216506,3984.1031665216506,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,180,90,180,12,0,12,180,j,present,resp,freq_top,,,,,0,618,618,500,,,,,,,,,,,0.8881580863304084,,,,,,,,,,,,,,,,,,,,,,3803.4291370793135,3803.4360218817865,3803.4360324654017,3804.3257373973984,3804.325750867455,3985.0773543654377,3985.0773543654377,3805.2344357505563,j,1,0.853734562900172,None,3805.234923879748,,3805.234963648486,3805.234972628524,3805.2354431183567,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,168,180,180,180,180,0,0,168,f,present,resp,freq_top,,,,,0,619,619,558,,,,,,,,,,,0.8994003714531387,,,,,,,,,,,,,,,,,,,,,,3805.235915211767,3805.4834101821443,3805.483424614348,3806.3821644264144,3806.3821785379014,3987.1339305272213,3987.1339305272213,3809.421852344448,None,0,,,3809.4222577290066,3990.139694749276,3809.9215346756127,3809.9215446177977,3809.921919213656,3988.624333913722,3988.624333913722,3988.624333913722,3988.624333913722,3990.098077406001,3990.098077406001,3990.6392824693303,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,270,180,12,180,0,12,180,0,180,j,present,resp,freq_top,,,,,0,620,620,510,,,,,,,,,,,0.8661659056681074,,,,,,,,,,,,,,,,,,,,,,3809.9224410179895,3809.92321779125,3809.92322805415,3810.786730519011,3810.786744951215,3991.530194254252,3991.530194254252,3811.93727636098,j,1,1.1045296971324206,None,3811.9378084282134,,3811.9385310005337,3811.9385409427186,3811.9391631310436,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,270,0,12,180,0,0,180,0,-168,None,present,inhibit,freq_top,,,,,0,621,621,318,,,,,,,,,,,1.0434504005592073,,,,,,,,,,,,,,,,,,,,,,3811.939641638767,3812.2697824617944,3812.2697965732814,3813.3178182870133,3813.31783175707,3994.061378878374,3994.061378878374,3816.3493000541685,None,1,,,3816.3496730464494,,3816.349723719518,3816.3497326995557,3816.350175607845,3995.551780982012,3995.551780982012,3995.551780982012,3995.551780982012,3997.042180199209,3997.042180199209,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,0,90,0,180,12,180,0,180,j,present,resp,freq_top,,,,,0,622,622,509,,,,,,,,,,,1.0685359332764173,,,,,,,,,,,,,,,,,,,,,,3816.350641286942,3817.431782341847,3817.431796774049,3818.505171379208,3818.50518516998,3999.248639925183,3999.248639925183,3820.114029801537,j,1,1.561832985395995,None,3820.1145480779987,,3820.1145862431595,3820.114594902482,3820.1150772587926,4000.7390404252437,4000.7390404252437,4000.7390404252437,4000.7390404252437,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,0,0,-12,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,623,623,691,,,,,,,,,,,0.9744935947900804,,,,,,,,,,,,,,,,,,,,,,3820.1155660294144,3820.737215874012,3820.7372299855006,3821.7115929400234,3821.711606730795,4002.45425648976,4002.45425648976,3822.495255814013,f,0,0.7394792982731815,None,3822.495744905352,4003.220268778943,3823.0009355274988,3823.000946431829,3823.001447068932,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-12,180,180,270,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,624,624,545,,,,,,,,,,,0.9185906643124541,,,,,,,,,,,,,,,,,,,,,,3823.0019845883317,3823.3431840070652,3823.343197477122,3824.267411411126,3824.267425201898,4005.010414919434,4005.010414919434,3825.0511518982994,j,1,0.7440148587420481,None,3825.051722772124,,3825.052454645197,3825.052464587382,3825.053038026931,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
