ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_2.started,fix_check_2.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
270,180,0,0,0,12,180,180,168,180,None,present,inhibit,freq_top,,,,,0,735,735,69,,,,,,,,2789.9744226888633,2790.19756349749,,0.8071024216945104,,,,,,,,,,,,,,,,,,,,,,,2790.197576967335,2791.004010165243,2791.004024276509,2871.0834944369544,2871.0834944369544,2794.035653717228,None,1,,,2794.035881101038,2794.035950053815,2794.035958713001,2794.036394237985,2872.5738577250845,2872.5738577250845,2872.5738577250845,2872.5738577250845,2874.0642344830594,2874.0642344830594,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,736,736,752,,,,,,,,2794.0368608718964,2794.1520155377866,,0.8713450750690614,,,,,,,,,,,,,,,,,,,,,,,2794.152029328342,2795.0259791615085,2795.0259932727745,2875.105013476259,2875.105013476259,2796.075889747395,f,1,1.0142505415429923,None,2796.076250226101,2796.076290314925,2796.0762992948216,2796.076669394845,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,0,180,0,0,180,168,0,180,168,f,present,resp,freq_top,,,,,0,737,737,552,,,,,,,,2796.0771472536267,2796.2837005897227,,0.950987654502135,,,,,,,,,,,,,,,,,,,,,,,2796.283713097436,2797.2406217808675,2797.240635571423,2877.3197606472713,2877.3197606472713,2797.807652218868,f,1,0.5266851326178994,None,2797.8080024348346,2797.8080425236585,2797.808051182845,2797.8085931837454,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,270,0,180,180,12,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,738,738,325,,,,,,,,2797.8090742496333,2798.015262617075,,1.0645021367750551,,,,,,,,,,,,,,,,,,,,,,,2798.0152748040778,2799.080256222106,2799.0802786718477,2879.159792769644,2879.159792769644,2802.1117108755525,None,1,,,2802.1119395422047,2802.1119796310286,2802.1119886109254,2802.112399120483,2880.6502015986784,2880.6502015986784,2880.6502015986784,2880.6502015986784,2882.1405838087335,2882.1405838087335,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_top,,,,,0,739,739,472,,,,,,,,2802.1128917319525,2802.337174270287,,0.7234764258716225,,,,,,,,,,,,,,,,,,,,,,,2802.3371870987107,2803.060917373406,2803.0609318053826,2883.1397278321633,2883.1397278321633,2804.2102389422193,j,1,1.106692804015097,None,2804.210588516765,2804.210628284878,2804.210647848224,2804.2110163446946,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,0,-12,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,740,740,691,,,,,,,,2804.2114996555565,2804.7681640858013,,0.8193496338271138,,,,,,,,,,,,,,,,,,,,,,,2804.7681775556466,2805.591570250372,2805.5915843616385,2885.670856964359,2885.670856964359,2806.292171839301,j,1,0.6557387541457729,None,2806.292544184298,2806.2925833109903,2806.292592290887,2806.2929553352774,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,180,12,180,-12,180,0,180,180,180,j,present,resp,freq_top,,,,,0,741,741,436,,,,,,,,2806.293452115984,2806.5581111557253,,1.068438578308622,,,,,,,,,,,,,,,,,,,,,,,2806.5581243048596,2807.6317600982143,2807.6317738887697,2887.7108005064665,2887.7108005064665,2808.331860737198,j,1,0.6642690144732342,None,2808.3322164052447,2808.332256173358,2808.332265153255,2808.332627235513,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,0,168,0,0,0,12,0,0,0,None,abs,inhibit,freq_top,,,,,0,742,742,386,,,,,,,,2808.333100283636,2808.639457473134,,0.9064864848547692,,,,,,,,,,,,,,,,,,,,,,,2808.6394712636893,2809.5464972630557,2809.546511053611,2889.6257673000914,2889.6257673000914,2812.577821066581,None,1,,,2812.578042356889,2812.578080200739,2812.5780891806357,2812.5785548524154,2891.116151755121,2891.116151755121,2891.116151755121,2891.116151755121,2892.6065054219334,2892.6065054219334,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,743,743,930,,,,,,,,2812.5790330319082,2812.602342277738,,0.803251449360588,,,,,,,,,,,,,,,,,,,,,,,2812.602353181898,2813.409915922511,2813.4099297130665,2893.4890823700257,2893.4890823700257,2814.12700716724,f,1,0.6766134858713713,None,2814.127351610416,2814.127391057819,2814.1273997170047,2814.1277733448446,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
270,180,180,180,168,180,12,180,0,180,None,present,inhibit,freq_top,,,,,0,744,744,116,,,,,,,,2814.1282598628127,2814.3180243201255,,0.9952382394609085,,,,,,,,,,,,,,,,,,,,,,,2814.3180374692597,2815.316197552593,2815.3162113431486,2895.3957716232703,2895.3957716232703,2818.3481807370954,None,1,,,2818.3484065173525,2818.3484450026235,2818.34845398252,2818.3487977842747,2896.886153833326,2896.886153833326,2896.886153833326,2896.886153833326,2898.3765293084584,2898.3765293084584,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,0,168,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,745,745,753,,,,,,,,2818.3492823779793,2818.3500508005577,,1.013462793567211,,,,,,,,,,,,,,,,,,,,,,,2818.3500604218752,2819.3628048193823,2819.3628189306482,2899.4422846011453,2899.4422846011453,2820.097276333226,f,1,0.6920274783461764,None,2820.0976605445153,2820.097699991918,2820.097708651104,2820.09809125884,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,270,180,168,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,746,746,86,,,,,,,,2820.0985957366015,2820.4542743666284,,1.0591410737378668,,,,,,,,,,,,,,,,,,,,,,,2820.4542875157626,2821.5198638519396,2821.5198779632055,2901.5987115131256,2901.5987115131256,2824.550575418944,None,1,,,2824.5508079341234,2824.550848985079,2824.550857964976,2824.5512434591074,2903.097443744155,2903.097443744155,2903.097443744155,2903.097443744155,2904.571167283928,2904.571167283928,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
-168,180,180,168,180,180,180,180,0,0,f,abs,resp,freq_top,,,,,0,747,747,956,,,,,,,,2824.551734467024,2824.55246376291,,1.0061557948501192,,,,,,,,,,,,,,,,,,,,,,,2824.5524737049386,2825.5578667742543,2825.557880244099,2905.636920331641,2905.636920331641,2826.250846355252,f,1,0.6561983324241965,None,2826.2512077960896,2826.251246602071,2826.2512555819676,2826.251792130788,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,0,180,12,180,-168,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,748,748,352,,,,,,,,2826.252293080733,2826.6074896827404,,0.8123998442567574,,,,,,,,,,,,,,,,,,,,,,,2826.6075028318746,2827.4225724453154,2827.4225868772924,2907.5019932163295,2907.5019932163295,2830.4538317860115,None,1,,,2830.4540710361134,2830.4541108042267,2830.4541204255443,2830.454615281988,2908.9923318097444,2908.9923318097444,2908.9923318097444,2908.9923318097444,2910.4827252446703,2910.4827252446703,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,-168,180,180,180,-12,0,0,None,present,inhibit,freq_top,,,,,0,749,749,298,,,,,,,,2830.4551053277723,2830.6788378474416,,0.9725125436005149,,,,,,,,,,,,,,,,,,,,,,,2830.678850996576,2831.6525918547204,2831.652605965987,2911.73165246774,2911.73165246774,2834.6838813422123,None,1,,,2834.6841209130243,2834.6841593982954,2834.684168378192,2834.6844069868725,2913.222019925108,2913.222019925108,2913.222019925108,2913.222019925108,2914.7124175292715,2914.7124175292715,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,270,0,180,180,180,180,168,0,168,f,present,resp,freq_top,,,,,0,750,750,556,,,,,,,,2834.684915313161,2834.84991129145,,0.8022475402668745,,,,,,,,,,,,,,,,,,,,,,,2834.849923799163,2835.657574735189,2835.657597505641,2915.7364907077313,2915.7364907077313,2836.3914253533267,f,1,0.6841883493449359,None,2836.3918217516184,2836.391861519732,2836.3918704996286,2836.3922547109178,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,270,0,0,0,0,0,168,0,168,f,present,resp,freq_top,,,,,0,751,751,557,,,,,,,,2836.392751491625,2836.5901363533153,,0.9802578572238376,,,,,,,,,,,,,,,,,,,,,,,2836.5901488610284,2837.571879902863,2837.571894014129,2917.6515113807363,2917.6515113807363,2838.139570683973,f,1,0.5305237176936544,None,2838.1399359733373,2838.1399741378978,2838.139982476373,2838.1403593113187,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,0,0,12,0,0,-168,0,180,None,abs,inhibit,freq_top,,,,,0,752,752,365,,,,,,,,2838.1408596198426,2838.3387486385836,,0.7291887888607284,,,,,,,,,,,,,,,,,,,,,,,2838.3387608255857,2839.0710790885146,2839.0710935204916,2919.15019165665,2919.15019165665,2842.101976346952,None,1,,,2842.102205975736,2842.1022451024282,2842.102254082325,2842.102622258085,2920.6405934300515,2920.6405934300515,2920.6405934300515,2920.6405934300515,2922.1309685844735,2922.1309685844735,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,90,180,180,180,180,12,0,168,0,None,present,inhibit,freq_top,,,,,0,753,753,195,,,,,,,,2842.1031113417375,2842.1040972060973,,0.8816241487462606,,,,,,,,,,,,,,,,,,,,,,,2842.1041081102576,2842.9843900533533,2842.9844041646193,2923.071832116985,2923.071832116985,2846.0240269961346,None,1,,,2846.0242566249185,2846.0242954309,2846.024304410797,2846.0250186332855,2924.562205988565,2924.562205988565,2924.562205988565,2924.562205988565,2926.0359215105727,2926.0359215105727,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,12,180,90,180,0,180,-168,0,0,None,present,inhibit,freq_top,,,,,0,754,754,288,,,,,,,,2846.0255061133853,2846.0263046827595,,0.8475752320277705,,,,,,,,,,,,,,,,,,,,,,,2846.026314945498,2846.872530368086,2846.8725448000623,2926.9518007258325,2926.9518007258325,2849.9037278116375,None,1,,,2849.903957119711,2849.9039965671136,2849.9040052263,2855.6573348436664,2928.442176200965,2928.442176200965,2928.442176200965,2928.442176200965,2929.9325503932555,2929.9325503932555,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,12,0,270,0,0,0,12,0,j,present,resp,freq_top,,,,,0,755,755,624,,,,,,,,2855.6578948043602,2855.939690373166,,0.9991353230304603,,,,,,,,,,,,,,,,,,,,,,,2855.9397035223,2856.93901527737,2856.939029388636,2937.0180893602337,2937.0180893602337,2858.5970005221166,j,1,1.6089906954072148,None,2858.597359076559,2858.5973991653827,2858.5974078245686,2858.597662148068,2938.508495944294,2938.508495944294,2938.508495944294,2938.508495944294,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,0,180,180,180,168,0,168,0,0,f,present,resp,freq_top,,,,,0,756,756,644,,,,,,,,2858.5981384032975,2859.2037933007405,,0.8553716110643647,,,,,,,,,,,,,,,,,,,,,,,2859.2038074120064,2860.0612130685718,2860.0612271798377,2940.140374384717,2940.140374384717,2860.729186523997,f,1,0.6304491204101623,None,2860.729557906863,2860.7295983163976,2860.7296076170046,2860.7299780377384,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,12,0,0,-12,180,180,180,270,0,j,present,resp,freq_top,,,,,0,757,757,590,,,,,,,,2860.73046615926,2860.852566133731,,0.9618940941631284,,,,,,,,,,,,,,,,,,,,,,,2860.8525786414443,2861.81827030515,2861.8182847371263,2941.8971670350566,2941.8971670350566,2862.6768414240064,j,1,0.8102058036985227,None,2862.67720639266,2862.6772445572205,2862.6772532164064,2862.6775315932005,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
270,0,-12,0,0,0,-12,0,0,0,j,present,resp,freq_top,,,,,0,758,758,676,,,,,,,,2862.6780126590884,2863.075749596867,,1.0022626304044437,,,,,,,,,,,,,,,,,,,,,,,2863.0757630667117,2864.0823664978016,2864.082380609068,2944.1619084974195,2944.1619084974195,2864.6665139015213,j,1,0.5446311352167186,None,2864.666883039413,2864.666922807526,2864.6669317874225,2864.66734742835,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,90,0,0,12,0,0,-168,180,180,None,present,inhibit,freq_top,,,,,0,759,759,64,,,,,,,,2864.6678515854005,2864.783138384055,,0.9728781300740708,,,,,,,,,,,,,,,,,,,,,,,2864.783151533189,2865.756594771904,2865.75660888317,2945.8354677692273,2945.8354677692273,2868.787637953661,None,1,,,2868.787874638078,2868.7879140854807,2868.787922744667,2868.7881632776107,2947.3258451686233,2947.3258451686233,2947.3258451686233,2947.3258451686233,2948.816223209441,2948.816223209441,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,270,0,168,180,180,180,180,168,180,f,present,resp,freq_top,,,,,0,760,760,484,,,,,,,,2868.7886539648166,2868.962012792504,,0.8072129842975705,,,,,,,,,,,,,,,,,,,,,,,2868.962025300217,2869.7695687981945,2869.7695832301715,2949.8486425603483,2949.8486425603483,2870.43710320082,f,1,0.6183179215555583,None,2870.437481960029,2870.437522048853,2870.4375310287496,2870.4379194092767,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,-168,180,180,180,-12,0,0,None,present,inhibit,freq_top,,,,,0,761,761,296,,,,,,,,2870.4384376775934,2870.7603365023815,,0.9004252176654356,,,,,,,,,,,,,,,,,,,,,,,2870.7603496515158,2871.668077686368,2871.668091797634,2951.747003280228,2951.747003280228,2874.6989682098833,None,1,,,2874.6991949522717,2874.6992337582533,2874.6992424174396,2874.6995810878248,2953.2374175613427,2953.2374175613427,2953.2374175613427,2953.2374175613427,2954.7277635311007,2954.7277635311007,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,0,180,180,180,180,168,0,0,12,None,present,inhibit,freq_top,,,,,0,762,762,165,,,,,,,,2874.70006600224,2874.7574889130346,,0.9169732838328796,,,,,,,,,,,,,,,,,,,,,,,2874.7575087970913,2875.68083042235,2875.6808442129054,2955.7685351479568,2955.7685351479568,2878.7205254137484,None,1,,,2878.7207566460856,2878.7207967349095,2878.720805714806,2878.7211514408245,2957.2589109438,2957.2589109438,2957.2589109438,2957.2589109438,2958.732631917888,2958.732631917888,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,12,0,-12,180,180,180,180,270,0,j,present,resp,freq_top,,,,,0,763,763,591,,,,,,,,2878.721649183663,2878.7224147198463,,0.9041196961319401,,,,,,,,,,,,,,,,,,,,,,,2878.7224243411642,2879.6277114477,2879.627725558966,2959.706794831172,2959.706794831172,2880.261519283045,j,1,0.5994633458495855,None,2880.261877516776,2880.2619172848895,2880.2619269062075,2880.262840610684,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,12,0,270,180,0,180,0,168,180,None,present,inhibit,freq_top,,,,,0,764,764,76,,,,,,,,2880.263362727528,2880.4859220878516,,0.7995170753311187,,,,,,,,,,,,,,,,,,,,,,,2880.4859349162753,2881.284421226423,2881.2844350169785,2961.372021079666,2961.372021079666,2884.3240565656515,None,1,,,2884.324314096257,2884.324354826502,2884.3243638063987,2884.3248490415244,2962.8624132317495,2962.8624132317495,2962.8624132317495,2962.8624132317495,2964.336100210515,2964.336100210515,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,168,180,180,0,180,0,180,168,180,f,abs,resp,freq_top,,,,,0,765,765,836,,,,,,,,2884.3253701962362,2884.5159431649518,,1.0344559519162368,,,,,,,,,,,,,,,,,,,,,,,2884.515955672665,2885.555809095096,2885.5558232063618,2965.63499157814,2965.63499157814,2886.1896583021066,f,1,0.5911309639574256,None,2886.19001781868,2886.1900566246622,2886.1900656045586,2886.190323776585,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,0,0,0,0,0,0,168,180,f,abs,resp,freq_top,,,,,0,766,766,842,,,,,,,,2886.1908189537394,2886.6640748974687,,0.960257689315501,,,,,,,,,,,,,,,,,,,,,,,2886.664088688024,2887.629144382626,2887.629158173181,2967.708206599198,2967.708206599198,2888.2800512238955,f,1,0.6131583295506289,None,2888.2804562813735,2888.2805002187247,2888.280509198621,2888.280917142494,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,270,180,12,0,12,0,0,180,j,present,resp,freq_top,,,,,0,767,767,531,,,,,,,,2888.281443107865,2888.47040161946,,0.9567373345156567,,,,,,,,,,,,,,,,,,,,,,,2888.470415089305,2889.426971311796,2889.426985423062,2969.5066415956508,2969.5066415956508,2890.244802564145,j,1,0.7669050631135406,None,2890.2451575907708,2890.245198000305,2890.245206659491,2890.2456521265035,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,-168,0,90,0,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,768,768,149,,,,,,,,2890.2461267781796,2890.5347499547797,,0.8268651456977218,,,,,,,,,,,,,,,,,,,,,,,2890.5347627832034,2891.3675404319843,2891.3675535811185,2971.4549465760297,2971.4549465760297,2894.406986551963,None,1,,,2894.4072200292744,2894.4072601180983,2894.407269097995,2894.4077533709888,2972.9453352002965,2972.9453352002965,2972.9453352002965,2972.9453352002965,2974.4190625885963,2974.4190625885963,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
-168,0,90,0,180,180,180,-168,180,180,f,present,resp,freq_top,,,,,0,769,769,477,,,,,,,,2894.4082459824585,2894.5734366320767,,1.0337056118563077,,,,,,,,,,,,,,,,,,,,,,,2894.5734484983686,2895.61393564493,2895.6139500769063,2975.6929523205977,2975.6929523205977,2896.347570424839,f,1,0.691990275917874,None,2896.347927055017,2896.347964898867,2896.3479732373426,2896.3483465444715,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,0,180,0,180,-168,180,0,-168,180,f,abs,resp,freq_top,,,,,0,770,770,892,,,,,,,,2896.348817989042,2896.6298749613543,,0.9306595732102445,,,,,,,,,,,,,,,,,,,,,,,2896.6298874690674,2897.5621960465364,2897.5622107992235,2977.6496134154527,2977.6496134154527,2898.2042070174043,f,1,0.591482783476863,None,2898.2045604404766,2898.2045995671688,2898.2046085470656,2898.2049978897244,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,180,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,771,771,751,,,,,,,,2898.2054879355087,2898.370661587466,,1.0218477116626,,,,,,,,,,,,,,,,,,,,,,,2898.3706740951793,2899.393961853399,2899.3939759646655,2979.4730160522067,2979.4730160522067,2900.0951596433183,f,1,0.6570857386324178,None,2900.09553968537,2900.095579132773,2900.0955877919587,2900.0959668718788,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,270,0,180,0,180,0,-168,0,-168,f,present,resp,freq_top,,,,,0,772,772,727,,,,,,,,2900.0964697460868,2900.326540789897,,0.8918451001252072,,,,,,,,,,,,,,,,,,,,,,,2900.3265536183208,2901.2172653905805,2901.217279822557,2981.2964497978883,2981.2964497978883,2901.901320878644,f,1,0.6404071842931671,None,2901.9016887336934,2901.9017272189644,2901.9017358781502,2901.9020928290392,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,0,0,270,-168,0,0,0,-168,f,present,resp,freq_top,,,,,0,773,773,725,,,,,,,,2901.902588326904,2902.342263947383,,1.0339743634389502,,,,,,,,,,,,,,,,,,,,,,,2902.342277096517,2903.3820384750084,2903.3820522655637,2983.4612305793703,2983.4612305793703,2903.9322559809316,f,1,0.5077862988497372,None,2903.932614214663,2903.9326533413555,2903.9326616798307,2903.9331703268294,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_top,,,,,0,774,774,172,,,,,,,,2903.9336501098755,2904.0237386773124,,0.7563140834772023,,,,,,,,,,,,,,,,,,,,,,,2904.0237505436044,2904.780812270131,2904.7808267021073,2984.8600248999705,2984.8600248999705,2907.812023504238,None,1,,,2907.812256660838,2907.812296749662,2907.812305729559,2907.812668132528,2986.350399092261,2986.350399092261,2986.350399092261,2986.350399092261,2987.8407598147064,2987.8407598147064,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,0,0,-168,0,0,0,12,None,present,inhibit,freq_top,,,,,0,775,775,174,,,,,,,,2907.813152084811,2907.828373971641,,0.7880974597691739,,,,,,,,,,,,,,,,,,,,,,,2907.828385196512,2908.6186949901157,2908.618708780671,2988.6983502005723,2988.6983502005723,2911.650692285884,None,1,,,2911.650940836593,2911.650979321864,2911.65098830176,2911.6513644952847,2990.188734655602,2990.188734655602,2990.188734655602,2990.188734655602,2991.6791232798687,2991.6791232798687,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,168,0,270,0,0,0,168,0,0,f,present,resp,freq_top,,,,,0,776,776,646,,,,,,,,2911.6518632002553,2911.6529318079483,,1.0662518372776157,,,,,,,,,,,,,,,,,,,,,,,2911.652941429266,2912.7158526604226,2912.715866450978,2992.7948318129515,2992.7948318129515,2913.4496048204082,f,1,0.6940040177247511,None,2913.4499460564784,2913.4499851831706,2913.4499938423564,2913.450351113956,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
12,0,180,180,180,180,168,180,0,180,None,abs,inhibit,freq_top,,,,,0,777,777,362,,,,,,,,2913.45084083903,2913.7071944365694,,0.8005321657540696,,,,,,,,,,,,,,,,,,,,,,,2913.7072075857036,2914.5145769378296,2914.5145910490955,2994.5932696958,2994.5932696958,2917.544876071013,None,1,,,2917.54510762406,2917.545148033595,2917.545156692781,2917.545695486576,2996.0836493401703,2996.0836493401703,2996.0836493401703,2996.0836493401703,2997.565690829858,2997.565690829858,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,0,180,0,-168,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,778,778,773,,,,,,,,2917.5461893808874,2917.744745156949,,0.8918042045130512,,,,,,,,,,,,,,,,,,,,,,,2917.7447576646623,2918.6358321606017,2918.635846592578,2998.723000016677,2998.723000016677,2919.2274389719814,f,1,0.5411918348278277,None,2919.227797847134,2919.227837615247,2919.227846595144,2919.2283555628533,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,12,180,180,0,180,0,180,90,None,present,inhibit,freq_top,,,,,0,779,779,0,,,,,,,,2919.2288507400076,2919.3269336603726,,1.0882443822761498,,,,,,,,,,,,,,,,,,,,,,,2919.326945205954,2920.4171136303285,2920.417128062305,3000.496465769276,3000.496465769276,2923.449265508602,None,1,,,2923.449495778807,2923.449536829763,2923.4495458096594,2923.4499284173958,3001.986869466941,3001.986869466941,3001.986869466941,3001.986869466941,3003.477262581156,3003.477262581156,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
12,0,0,-168,0,0,90,180,180,180,None,present,inhibit,freq_top,,,,,0,780,780,9,,,,,,,,2923.4504168596272,2923.6488042626283,,0.9776363552775547,,,,,,,,,,,,,,,,,,,,,,,2923.648817091052,2924.6305061197995,2924.6305195896443,3004.7178465181737,3004.7178465181737,2927.66973640155,None,1,,,2927.66996378536,2927.670002270631,2927.6700112505273,2927.6703617872045,3006.208210447725,3006.208210447725,3006.208210447725,3006.208210447725,3007.681940401709,3007.681940401709,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,781,781,273,,,,,,,,2927.670838683855,2927.8610681715263,,0.9668289062678439,,,,,,,,,,,,,,,,,,,,,,,2927.8610800378183,2928.8348462320996,2928.8348597019444,3008.914213123734,3008.914213123734,2931.9790110953036,None,1,,,2931.9792708708833,2931.9793176946296,2931.979326674526,2931.9798462256854,3010.404595013079,3010.404595013079,3010.404595013079,3010.404595013079,3011.8949720917644,3011.8949720917644,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
