ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,168,180,0,180,0,180,0,0,168,f,abs,resp,freq_top,0,48,48,20,,,,,,,,,,,,247.5387201618505,247.5394680800564,247.5394780223687,0.8050627526779482,248.34540415165247,248.34541698043904,403.0008768475054,403.0008768475054,249.09584546188125,f,1,249.09634097373055,,249.09706547940732,249.09707574243657,249.09764534052374,0.7000881503226992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,0,49,49,16,,,,,,,,,,,,249.09813283438052,249.41132101855692,249.411334488781,0.8229527181167577,250.23517826239186,250.23519109117842,404.89096109414095,404.89096109414095,251.18560687212448,f,1,251.18611874067574,,251.18615594415678,251.18616428286623,251.18664279657241,0.9055273630510783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.18669250811945,251.68908186946283,251.68909758472728,253.08284412897046,space,1.377809809291648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,12,180,180,180,180,12,180,180,j,present,resp,freq_top,,,,,0,0,0,451,,,,,,253.0828688243855,253.58444387855343,,,,1.082626472514616,,,,,,,,,,,,,,,,,,,,,,,253.7307491241154,253.73295086446888,253.73296369325544,254.81513848032773,254.8151532334341,409.47048160544364,409.47048160544364,255.94915182483237,j,1,1.093991205758357,None,255.95054406880445,255.9505880073957,255.95059730826688,255.95098698263246,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,freq_top,,,,,0,1,1,899,,,,,,,,,,,1.0787838150811608,,,,,,,,,,,,,,,,,,,,,,,255.9514687035371,255.95235260687332,255.95236383206066,257.0381720519799,257.0381861636415,411.69359760204316,411.69359760204316,257.9889595469904,f,1,0.9026424898547702,None,257.9894691705049,257.98950669470287,257.98951567485346,257.9899938678427,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,-168,0,0,180,180,180,12,None,present,inhibit,freq_top,,,,,0,2,2,158,,,,,,,,,,,0.8529528019612186,,,,,,,,,,,,,,,,,,,,,,,257.99047270226947,257.9913941298073,257.991404072116,258.853522527992,258.8535369603742,413.5087489111538,413.5087489111538,261.8850816616359,None,1,,,261.88558743651447,261.8856262435911,261.8856352237417,261.8860810240476,414.99918986217745,414.99918986217745,414.99918986217745,414.99918986217745,416.48959809979715,416.48959809979715,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,270,0,12,180,0,180,180,0,12,j,present,resp,freq_top,,,,,0,3,3,576,,,,,,,,,,,0.8846421119440053,,,,,,,,,,,,,,,,,,,,,,,261.8865553684009,262.07670651715307,262.07671998737715,262.9667509945539,262.9667657476566,417.63032506859963,417.63032506859963,263.99155192387116,j,1,0.9670343348516326,None,263.9920586609078,263.9920955436646,263.9921045238152,263.99257726456926,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,180,180,168,180,12,180,0,180,None,present,inhibit,freq_top,,,,,0,4,4,116,,,,,,,,,,,0.777215731208011,,,,,,,,,,,,,,,,,,,,,,,263.9930528918012,264.25789515546785,264.25790926712943,265.04025672966236,265.0402708413276,419.69525219468414,419.69525219468414,268.0714775040833,None,1,,,268.07186974420983,268.07190694768724,268.07191592783784,268.07247173498035,421.1856739025279,421.1856739025279,421.1856739025279,421.1856739025279,422.67610940131635,422.67610940131635,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,5,5,265,,,,,,,,,,,0.8230233779046343,,,,,,,,,,,,,,,,,,,,,,,268.0729675675466,268.2629336610662,268.2629471312939,269.08681271384194,269.08682682550716,423.7418748885466,423.7418748885466,272.1182316930026,None,1,,,272.11862714032395,272.11866434380136,272.11867428611004,272.119384359401,425.2322956342359,425.2322956342359,425.2322956342359,425.2322956342359,426.72271253128565,426.72271253128565,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,0,180,0,168,180,180,-168,180,f,abs,resp,freq_top,,,,,0,6,6,879,,,,,,,,,,,0.7570075601427477,,,,,,,,,,,,,,,,,,,,,,,272.1198731361401,272.1205062367153,272.12051649974455,272.8746281255735,272.8746425579593,427.5303817718341,427.5303817718341,274.4502124446917,f,1,1.5295464420196367,None,274.4507172574122,274.45075478161016,274.45076376176075,274.4511204020055,429.0207983481632,429.0207983481632,429.0207983481632,429.0207983481632,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,0,90,180,12,180,180,180,0,180,j,present,resp,freq_top,,,,,0,7,7,505,,,,,,,,,,,0.942639498682591,,,,,,,,,,,,,,,,,,,,,,,274.45161976249074,274.7153658064126,274.7153799180778,275.6642976175681,275.66431204995024,430.31971354603957,430.31971354603957,277.50607410932935,j,1,1.7971561954873323,None,277.50658020492847,277.506618049847,277.5066270299976,277.5071029779465,431.81013653676564,431.81013653676564,431.81013653676564,431.81013653676564,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,270,180,0,180,12,0,12,j,present,resp,freq_top,,,,,0,8,8,579,,,,,,,,,,,1.0664015959870883,,,,,,,,,,,,,,,,,,,,,,,277.50757828445785,277.7220079102299,277.7220217011745,278.7869542794906,278.7869693533139,433.44213512046554,433.44213512046554,281.8023218819326,j,1,2.978051375328505,None,281.80283342976327,281.80287191612297,281.8028808962699,281.80326159048855,434.9325253977877,434.9325253977877,434.9325253977877,434.9325253977877,436.4229580100982,436.4229580100982,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-12,180,-168,0,180,0,90,180,180,None,present,inhibit,freq_top,,,,,0,9,9,4,,,,,,,,,,,0.9026940780190243,,,,,,,,,,,,,,,,,,,,,,,281.803737859158,281.8043969380269,281.80440720105616,282.7170133432228,282.71702713416744,437.37216916806574,437.37216916806574,285.7483723478108,None,1,,,285.7487488726729,285.74878639687086,285.74879537702145,285.7491985216111,438.8625854236743,438.8625854236743,438.8625854236743,438.8625854236743,440.35300616936,440.35300616936,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,180,168,180,0,180,180,168,180,f,abs,resp,freq_top,,,,,0,10,10,831,,,,,,,,,,,0.9098090825711147,,,,,,,,,,,,,,,,,,,,,,,285.7496773560415,285.7504246328099,285.75043521655607,286.6638409127954,286.66385502446064,441.3188649218646,441.3188649218646,287.6805917790589,f,1,0.9729525744369312,None,287.68111230704017,287.68114983123814,287.68115881138874,287.6816164783195,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,freq_top,,,,,0,11,11,337,,,,,,,,,,,0.795481355692244,,,,,,,,,,,,,,,,,,,,,,,287.6821116694482,287.71340749226874,287.71342000033474,288.5120779810568,288.5120924134426,443.16732168308226,443.16732168308226,289.9284266007453,j,0,1.3807283580499643,None,289.92896861694317,290.4345138595818,290.4345266883647,290.43538461341086,,,,,,,444.5661346355373,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,0,168,0,180,0,180,90,0,f,present,resp,freq_top,,,,,0,12,12,589,,,,,,,,,,,1.0342686101357013,,,,,,,,,,,,,,,,,,,,,,,290.43590065131866,290.4365699932132,290.4365815391211,291.47603582823285,291.47605026061865,446.13151397631736,446.13151397631736,292.76021043057335,f,1,1.2477993666616385,None,292.76071716761,292.76144263544484,292.7614535399116,292.7620103092122,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,0,-168,180,0,0,180,0,0,f,abs,resp,freq_top,,,,,0,13,13,960,,,,,,,,,,,0.9763661524678322,,,,,,,,,,,,,,,,,,,,,,,292.76250453818284,293.0252550683326,293.025269821439,294.0073002205281,294.00731433219335,448.6627155075621,448.6627155075621,295.1079096519934,f,1,1.0524410137732048,None,295.1084211998277,295.1084584033051,295.10846706273514,295.10909759755305,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-12,0,-12,180,270,180,0,0,0,j,present,resp,freq_top,,,,,0,14,14,657,,,,,,,,,,,0.7993559898947901,,,,,,,,,,,,,,,,,,,,,,,295.1095809220569,295.37323491944335,295.37324903110857,296.1717161836423,296.1717302953075,450.8275824024968,450.8275824024968,297.1724612153739,j,1,0.952206824291352,None,297.1729682731311,297.17300611804967,297.17301509820027,297.1734782173662,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,0,180,168,180,180,0,180,0,f,abs,resp,freq_top,,,,,0,15,15,940,,,,,,,,,,,0.7094086270271956,,,,,,,,,,,,,,,,,,,,,,,297.1739586553922,297.39682128346976,297.3968350744144,298.11205623626665,298.1120700272113,452.767624827291,452.767624827291,299.01291570076864,f,1,0.8518565342928923,None,299.0135481599027,299.0135866462624,299.013595626413,299.0140641978105,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,180,180,-168,0,0,0,180,168,f,abs,resp,freq_top,,,,,0,16,16,900,,,,,,,,,,,0.9375545596823849,,,,,,,,,,,,,,,,,,,,,,,299.0145443151159,299.2541754490412,299.25418956070644,300.19363512624477,300.1936498793475,454.849224243324,454.849224243324,301.1446859320822,f,1,0.9144898734884919,None,301.14528984717253,301.1453283335286,301.1453379551167,301.1457071034274,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,180,180,-12,180,0,180,12,180,j,present,resp,freq_top,,,,,0,17,17,498,,,,,,,,,,,1.0762975853035417,,,,,,,,,,,,,,,,,,,,,,,301.1462026152767,301.4017087301181,301.4017222003422,302.4834486213549,302.48346273302013,457.13897648098646,457.13897648098646,305.5153268710492,None,0,,,305.51570403734877,306.0214856503626,306.02149687554993,306.02227494140607,458.6293975473927,458.6293975473927,458.6293975473927,458.6293975473927,460.1198227831519,460.1198227831519,460.1531025776858,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,168,0,180,180,180,180,0,12,None,abs,inhibit,freq_top,,,,,0,18,18,389,,,,,,,,,,,1.0626983057235804,,,,,,,,,,,,,,,,,,,,,,,306.02279546938735,306.0238426190226,306.0238612207613,307.0881898839907,307.08820431637287,461.74345603639085,461.74345603639085,310.11950238423015,None,1,,,310.1198914171582,310.1206531263124,310.1206653136578,310.12131156374016,463.23386170825324,463.23386170825324,463.23386170825324,463.23386170825324,464.724295924163,464.724295924163,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,180,180,270,0,12,180,180,180,0,j,present,resp,freq_top,,,,,0,19,19,595,,,,,,,,,,,0.7471493354918787,,,,,,,,,,,,,,,,,,,,,,,310.1218147728614,310.1225415235749,310.1225514658836,310.8765489155194,310.8765630271846,465.5319549016858,465.5319549016858,311.9519908351176,j,1,1.0313841655770375,None,311.9525164946135,311.95255626384824,311.95256524399883,311.95304247482636,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,12,0,-12,180,180,180,180,j,present,resp,freq_top,,,,,0,20,20,426,,,,,,,,,,,0.8299462060009839,,,,,,,,,,,,,,,,,,,,,,,311.9535306101243,312.20905051591035,312.209064306855,313.0416326169325,313.0416464078771,467.6968214758999,467.6968214758999,314.02456231390534,j,1,0.9457651702505245,None,314.0250703338206,314.025107537298,314.02511619672805,314.02568547409464,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,12,180,180,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,21,21,275,,,,,,,,,,,1.0396950956457054,,,,,,,,,,,,,,,,,,,,,,,314.0261627049258,314.2329652968547,314.2329790877993,315.27291798428996,315.2729317752346,469.9282822769019,469.9282822769019,318.3045595428848,None,1,,,318.30493446414766,318.3049735919449,318.30498257209547,318.3055621124913,471.41871328561683,471.41871328561683,471.41871328561683,471.41871328561683,472.90910837373303,472.90910837373303,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,0,168,0,0,12,0,0,None,abs,inhibit,freq_top,,,,,0,22,22,343,,,,,,,,,,,0.7862782489264039,,,,,,,,,,,,,,,,,,,,,,,318.3060415883592,318.595909926531,318.5959230760345,319.38575036209295,319.3857641530376,474.04151074346373,474.04151074346373,322.4174053909119,None,1,,,322.4177896130459,322.41782649580637,322.4178351552364,322.41854907716333,475.5319343756273,475.5319343756273,475.5319343756273,475.5319343756273,477.02235127267704,477.02235127267704,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-168,180,270,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,23,23,51,,,,,,,,,,,0.7790726300452356,,,,,,,,,,,,,,,,,,,,,,,322.41903721246126,322.4199201536394,322.41993137882673,323.1994719030372,323.1994866561399,477.85497731229043,477.85497731229043,326.2310836347024,None,1,,,326.23146304604234,326.2315005702403,326.23150922967034,326.23205092514763,479.34541120748327,479.34541120748327,479.34541120748327,479.34541120748327,480.8358341982057,480.8358341982057,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,180,0,168,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,24,24,949,,,,,,,,,,,0.923473169041034,,,,,,,,,,,,,,,,,,,,,,,326.2325502856329,326.2331740853406,326.23318402764926,327.1547857143778,327.1548001467636,481.8100335857598,481.8100335857598,328.2133414240234,f,1,1.0084934424558014,None,328.213852009696,328.2138898546109,328.21389851404456,328.2141746536545,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,270,180,0,180,168,180,0,0,None,present,inhibit,freq_top,,,,,0,25,25,216,,,,,,,,,,,0.8475788572353666,,,,,,,,,,,,,,,,,,,,,,,328.21465445024296,328.7368039902685,328.7368181019301,329.5860426659783,329.58605709836047,484.2413200435658,484.2413200435658,332.617754782892,None,1,,,332.6181332320739,332.6181704355513,332.6181794157019,332.61862104665124,485.7400904044516,485.7400904044516,485.7400904044516,485.7400904044516,487.21384206738367,487.21384206738367,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,0,270,180,-168,180,180,0,180,None,present,inhibit,freq_top,,,,,0,26,26,108,,,,,,,,,,,0.9973760777455347,,,,,,,,,,,,,,,,,,,,,,,332.6191043711551,332.61983881913693,332.6198490821662,333.61584393525845,333.6158583676406,488.2712922564133,488.2712922564133,336.6475663152014,None,1,,,336.6479585553243,336.64799543808476,336.64800441823536,336.64846336804476,489.7616963246801,489.7616963246801,489.7616963246801,489.7616963246801,491.25216646119225,491.25216646119225,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,270,180,180,180,180,168,180,180,f,present,resp,freq_top,,,,,0,27,27,448,,,,,,,,,,,0.7359255412556898,,,,,,,,,,,,,,,,,,,,,,,336.6489434853502,336.6496910828391,336.6497013458684,337.3878385676944,337.38785235863907,492.0431194731973,492.0431194731973,338.321541006575,f,1,0.8869730902297306,None,338.3220487057697,338.3220868714052,338.3220958515558,338.3225467833763,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,0,270,180,168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,28,28,257,,,,,,,,,,,0.8423140516899525,,,,,,,,,,,,,,,,,,,,,,,338.32302657996115,338.61243276112873,338.6124465520734,339.46087669355984,339.46089016378755,494.11639781807753,494.11639781807753,342.4922241522436,None,1,,,342.4926000356645,342.492636918425,342.4926458985756,342.49310292406517,495.6068278646344,495.6068278646344,495.6068278646344,495.6068278646344,497.09724989319875,497.09724989319875,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,-168,180,0,180,0,0,0,168,f,abs,resp,freq_top,,,,,0,29,29,926,,,,,,,,,,,0.8039192413566394,,,,,,,,,,,,,,,,,,,,,,,342.4935849656904,342.88351687049726,342.88353098215885,343.6908657121203,343.6908801445061,498.34618959405634,498.34618959405634,344.9076080472405,f,1,1.1760790778062074,None,344.9081208779535,344.9081587228684,344.90816738230205,344.9087238308821,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,12,0,0,-168,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,30,30,353,,,,,,,,,,,0.9319510466032199,,,,,,,,,,,,,,,,,,,,,,,344.9092029860294,345.1818929386536,345.1819073710358,346.11383270237275,346.1138471347549,500.7774831076931,500.7774831076931,349.15394382531304,None,1,,,349.15432548168974,349.1543630058877,349.15437166531774,349.15529437573423,502.2679157200073,502.2679157200073,502.2679157200073,502.2679157200073,503.75002373325333,503.75002373325333,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,31,31,106,,,,,,,,,,,0.7565735486432561,,,,,,,,,,,,,,,,,,,,,,,349.15577353088156,349.1565397301092,349.15654999313847,349.9191860263745,349.91919981731917,504.5743434548167,504.5743434548167,352.94993213572525,None,1,,,352.95031379210195,352.950352278458,352.9503612586086,352.9508054553153,506.0647497681166,506.0647497681166,506.0647497681166,506.0647497681166,507.5551547985415,507.5551547985415,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,180,168,180,180,0,168,0,0,f,present,resp,freq_top,,,,,0,32,32,640,,,,,,,,,,,0.8386385151212725,,,,,,,,,,,,,,,,,,,,,,,352.95131347523056,352.9521252166487,352.9521354796743,353.7908939995941,353.7909084319763,508.4544215692913,508.4544215692913,354.9827683749936,f,1,1.1474096281526727,None,354.98337293152144,354.9834104557194,354.98341911514945,354.9839155891568,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,180,0,180,12,0,180,-12,0,j,present,resp,freq_top,,,,,0,33,33,709,,,,,,,,,,,0.9932291316898807,,,,,,,,,,,,,,,,,,,,,,,354.984401479418,355.2073654549022,355.20737988728797,356.2051726946993,356.20518648564394,510.8607541145102,510.8607541145102,357.2721306175663,j,1,1.0292536249835393,None,357.272638316761,357.272675840959,357.272684500389,357.2732531363181,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,0,180,180,180,168,0,168,f,abs,resp,freq_top,,,,,0,34,34,911,,,,,,,,,,,0.9698763421146289,,,,,,,,,,,,,,,,,,,,,,,357.273732612186,357.5625672709466,357.56258106189125,358.536359985992,358.53637377693667,513.192134479028,513.192134479028,359.2701120081292,f,1,0.697646511678613,None,359.2706386297832,359.27067647470176,359.27068545485236,359.2711440839412,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,90,0,0,-168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,35,35,274,,,,,,,,,,,0.9294205852138578,,,,,,,,,,,,,,,,,,,,,,,359.2716261255664,359.51950424440656,359.51951739391006,360.4519366334971,360.45195042444175,515.107188674232,515.107188674232,363.48308364240074,None,1,,,363.4834665816561,363.48350442657465,363.48351404816276,363.4841753720684,516.5975914596202,516.5975914596202,516.5975914596202,516.5975914596202,518.0880314484821,518.0880314484821,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,0,0,168,0,0,0,168,f,abs,resp,freq_top,,,,,0,36,36,929,,,,,,,,,,,1.0305644939017833,,,,,,,,,,,,,,,,,,,,,,,363.4846721667964,363.79910634678527,363.7991201377299,364.83169242473014,364.8317062156748,519.4868678134735,519.4868678134735,365.6317747213907,f,1,0.7545665511424886,None,365.63228755210366,365.6323253970186,365.63233405645224,365.6328084008019,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,180,0,-168,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,37,37,773,,,,,,,,,,,0.7602191546214672,,,,,,,,,,,,,,,,,,,,,,,365.6332878766698,365.6340175138612,365.63402745616986,366.3968350744144,366.39684982751714,521.0605380777597,521.0605380777597,367.33856159805873,f,1,0.893072536407999,None,367.3391501186052,367.33918668064143,367.33919566079203,367.339676098818,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,180,0,270,0,180,180,12,180,j,present,resp,freq_top,,,,,0,38,38,496,,,,,,,,,,,1.0161867406589504,,,,,,,,,,,,,,,,,,,,,,,367.34016070620055,367.5134355873088,367.5134487368159,368.5280305761298,368.528045008512,523.1837636963319,523.1837636963319,369.62825546474414,j,1,1.05716874204154,None,369.62878016208197,369.62881768627994,369.6288266664269,369.6294273743224,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,0,0,0,12,180,180,168,180,None,present,inhibit,freq_top,,,,,0,39,39,69,,,,,,,,,,,0.9572449906121074,,,,,,,,,,,,,,,,,,,,,,,369.629909415944,369.86114859967347,369.8611623906181,370.8182577995831,370.81827159052773,525.4818716428636,525.4818716428636,373.85747251112116,None,1,,,373.85786571340213,373.85790323760375,373.8579118970338,373.8583734126005,526.9639328310404,526.9639328310404,526.9639328310404,526.9639328310404,528.4543612739981,528.4543612739981,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
