ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,168,180,0,180,270,180,12,180,0,None,present,inhibit,freq_bottom,,,,,0,830,830,114,,,,,,,,,,,1.0693712702249314,,,,,,,,,,,,,,,,,,,,,,,4259.184818361184,4259.765629610244,4259.7656450044515,4260.83915490934,4260.83916934141,4297.656937848455,4297.656937848455,4263.870401301323,None,1,,,4263.8707691587315,4263.870805719974,4263.8708143792155,4263.871266904764,4299.147312620427,4299.147312620427,4299.147312620427,4299.147312620427,4300.637701503758,4300.637701503758,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,180,-12,180,180,270,180,0,180,j,present,resp,freq_bottom,,,,,0,831,831,548,,,,,,,,,,,0.9628559230817298,,,,,,,,,,,,,,,,,,,,,,,4263.871735786656,4264.228021562152,4264.228035673509,4265.193819161683,4265.193833273039,4302.011528016174,4302.011528016174,4266.78579922875,j,1,1.5549254383932407,None,4266.78628831554,4266.78632583892,4266.786334177449,4266.786801776491,4303.501910805964,4303.501910805964,4303.501910805964,4303.501910805964,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,0,0,12,0,270,180,0,None,present,inhibit,freq_bottom,,,,,0,832,832,218,,,,,,,,,,,0.8659356399801869,,,,,,,,,,,,,,,,,,,,,,,4266.787267130545,4267.242282691523,4267.242296482167,4268.108081766331,4268.108095877687,4304.925681578522,4304.925681578522,4271.139616799698,None,1,,,4271.140053931039,4271.140092416556,4271.140101075798,4271.1407707238095,4306.416074310404,4306.416074310404,4306.416074310404,4306.416074310404,4307.906453251641,4307.906453251641,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,180,180,-168,180,180,180,0,0,0,f,abs,resp,freq_bottom,,,,,0,833,833,881,,,,,,,,,,,0.7026378239099402,,,,,,,,,,,,,,,,,,,,,,,4271.14124890637,4271.141993921854,4271.142003863945,4271.846342079808,4271.846356511877,4308.664133998876,4308.664133998876,4272.829702224719,f,1,0.9336251795148769,None,4272.830190349371,4272.830229155602,4272.830237814844,4272.8308263225545,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,-168,0,0,270,0,0,12,180,None,present,inhibit,freq_bottom,,,,,0,834,834,285,,,,,,,,,,,0.8146072354145975,,,,,,,,,,,,,,,,,,,,,,,4272.831300656562,4273.38743306727,4273.387447499339,4274.2024867417385,4274.202500853095,4311.020454090626,4311.020454090626,4277.234150701591,None,1,,,4277.23451374831,4277.234551271689,4277.234560251643,4277.235104501009,4312.510832711151,4312.510832711151,4312.510832711151,4312.510832711151,4314.001225443032,4314.001225443032,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,-12,0,12,0,180,0,90,j,present,resp,freq_bottom,,,,,0,835,835,715,,,,,,,,,,,1.0386275625817425,,,,,,,,,,,,,,,,,,,,,,,4277.235575307178,4277.236334113306,4277.2363443761105,4278.274184940873,4278.274198410804,4315.091956655044,4315.091956655044,4279.800449061851,j,1,1.4821073106878089,None,4279.8009378279285,4279.800975672021,4279.800984651975,4279.8014522510175,4316.582342010535,4316.582342010535,4316.582342010535,4316.582342010535,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,180,0,12,180,180,0,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,836,836,350,,,,,,,,,,,0.945397659429651,,,,,,,,,,,,,,,,,,,,,,,4279.801920491485,4280.006754849816,4280.006767999035,4280.954874126699,4280.9548879173435,4317.772982268439,4317.772982268439,4283.98677894175,None,1,,,4283.987152571987,4283.987189133229,4283.98719779247,4283.988192643108,4319.26336409609,4319.26336409609,4319.26336409609,4319.26336409609,4320.753747527306,4320.753747527306,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,0,180,180,180,0,180,12,None,abs,inhibit,freq_bottom,,,,,0,837,837,358,,,,,,,,,,,0.9214207864958295,,,,,,,,,,,,,,,,,,,,,,,4283.9887198947035,4284.286796003664,4284.286809794307,4285.210086348673,4285.21010046003,4322.02765537245,4322.02765537245,4288.240953337592,None,1,,,4288.241318950012,4288.241358076955,4288.241366736197,4288.242025479978,4323.518048104332,4323.518048104332,4323.518048104332,4323.518048104332,4325.008463927524,4325.008463927524,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,0,168,0,0,90,0,180,180,180,f,present,resp,freq_bottom,,,,,0,838,838,644,,,,,,,,,,,0.9416953346999634,,,,,,,,,,,,,,,,,,,,,,,4288.24250751109,4292.928297310888,4292.92831206367,4293.869457764709,4293.869471555354,4330.686919029036,4330.686919029036,4294.8529182926795,f,1,0.9418633253326902,None,4294.853453241379,4294.853491726896,4294.853500386138,4296.209779105955,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,168,0,0,180,168,f,abs,resp,freq_bottom,,,,,0,839,839,865,,,,,,,,,,,0.9158144500464717,,,,,,,,,,,,,,,,,,,,,,,4296.210315016792,4296.21108953784,4296.211100762783,4297.125029505563,4297.125043296207,4333.942431117337,4333.942431117337,4298.158146293716,f,1,0.9981580166414119,None,4298.15863826692,4298.158676111012,4298.158684770254,4298.159149482883,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,-12,0,0,0,0,12,0,270,0,j,present,resp,freq_bottom,,,,,0,840,840,678,,,,,,,,,,,0.8747633094731092,,,,,,,,,,,,,,,,,,,,,,,4298.159621892615,4298.690706003997,4298.6907201153535,4299.564313790387,4299.564328863881,4336.381991535752,4336.381991535752,4300.597562391438,j,1,0.9906831669268854,None,4300.598030311194,4300.598068475999,4300.598077455953,4300.598537037179,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,180,0,0,12,0,0,168,None,abs,inhibit,freq_bottom,,,,,0,841,841,413,,,,,,,,,,,1.08647446704,,,,,,,,,,,,,,,,,,,,,,,4300.599013295463,4301.021813912258,4301.02182866504,4302.111797222372,4302.111810692303,4338.929802736064,4338.929802736064,4305.14391723561,None,1,,,4305.144283489456,4305.1443210128355,4305.144330313503,4305.1447805940625,4340.420187129416,4340.420187129416,4340.420187129416,4340.420187129416,4341.910593010517,4341.910593010517,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,0,168,0,90,0,12,0,0,None,present,inhibit,freq_bottom,,,,,0,842,842,194,,,,,,,,,,,0.7445133206843338,,,,,,,,,,,,,,,,,,,,,,,4305.145261663036,4305.146000905692,4305.146011168497,4305.892327783721,4305.892341895078,4342.709899693912,4342.709899693912,4308.923368598896,None,1,,,4308.923768848282,4308.923805088812,4308.923813748053,4308.924438496294,4344.200311027127,4344.200311027127,4344.200311027127,4344.200311027127,4345.690695099767,4345.690695099767,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,180,180,168,0,0,90,12,None,present,inhibit,freq_bottom,,,,,0,843,843,44,,,,,,,,,,,0.9049276485617249,,,,,,,,,,,,,,,,,,,,,,,4308.9249250173825,4309.190045335939,4309.190058485158,4310.097009162118,4310.097023273475,4346.914614426425,4346.914614426425,4313.128847910364,None,1,,,4313.129215126348,4313.129252649727,4313.129261629681,4313.129704533851,4348.404996895501,4348.404996895501,4348.404996895501,4348.404996895501,4349.895376157452,4349.895376157452,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,180,0,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,844,844,131,,,,,,,,,,,1.070395018357293,,,,,,,,,,,,,,,,,,,,,,,4313.130181754273,4313.4698392203345,4313.469853331691,4314.542918408136,4314.542932840205,4351.360787939665,4351.360787939665,4317.574612514977,None,1,,,4317.574986786639,4317.5750236685935,4317.575032327834,4317.575593574971,4352.851173615868,4352.851173615868,4352.851173615868,4352.851173615868,4354.341581741957,4354.341581741957,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,180,0,-168,180,270,0,12,180,None,present,inhibit,freq_bottom,,,,,0,845,845,316,,,,,,,,,,,0.8898062297284408,,,,,,,,,,,,,,,,,,,,,,,4317.576095169554,4317.898743960981,4317.898758072337,4318.789753615714,4318.78976772707,4355.60712892905,4355.60712892905,4321.820950617949,None,1,,,4321.821318154644,4321.821357281588,4321.821365940829,4321.82193264008,4357.097531923737,4357.097531923737,4357.097531923737,4357.097531923737,4358.587928504171,4358.587928504171,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,168,0,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,846,846,997,,,,,,,,,,,0.749826852870531,,,,,,,,,,,,,,,,,,,,,,,4321.8224117847785,4321.995268526287,4321.995281996218,4322.744597274712,4322.744611706781,4359.562074574671,4359.562074574671,4324.077798153721,f,1,1.2971366109960059,None,4324.078319953202,4324.078357797294,4324.078366456535,4324.078835017716,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,168,180,180,270,0,168,180,f,present,resp,freq_bottom,,,,,0,847,847,484,,,,,,,,,,,0.7625214613852589,,,,,,,,,,,,,,,,,,,,,,,4324.079311917425,4324.809679171894,4324.80969328325,4325.575675356697,4325.575690109478,4362.3929833203765,4362.3929833203765,4326.742506869665,f,1,1.1225181949058083,None,4326.742998201443,4326.743036366249,4326.74304502549,4326.743533150142,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,-168,180,180,-168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,848,848,815,,,,,,,,,,,1.070208486025439,,,,,,,,,,,,,,,,,,,,,,,4326.74401101199,4327.249611616981,4327.249626049051,4328.3231183147445,4328.323132426101,4365.140617423163,4365.140617423163,4329.040709339409,f,1,0.6784645922771801,None,4329.041204519739,4329.041241722406,4329.041250381648,4329.041818684462,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,0,180,0,-12,0,0,90,180,j,present,resp,freq_bottom,,,,,0,849,849,609,,,,,,,,,,,1.0516264142274854,,,,,,,,,,,,,,,,,,,,,,,4329.042292056332,4329.043126229933,4329.043136492737,4330.104805045195,4330.104819797976,4366.92242602442,4366.92242602442,4331.521964005778,j,1,1.3767227377357472,None,4331.522475542453,4331.522513386546,4331.5225223665,4331.522986437703,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,850,850,983,,,,,,,,,,,0.9250501570778841,,,,,,,,,,,,,,,,,,,,,,,4331.523465261688,4332.070057433221,4332.070072186003,4332.993810245871,4332.993824998653,4369.811602485652,4369.811602485652,4334.294261552711,f,1,1.2549176771472617,None,4334.294826327686,4334.294862888928,4334.29487154817,4334.295371218477,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,180,180,180,270,180,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,851,851,19,,,,,,,,,,,0.7942768120380713,,,,,,,,,,,,,,,,,,,,,,,4334.295845552485,4334.850885295196,4334.850899727266,4335.650165359441,4335.650179470798,4372.467660619309,4372.467660619309,4336.500014752782,j,0,0.8070402176027187,None,4336.500504480997,4337.006394048086,4337.006405273029,4337.007416800724,,,,,,,4373.3002765184465,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,-168,180,180,180,180,12,180,180,None,abs,inhibit,freq_bottom,,,,,0,852,852,367,,,,,,,,,,,0.8675963296600087,,,,,,,,,,,,,,,,,,,,,,,4337.007926733836,4337.24924087316,4337.249254663803,4338.122783234168,4338.122797024813,4374.940506200017,4374.940506200017,4341.154147648406,None,1,,,4341.15451614724,4341.155251220632,4341.155261162724,4341.156076414279,4376.430905987577,4376.430905987577,4376.430905987577,4376.430905987577,4377.9213250178955,4377.9213250178955,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,12,0,0,0,180,0,12,0,90,j,present,resp,freq_bottom,,,,,0,853,853,661,,,,,,,,,,,0.7771573072994695,,,,,,,,,,,,,,,,,,,,,,,4341.1565587661025,4345.184265131864,4345.184279563933,4345.966460191863,4345.966474944645,4382.783796057543,4382.783796057543,4346.783965714535,j,1,0.778247918810905,None,4346.784446462796,4346.784483344751,4346.7844920039915,4346.784978525081,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,180,180,180,270,180,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,854,854,18,,,,,,,,,,,0.7490952522714946,,,,,,,,,,,,,,,,,,,,,,,4346.785443879135,4347.232303396731,4347.232318470226,4347.981059673078,4347.981073784435,4384.7987226656605,4384.7987226656605,4351.012681940286,None,1,,,4351.013125806592,4351.01316429211,4351.013173272064,4351.013517717449,4386.289117963244,4386.289117963244,4386.289117963244,4386.289117963244,4387.779502677309,4387.779502677309,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,0,180,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,855,855,52,,,,,,,,,,,0.7851192027440607,,,,,,,,,,,,,,,,,,,,,,,4351.013985316492,4351.603548172322,4351.603562604391,4352.394084326901,4352.394106776786,4389.2199614118545,4389.2199614118545,4355.4335358313,None,1,,,4355.433904971559,4355.433941853514,4355.4339505127555,4355.434551848973,4390.71031597893,4390.71031597893,4390.71031597893,4390.71031597893,4392.184056027217,4392.184056027217,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,0,180,0,-168,0,0,180,168,f,abs,resp,freq_bottom,,,,,0,856,856,940,,,,,,,,,,,0.7696415730844471,,,,,,,,,,,,,,,,,,,,,,,4355.435029069395,4355.750460222651,4355.75047465472,4356.523382517825,4356.523396629182,4393.341391238644,4393.341391238644,4357.907538222533,f,1,1.3400713754772937,None,4357.908037572128,4357.9080754162205,4357.908084396175,4357.908446160043,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,0,0,12,0,270,180,0,None,present,inhibit,freq_bottom,,,,,0,857,857,215,,,,,,,,,,,0.9163371257047994,,,,,,,,,,,,,,,,,,,,,,,4357.908919852626,4358.630310360045,4358.630325433539,4359.546091539087,4359.546105009018,4396.363790451486,4396.363790451486,4362.577368719484,None,1,,,4362.577743953283,4362.577780193813,4362.577788853055,4362.578336950972,4397.854186711207,4397.854186711207,4397.854186711207,4397.854186711207,4399.344556351778,4399.344556351778,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,0,0,0,-168,0,-168,180,f,abs,resp,freq_bottom,,,,,0,858,858,957,,,,,,,,,,,0.7424243042274159,,,,,,,,,,,,,,,,,,,,,,,4362.578825717049,4363.076875784142,4363.076889895498,4363.825977468012,4363.825991579369,4400.643447070867,4400.643447070867,4365.816658520565,f,1,1.9414736594645206,None,4365.817154663034,4365.817193148551,4365.817202128505,4365.817660106169,4402.133865459761,4402.133865459761,4402.133865459761,4402.133865459761,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
90,0,0,180,180,12,0,168,0,0,None,present,inhibit,freq_bottom,,,,,0,859,859,57,,,,,,,,,,,0.8712115361385188,,,,,,,,,,,,,,,,,,,,,,,4365.8181354023145,4366.349358061561,4366.349371852205,4367.223077135241,4367.223091246597,4404.040534230303,4404.040534230303,4370.254441870191,None,1,,,4370.25481710399,4370.254853023806,4370.254861683048,4370.255558912348,4405.530910926552,4405.530910926552,4405.530910926552,4405.530910926552,4407.021303658434,4407.021303658434,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,168,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,860,860,75,,,,,,,,,,,0.8403254231446704,,,,,,,,,,,,,,,,,,,,,,,4370.256059224081,4370.603969268031,4370.603984662238,4371.444093050285,4371.444106840929,4408.261909343514,4408.261909343514,4374.475503005719,None,1,,,4374.475882729495,4374.475920252875,4374.475928912117,4374.4763900969065,4409.752282832636,4409.752282832636,4409.752282832636,4409.752282832636,4411.242663698151,4411.242663698151,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-12,0,12,180,180,0,270,180,j,present,resp,freq_bottom,,,,,0,861,861,587,,,,,,,,,,,0.8654976779228006,,,,,,,,,,,,,,,,,,,,,,,4374.476858337374,4374.477686738147,4374.477696680239,4375.341499639519,4375.341514071588,4412.158558730183,4412.158558730183,4376.374343501207,j,1,0.985932450454186,None,4376.374833550135,4376.374871073514,4376.374879732756,4376.37534508681,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,0,0,0,0,0,90,0,-168,0,f,present,resp,freq_bottom,,,,,0,862,862,671,,,,,,,,,,,1.0007064107820107,,,,,,,,,,,,,,,,,,,,,,,4376.375813647991,4376.9069509976725,4376.906965109029,4377.913727335237,4377.913741125881,4414.731358577267,4414.731358577267,4379.538326765138,f,1,1.5808989937104911,None,4379.538815531216,4379.538853054595,4379.538862034549,4379.539334444282,4416.22173206639,4416.22173206639,4416.22173206639,4416.22173206639,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,0,180,180,180,-12,180,180,270,j,present,resp,freq_bottom,,,,,0,863,863,474,,,,,,,,,,,1.0894397722694227,,,,,,,,,,,,,,,,,,,,,,,4379.539797553347,4379.962754036489,4379.962768147846,4381.052922077089,4381.052936509158,4417.870308936081,4417.870308936081,4382.152692254404,j,1,1.050194285393502,None,4382.153202187516,4382.153240673035,4382.153249652989,4382.1538397642635,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,180,12,0,90,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,864,864,158,,,,,,,,,,,1.0342991434226183,,,,,,,,,,,,,,,,,,,,,,,4382.154340717421,4382.155086053618,4382.155095995709,4383.192549460305,4383.192564533799,4420.010112390541,4420.010112390541,4386.223519397983,None,1,,,4386.223964547141,4386.2240004669575,4386.224009126199,4386.224443371126,4421.500521478768,4421.500521478768,4421.500521478768,4421.500521478768,4422.990914531362,4422.990914531362,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,0,0,168,180,180,-168,180,0,f,abs,resp,freq_bottom,,,,,0,865,865,926,,,,,,,,,,,0.8358207196665026,,,,,,,,,,,,,,,,,,,,,,,4386.224921874398,4386.531959656914,4386.531973447558,4387.372537888992,4387.372551679636,4424.189884979615,4424.189884979615,4388.672985026567,f,1,1.2585170352086266,None,4388.673460322713,4388.673497525381,4388.67350586391,4388.673990460723,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
12,0,-12,0,0,0,270,0,0,0,j,present,resp,freq_bottom,,,,,0,866,866,689,,,,,,,,,,,0.9050106004780128,,,,,,,,,,,,,,,,,,,,,,,4388.674472171122,4389.121423733249,4389.121437844606,4390.028599550489,4390.028613982558,4426.845901420629,4426.845901420629,4391.128969139746,j,1,1.0666478064331955,None,4391.129503767732,4391.129541291112,4391.129549950353,4391.1300143422695,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,0,180,168,180,0,180,168,f,abs,resp,freq_bottom,,,,,0,867,867,864,,,,,,,,,,,0.8557653284216074,,,,,,,,,,,,,,,,,,,,,,,4391.13049252483,4391.569325887668,4391.569339999025,4392.425991386941,4392.426005498297,4429.24384039286,4429.24384039286,4393.24372782272,f,1,0.7801305020612403,None,4393.244220437349,4393.244258922867,4393.244267902821,4393.244738388277,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,0,168,0,270,180,180,168,f,present,resp,freq_bottom,,,,,0,868,868,563,,,,,,,,,,,0.9696121682442373,,,,,,,,,,,,,,,,,,,,,,,4393.24522170224,4393.759216960824,4393.75923107218,4394.73318214939,4394.733196581459,4431.550239636492,4431.550239636492,4395.467149082633,f,1,0.6973763757724214,None,4395.467685634895,4395.4677237997,4395.467732779654,4395.468315193825,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,168,180,0,0,12,0,270,180,0,None,present,inhibit,freq_bottom,,,,,0,869,869,217,,,,,,,,,,,0.7674024391913578,,,,,,,,,,,,,,,,,,,,,,,4395.468800111351,4395.923874362744,4395.923888794813,4396.697417236894,4396.697432310388,4433.515208514536,4433.515208514536,4399.728955477387,None,1,,,4399.7293233347955,4399.729361178888,4399.72936983813,4399.729819477264,4435.005608943521,4435.005608943521,4435.005608943521,4435.005608943521,4436.49597216984,4436.49597216984,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,180,0,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,870,870,132,,,,,,,,,,,1.0160071290776922,,,,,,,,,,,,,,,,,,,,,,,4399.730292207709,4400.1865880535815,4400.186602485651,4401.202330875391,4401.202346269599,4438.027990196456,4438.027990196456,4404.242253506672,None,1,,,4404.24263098546,4404.242668508839,4404.242677488794,4404.243124241514,4439.518377476223,4439.518377476223,4439.518377476223,4439.518377476223,4440.992106620279,4440.992106620279,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,12,0,0,12,0,0,0,270,0,j,present,resp,freq_bottom,,,,,0,871,871,582,,,,,,,,,,,1.0894723721464312,,,,,,,,,,,,,,,,,,,,,,,4404.2436017826485,4404.483419797463,4404.483433588107,4405.573228319183,4405.57324243054,4442.390894839606,4442.390894839606,4406.573913040689,j,1,0.9595403651301808,None,4406.574406296743,4406.574444461548,4406.574453441503,4406.5749085327525,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,0,168,0,0,0,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,872,872,973,,,,,,,,,,,0.8491834866486867,,,,,,,,,,,,,,,,,,,,,,,4406.575383187473,4407.105772314544,4407.105787388039,4407.954671115593,4407.954685547661,4444.772202615989,4444.772202615989,4409.021672798693,f,1,1.0275856471899374,None,4409.022156433367,4409.022193636035,4409.022202295276,4409.0226846471005,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,-12,0,0,0,270,0,12,0,j,present,resp,freq_bottom,,,,,0,873,873,693,,,,,,,,,,,0.7696478240289705,,,,,,,,,,,,,,,,,,,,,,,4409.023147114741,4409.503911090756,4409.503925202112,4410.2780668467785,4410.278081278848,4447.095207719169,4447.095207719169,4412.601720430935,j,1,2.28838564565109,None,4412.602283281634,4412.602321767152,4412.602330747106,4412.60281181608,4448.585599809625,4448.585599809625,4448.585599809625,4448.585599809625,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,12,0,0,168,180,270,180,180,None,present,inhibit,freq_bottom,,,,,0,874,874,224,,,,,,,,,,,1.0414826854188908,,,,,,,,,,,,,,,,,,,,,,,4412.603292243629,4413.075640078305,4413.075654189662,4414.115651546989,4414.115665337633,4450.933554111921,4450.933554111921,4417.147468807488,None,1,,,4417.147855907655,4417.147893110322,4417.147902090276,4417.148441528952,4452.423960313734,4452.423960313734,4452.423960313734,4452.423960313734,4453.91435240419,4453.91435240419,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,180,0,180,180,180,168,180,0,180,f,abs,resp,freq_bottom,,,,,0,875,875,794,,,,,,,,,,,1.0830962235224575,,,,,,,,,,,,,,,,,,,,,,,4417.148921956501,4417.149720210285,4417.149739773756,4418.229425642131,4418.229440074199,4455.046698968845,4455.046698968845,4419.163131130422,f,1,0.8954106638030339,None,4419.163663834132,4419.1637019989375,4419.163710978892,4419.164297241614,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,90,0,180,-12,0,-12,180,j,present,resp,freq_bottom,,,,,0,876,876,588,,,,,,,,,,,0.7820281090388986,,,,,,,,,,,,,,,,,,,,,,,4419.164773499899,4419.653417706417,4419.6534324591985,4420.43570288667,4420.435717318739,4457.253141380399,4457.253141380399,4421.452082002375,j,1,0.9770724428090602,None,4421.452576861993,4421.452614706086,4421.452623365328,4421.453207703774,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
