ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
-168,180,0,12,180,90,180,180,0,180,None,present,inhibit,freq_bottom,,,,,0,692,692,93,,,,,,,,,,,1.0699526448444776,,,,,,,,,,,,,,,,,,,,,,2627.1890137577393,2627.370588837108,2627.3706029485984,2628.44398300592,2628.443997758841,3051.641709645235,3051.641709645235,2631.475932055753,None,1,,,2631.476318518089,2631.476358286829,2631.47636694615,2631.476857641068,,3053.132071338703,3053.132071338703,3053.132071338703,3053.132071338703,3054.622520908255,3054.622520908255,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,693,693,153,,,,,,,,,,,0.7107195512469549,,,,,,,,,,,,,,,,,,,,,,2631.4773374316537,2631.4782521126363,2631.4782633376817,2632.1905487027543,2632.1905628142413,3055.388527103838,3055.388527103838,2635.2218723571023,None,1,,,2635.222274213789,2635.2223149446763,2635.222323924714,2635.2230689471253,,3056.8789365839366,3056.8789365839366,3056.8789365839366,3056.8789365839366,3058.3693184824915,3058.3693184824915,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,-12,0,0,0,270,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,694,694,296,,,,,,,,,,,0.7964909265026912,,,,,,,,,,,,,,,,,,,,,,2635.223550341292,2635.224363676134,2635.224373618319,2636.0213846769147,2636.021399429832,3059.218605226961,3059.218605226961,2639.0521390610156,None,1,,,2639.0525114118645,2639.052552463465,2639.052561443503,2639.0533154459554,,3060.70900284058,3060.70900284058,3060.70900284058,3060.70900284058,3062.1994014163465,3062.1994014163465,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,168,0,180,180,180,168,0,0,f,abs,resp,freq_bottom,,,,,0,695,695,875,,,,,,,,,,,1.010756852252955,,,,,,,,,,,,,,,,,,,,,,2639.0538022922847,2639.0545755376734,2639.0545858005717,2640.0677604780212,2640.067775230942,3063.273483520188,3063.273483520188,2641.0094226252695,f,1,0.8938115268138063,None,2641.0099235830858,2641.009965596837,2641.009974576875,2641.0104328795096,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,180,-168,0,90,0,-168,0,f,present,resp,freq_bottom,,,,,0,696,696,717,,,,,,,,,,,0.791813774234329,,,,,,,,,,,,,,,,,,,,,,2641.010924215858,2641.2342901456614,2641.234303615718,2642.024048540952,2642.024062652443,3065.2218441341283,3065.2218441341283,2642.866097054324,f,1,0.8012533161272586,None,2642.866611482197,2642.866653495945,2642.8666627966995,2642.8673581081894,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,180,12,0,-12,0,270,j,present,resp,freq_bottom,,,,,0,697,697,472,,,,,,,,,,,0.7053862050898855,,,,,,,,,,,,,,,,,,,,,,2642.8678494445376,2643.082240788808,2643.082254579578,2643.7889161960447,2643.788930948962,3066.9869783039103,3066.9869783039103,2644.8899249429232,j,1,1.0527341403794708,None,2644.8905140975367,2644.890556752718,2644.8905660534692,2644.8908376996114,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,698,698,314,,,,,,,,,,,1.0326698061321393,,,,,,,,,,,,,,,,,,,,,,2644.8913534103485,2645.0889908907156,2645.089015585818,2646.120625959942,2646.120640712863,3069.3266870363877,3069.3266870363877,2649.1603183679945,None,1,,,2649.160699057451,2649.1607391469042,2649.160748126942,2649.1613420922913,,3070.8170708592334,3070.8170708592334,3070.8170708592334,3070.8170708592334,3072.2908140307954,3072.2908140307954,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,168,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,699,699,902,,,,,,,,,,,0.7838672082037416,,,,,,,,,,,,,,,,,,,,,,2649.161826372896,2649.1625543973823,2649.1625649809976,2649.950547573837,2649.950561364607,3073.1484316845235,3073.1484316845235,2650.684787848215,f,1,0.6983231618978607,None,2650.6852839952953,2650.6853250468994,2650.6853343476505,2650.6859680817397,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,700,700,711,,,,,,,,,,,1.014954219822036,,,,,,,,,,,,,,,,,,,,,,2650.6864530037747,2650.900660577987,2650.9006746894775,2651.915859291792,2651.915873403279,3075.113416913966,3075.113416913966,2652.6501460699365,j,1,0.6860240381247422,None,2652.650682947904,2652.650723358074,2652.650732338112,2652.6512252780376,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,180,180,180,180,12,180,168,None,abs,inhibit,freq_bottom,,,,,0,701,701,412,,,,,,,,,,,1.0515012363579341,,,,,,,,,,,,,,,,,,,,,,2652.65171180365,2654.6144385536136,2654.614454589395,2655.6707709715156,2655.6707850830026,3078.868572337571,3078.868572337571,2658.7018258661665,None,1,,,2658.702199820593,2658.70224119291,2658.702250172948,2658.7028274610857,,3080.3589609711526,3080.3589609711526,3080.3589609711526,3080.3589609711526,3081.8493678855266,3081.8493678855266,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,0,180,180,180,-168,180,180,180,f,abs,resp,freq_bottom,,,,,0,702,702,789,,,,,,,,,,,0.7488543548323314,,,,,,,,,,,,,,,,,,,,,,2658.7033123831206,2658.7040381625957,2658.7040484254976,2659.451075311408,2659.4510900643254,3082.6486666087258,3082.6486666087258,2660.0678307147464,f,1,0.5738922316959361,None,2660.068324616819,2660.0683765727517,2660.068385873503,2660.0688547597565,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,-168,0,180,180,-168,0,0,180,0,f,abs,resp,freq_bottom,,,,,0,703,703,808,,,,,,,,,,,0.8880556405893535,,,,,,,,,,,,,,,,,,,,,,2660.06934353038,2660.3264692704724,2660.326483061246,2661.216331032414,2661.216345464618,3084.4138466408403,3084.4138466408403,2661.8837559777385,f,1,0.6170268806272361,None,2661.884259180566,2661.884299590736,2661.884308570774,2661.88476847699,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,12,0,0,270,180,180,12,j,present,resp,freq_bottom,,,,,0,704,704,623,,,,,,,,,,,0.724016025410539,,,,,,,,,,,,,,,,,,,,,,2661.8852723212476,2662.0914523831925,2662.0914661739625,2662.8150859501875,2662.8151007031047,3086.0124979674656,3086.0124979674656,2663.499056935685,j,1,0.6339157658112526,None,2663.4996374309776,2663.4996784825817,2663.4996874626195,2663.5001589145977,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,180,168,0,0,180,168,f,abs,resp,freq_bottom,,,,,0,705,705,859,,,,,,,,,,,0.7507406482741393,,,,,,,,,,,,,,,,,,,,,,2663.5006297251457,2663.7397697325905,2663.7397832026472,2664.49678626901,2664.496800380497,3087.70271617276,3087.70271617276,2665.255877835567,f,1,0.7038757116351917,None,2665.256388414855,2665.2564297871722,2665.25643876721,2665.25679989301,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,12,180,0,-12,0,0,0,90,j,present,resp,freq_bottom,,,,,0,706,706,602,,,,,,,,,,,1.0317009910317223,,,,,,,,,,,,,,,,,,,,,,2665.257276797154,2665.4380904976133,2665.438104288387,2666.4700735433034,2666.4700882962206,3089.6760528372615,3089.6760528372615,2667.3036532396945,j,1,0.7782118222567078,None,2667.3041532353636,2667.304194607681,2667.304203587719,2667.3045785042923,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,-168,180,180,180,180,168,180,f,abs,resp,freq_bottom,,,,,0,707,707,877,,,,,,,,,,,0.9042685217363345,,,,,,,,,,,,,,,,,,,,,,2667.305056049867,2667.6278200926427,2667.6278345248465,2668.534771187038,2668.534785298525,3091.740958304723,3091.740958304723,2669.2266593586282,f,1,0.634057201401447,None,2669.22715775072,2669.22719816089,2669.227207140928,2669.227784749779,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,180,-12,0,90,0,180,0,180,j,present,resp,freq_bottom,,,,,0,708,708,709,,,,,,,,,,,1.0942189669257893,,,,,,,,,,,,,,,,,,,,,,2669.2282696718175,2669.4515958328775,2669.451609623651,2670.550102997826,2670.550117109313,3093.7475826861046,3093.7475826861046,2671.1838473496246,j,1,0.5954084020158916,None,2671.1843527974597,2671.184394169777,2671.184403470528,2671.184862414597,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,90,180,180,180,12,0,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,709,709,8,,,,,,,,,,,0.8752330402500417,,,,,,,,,,,,,,,,,,,,,,2671.185348619496,2671.4493200347533,2671.449333825527,2672.323298355019,2672.3233121457924,3095.5210852888704,3095.5210852888704,2675.3548179666177,None,1,,,2675.355192883195,2675.3552355383727,2675.3552445184105,2675.3557996771706,,3097.011479374618,3097.011479374618,3097.011479374618,3097.011479374618,3098.493549286137,3098.493549286137,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,12,0,0,0,270,180,180,180,None,present,inhibit,freq_bottom,,,,,0,710,710,237,,,,,,,,,,,1.0742783438045054,,,,,,,,,,,,,,,,,,,,,,2675.3562829956245,2675.3572040909203,2675.357214674539,2676.4284029612318,2676.4284173934357,3099.625890988118,3099.625890988118,2679.4597368784816,None,1,,,2679.4601130779192,2679.4601541295197,2679.4601631095575,2679.460704798261,,3101.1163232390245,3101.1163232390245,3101.1163232390245,3101.1163232390245,3102.6067253426627,3102.6067253426627,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,180,180,0,180,180,-168,180,180,0,f,abs,resp,freq_bottom,,,,,0,711,711,851,,,,,,,,,,,0.9574226462459925,,,,,,,,,,,,,,,,,,,,,,2679.4611945310317,2679.461939232726,2679.461949495628,2680.4163241690985,2680.416337959872,3103.614215335532,3103.614215335532,2681.108297651048,f,1,0.6473072470253101,None,2681.108788666679,2681.108828756136,2681.108837736174,2681.109396422802,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,180,0,180,180,180,180,-168,180,None,abs,inhibit,freq_bottom,,,,,0,712,712,336,,,,,,,,,,,0.7717916626619983,,,,,,,,,,,,,,,,,,,,,,2681.10986659192,2681.3250613288474,2681.325075119621,2682.0987829803926,2682.0987977333098,3105.29611289447,3105.29611289447,2685.1300440951927,None,1,,,2685.1304212567775,2685.130461987661,2685.1304706469855,2709.034443896733,,3106.786506338787,3106.786506338787,3106.786506338787,3106.786506338787,3108.2768837473195,3108.2768837473195,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,180,180,168,0,0,90,12,None,present,inhibit,freq_bottom,,,,,0,713,713,40,,,,,,,,,,,0.7145075555742527,,,,,,,,,,,,,,,,,,,,,,2709.034987509731,2709.2350896897296,2709.2351038012202,2709.949640590028,2709.949655022232,3133.155755867414,3133.155755867414,2712.989663335182,None,1,,,2712.990030554578,2712.990071606182,2712.99008058622,2712.990722658913,,3134.6461634232182,3134.6461634232182,3134.6461634232182,3134.6461634232182,3136.1282326933033,3136.1282326933033,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,180,180,12,0,270,180,12,j,present,resp,freq_bottom,,,,,0,714,714,460,,,,,,,,,,,0.8751442711009455,,,,,,,,,,,,,,,,,,,,,,2712.9912210510047,2712.9919404161665,2712.9919503583515,2713.8632208765375,2713.8632446094925,3137.069103314374,3137.069103314374,2714.5307417158365,j,1,0.6154877663066145,None,2714.531337926197,2714.5313789777974,2714.5313879578352,2714.5316942412646,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,715,715,1005,,,,,,,,,,,0.7609349307888909,,,,,,,,,,,,,,,,,,,,,,2714.532175314711,2714.754082309104,2714.7540967413042,2715.519710060242,2715.5197244924457,3138.717696158503,3138.717696158503,2716.512929811066,f,1,0.9511009601665137,None,2716.5135138342303,2716.5135548858307,2716.5135638658685,2716.51402794139,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-168,0,180,180,0,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,716,716,811,,,,,,,,,,,0.912020872113482,,,,,,,,,,,,,,,,,,,,,,2716.5145102977003,2716.728231025583,2716.72824513707,2717.6432596638842,2717.643274096088,3140.840894578527,3140.840894578527,2718.244247403887,f,1,0.5550476225907914,None,2718.2447461166958,2718.244787489013,2718.244796789764,2718.2450392507853,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,168,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,717,717,898,,,,,,,,,,,0.8779137201494434,,,,,,,,,,,,,,,,,,,,,,2718.245522248526,2718.501527728913,2718.501543443981,2719.38335428141,2719.383368392897,3142.58108412788,3142.58108412788,2720.1504377608035,f,1,0.7195449152677611,None,2720.1509416050612,2720.1509829773786,2720.1509919574164,2720.1515660383957,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,180,180,90,0,168,0,12,None,present,inhibit,freq_bottom,,,,,0,718,718,22,,,,,,,,,,,0.7634426784374776,,,,,,,,,,,,,,,,,,,,,,2720.1520423011098,2720.3575950432787,2720.3576088340487,2721.1236034838694,2721.12361759536,3144.321264376482,3144.321264376482,2724.155044840856,None,1,,,2724.1554242474485,2724.1554643369054,2724.1554729962263,2724.156005063458,,3145.811675139441,3145.811675139441,3145.811675139441,3145.811675139441,3147.302062810875,3147.302062810875,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,180,-12,0,-12,180,270,j,present,resp,freq_bottom,,,,,0,719,719,512,,,,,,,,,,,0.9723710905244459,,,,,,,,,,,,,,,,,,,,,,2724.1564928719345,2724.1572151235378,2724.1572250657227,2725.1283317944326,2725.128345905923,3148.3261992279113,3148.3261992279113,2726.079532345295,j,1,0.9099765568134899,None,2726.080058639647,2726.080100332678,2726.0801093127156,2726.0805955176147,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,180,-12,0,-12,0,270,j,present,resp,freq_bottom,,,,,0,720,720,471,,,,,,,,,,,0.942443375627659,,,,,,,,,,,,,,,,,,,,,,2726.0810797982194,2726.29442176094,2726.294435230997,2727.243600520458,2727.243615273379,3150.44107988802,3150.44107988802,2728.0935190747223,j,1,0.8107128236915742,None,2728.0940944385693,2728.0941345280226,2728.0941435080604,2728.0946095078725,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,180,12,180,90,0,168,None,present,inhibit,freq_bottom,,,,,0,721,721,123,,,,,,,,,,,0.990200970201162,,,,,,,,,,,,,,,,,,,,,,2728.095094109194,2728.318345222797,2728.3183593342837,2729.3082285689015,2729.3082430011054,3152.505979582602,3152.505979582602,2732.3394364449086,None,1,,,2732.339854337377,2732.3398953889773,2732.339904369015,2732.340347598016,,3154.0047206133895,3154.0047206133895,3154.0047206133895,3154.0047206133895,3155.47844646631,3155.47844646631,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-12,180,180,180,180,-12,0,90,j,present,resp,freq_bottom,,,,,0,722,722,482,,,,,,,,,,,0.7605013021078816,,,,,,,,,,,,,,,,,,,,,,2732.340854970149,2732.34152654868,2732.341536811582,2733.1050257101706,2733.1050398216576,3156.31109512522,3156.31109512522,2733.880964789594,j,1,0.7328119588200934,None,2733.8814898010824,2733.8815314941166,2733.8815407948678,2733.881910900709,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,168,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,723,723,996,,,,,,,,,,,0.8373066485032803,,,,,,,,,,,,,,,,,,,,,,2733.882391332725,2734.18007348878,2734.180087279554,2735.0198821241793,2735.0198962356662,3158.2261118970455,3158.2261118970455,2735.928126664716,f,1,0.8501242848506081,None,2735.928613511045,2735.9286539212153,2735.928662580536,2735.9293113882595,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,0,180,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,724,724,50,,,,,,,,,,,0.9380097837037826,,,,,,,,,,,,,,,,,,,,,,2735.9297988760227,2736.145074433287,2736.1450879033437,2737.0851214566137,2737.0851355681007,3160.2826986424443,3160.2826986424443,2740.1164114358216,None,1,,,2740.1168091232066,2740.116851457671,2740.1168607584223,2740.1174002021144,,3161.7813960559033,3161.7813960559033,3161.7813960559033,3161.7813960559033,3163.255183806941,3163.255183806941,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,0,0,168,0,270,180,180,180,f,present,resp,freq_bottom,,,,,0,725,725,562,,,,,,,,,,,0.8319067937408712,,,,,,,,,,,,,,,,,,,,,,2740.1179069328136,2740.1185345733065,2740.1185448362085,2740.948719174019,2740.948742906974,3164.1460946297157,3164.1460946297157,2741.6491008576922,f,1,0.6575120977213373,None,2741.64959796692,2741.649638056373,2741.649647036411,2741.6501117533626,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,0,0,0,0,-12,0,90,0,j,present,resp,freq_bottom,,,,,0,726,726,675,,,,,,,,,,,1.0851494909754822,,,,,,,,,,,,,,,,,,,,,,2741.6505912232315,2741.906144173867,2741.906157964637,2742.997077959877,2742.997092392081,3166.1943459758368,3166.1943459758368,2743.647348467479,j,1,0.6094175815414928,None,2743.6478712339594,2743.647912606273,2743.647921586311,2743.6484045840552,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-12,180,0,180,180,270,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,727,727,463,,,,,,,,,,,0.983401595731049,,,,,,,,,,,,,,,,,,,,,,2743.648893033962,2743.88050776982,2743.8805302199144,2744.861875795177,2744.8618902273774,3168.067758874444,3168.067758874444,2745.6040512157233,j,1,0.687709719484701,None,2745.604564040019,2745.6046054123326,2745.6046143923704,2745.6055428641266,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,12,0,0,0,-168,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,728,728,395,,,,,,,,,,,1.060109134993411,,,,,,,,,,,,,,,,,,,,,,2745.606055688422,2745.85310646765,2745.853120579137,2746.917958054888,2746.9179724870883,3170.1160153520177,3170.1160153520177,2749.949752199067,None,1,,,2749.9501239084857,2749.9501668843805,2749.950176185135,2749.950639298506,,3171.614714689771,3171.614714689771,3171.614714689771,3171.614714689771,3173.0884803114277,3173.0884803114277,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,-12,0,-12,180,180,0,180,270,j,present,resp,freq_bottom,,,,,0,729,729,746,,,,,,,,,,,0.9840951030617128,,,,,,,,,,,,,,,,,,,,,,2749.9511238998275,2749.951848075725,2749.9518586593404,2750.9401425965843,2750.9401737060034,3174.1375947033193,3174.1375947033193,2752.0408440978863,j,1,1.0654633438134624,None,2752.041362374348,2752.0414034259484,2752.041412405986,2752.041666733483,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,168,180,180,0,0,90,0,12,0,None,present,inhibit,freq_bottom,,,,,0,730,730,186,,,,,,,,,,,0.985013798121979,,,,,,,,,,,,,,,,,,,,,,2752.0421500519406,2752.3394938530037,2752.3395079644943,2753.329492977453,2753.32950708894,3176.527222182489,3176.527222182489,2756.3605629457343,None,1,,,2756.3609407487493,2756.3609814796364,2756.3609901389573,2756.3614237464935,,3178.025955836816,3178.025955836816,3178.025955836816,3178.025955836816,3179.499703177684,3179.499703177684,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-12,0,-12,0,0,270,0,180,0,180,j,present,resp,freq_bottom,,,,,0,731,731,695,,,,,,,,,,,0.8461072442497405,,,,,,,,,,,,,,,,,,,,,,2756.361912517117,2756.3629186020516,2756.3629288649536,2757.2099680342726,2757.2099818250463,3180.4072716496703,3180.4072716496703,2757.8765719475814,j,1,0.6193248081290221,None,2757.8770844511637,2757.8771258234774,2757.877135124232,2757.877594068301,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,732,732,313,,,,,,,,,,,0.9649504945814091,,,,,,,,,,,,,,,,,,,,,,2757.878075783181,2758.133929565076,2758.133944317993,2759.0996415361406,2759.0996556476275,3182.2973207095383,3182.2973207095383,2762.130618817606,None,1,,,2762.130998544915,2762.1310389550854,2762.1310476144063,2762.1314196445383,,3183.7960537224353,3183.7960537224353,3183.7960537224353,3183.7960537224353,3185.2698033083107,3185.2698033083107,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,0,0,0,180,0,-12,0,90,j,present,resp,freq_bottom,,,,,0,733,733,662,,,,,,,,,,,0.996473369717612,,,,,,,,,,,,,,,,,,,,,,2762.1319058494373,2762.132746765823,2762.132757028725,2763.1295440995236,2763.1295585317275,3186.327227442227,3186.327227442227,2764.2046332504506,j,1,1.035438587776298,None,2764.20512009678,2764.205160186233,2764.2051688455576,2764.205636128234,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-12,0,0,0,270,0,12,0,j,present,resp,freq_bottom,,,,,0,734,734,693,,,,,,,,,,,0.7939033686431392,,,,,,,,,,,,,,,,,,,,,,2764.2061091837895,2764.4374192397954,2764.437433030569,2765.2358905166657,2765.235905269583,3188.4337771930805,3188.4337771930805,2765.903133936943,j,1,0.6245633772632573,None,2765.903655099846,2765.90369647216,2765.9037054521978,2765.9042830610524,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
90,0,12,0,0,0,12,0,0,0,j,present,resp,freq_bottom,,,,,0,735,735,648,,,,,,,,,,,0.8589748670800609,,,,,,,,,,,,,,,,,,,,,,2765.904785622446,2766.119266446378,2766.1192802371515,2766.984412258138,2766.984426690342,3190.1822864266433,3190.1822864266433,2767.6765858666404,j,1,0.6522036125788873,None,2767.6770852208792,2767.6771265931966,2767.6771355732344,2767.6775967623144,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,0,180,180,-168,180,90,12,None,present,inhibit,freq_bottom,,,,,0,736,736,137,,,,,,,,,,,1.0416528494355832,,,,,,,,,,,,,,,,,,,,,,2767.6780759114663,2767.8755517511563,2767.87556554193,2768.916259544898,2768.916273977102,3192.113977524892,3192.113977524892,2771.9478339988746,None,1,,,2771.948232006973,2771.9482727378563,2771.948281717894,2771.9486367501013,,3193.604376742089,3193.604376742089,3193.604376742089,3193.604376742089,3195.0947749971383,3195.0947749971383,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,168,0,12,0,90,180,180,None,present,inhibit,freq_bottom,,,,,0,737,737,200,,,,,,,,,,,0.8614127118975416,,,,,,,,,,,,,,,,,,,,,,2771.9491322557515,2771.949870543136,2771.949880485321,2772.8125885375593,2772.8126048940576,3196.010635251074,3196.010635251074,2775.8445725453967,None,1,,,2775.844970232778,2775.845011284382,2775.84502026442,2775.845585044648,,3197.5010787270294,3197.5010787270294,3197.5010787270294,3197.5010787270294,3198.991478264943,3198.991478264943,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,180,180,-12,0,270,0,0,0,j,present,resp,freq_bottom,,,,,0,738,738,730,,,,,,,,,,,0.8345823673912082,,,,,,,,,,,,,,,,,,,,,,2775.846069325249,2775.8467402623537,2775.846750525252,2776.684576496613,2776.6845902873865,3199.8823647133286,3199.8823647133286,2777.376558317166,j,1,0.6470160372336977,None,2777.3770563885446,2777.377098402292,2777.377107703047,2777.3776824254564,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
