ori16,ori17,ori18,ori19,ori20,ori10,ori11,ori12,ori13,ori14,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,fixdur,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,180,168,180,0,0,180,0,0,168,f,abs,resp,freq_bottom,,,,,0,750,750,264,,,,,1.0965560681722684,2396.654593426523,None,2396.654593426523,None,f,1,1.0400339887928567,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,90,180,12,180,12,0,0,180,j,present,resp,freq_bottom,,,,,0,751,751,511,,,,,1.0234503294344661,2398.7965141918685,None,2398.7965141918685,None,j,1,1.138123619115504,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,270,0,0,-12,0,0,0,j,present,resp,freq_bottom,,,,,0,752,752,670,,,,,1.0344267325386463,2401.350113298882,None,2401.350113298882,None,f,0,1.6723878133198014,2403.0456410193,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,90,180,180,168,0,0,0,0,f,present,resp,freq_bottom,,,,,0,753,753,874,,,,,0.8164276364824972,2404.41029587503,None,2404.41029587503,None,f,1,0.7404570899889222,2405.1633719387683,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,90,180,12,180,180,180,0,180,j,present,resp,freq_bottom,,,,,0,754,754,517,,,,,1.0953275567931313,2406.7992033611445,None,2406.7992033611445,None,j,1,1.9676105459002429,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,0,-12,0,180,0,0,j,abs,resp,freq_bottom,,,,,0,755,755,198,,,,,0.881917168302504,2418.3410282593686,None,2418.3410282593686,None,j,1,0.8570581901076366,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,0,0,12,180,180,-12,180,j,abs,resp,freq_bottom,,,,,0,756,756,176,,,,,0.9894219333439567,2420.352968183048,None,2420.352968183048,None,j,1,0.7964774756401312,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,0,0,-168,180,0,0,0,f,abs,resp,freq_bottom,,,,,0,757,757,408,,,,,0.9417188188407718,2422.5765118314084,None,2422.5765118314084,None,f,1,0.653548535934533,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,270,180,180,-168,0,0,0,f,present,resp,freq_bottom,,,,,0,758,758,880,,,,,0.9932579146547054,2424.4947090466158,None,2424.4947090466158,None,f,1,0.9754238972091116,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_bottom,,,,,0,759,759,629,,,,,0.7649129783738816,2426.530424076169,None,2426.530424076169,None,j,1,2.3787380138528533,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,90,0,-168,180,0,0,180,0,168,f,present,resp,freq_bottom,,,,,0,760,760,900,,,,,0.9705935528784488,2430.203618017833,None,2430.203618017833,None,f,1,1.297545868801535,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,180,180,270,0,-168,0,180,180,180,f,present,resp,freq_bottom,,,,,0,761,761,850,,,,,1.0048001396228319,2432.815193187642,None,2432.815193187642,None,f,1,1.3100674547458766,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,270,180,180,180,168,180,0,180,f,present,resp,freq_bottom,,,,,0,762,762,921,,,,,0.9340012756865722,2435.427351528975,None,2435.427351528975,None,f,1,0.6981188982026652,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,freq_bottom,,,,,0,763,763,250,,,,,0.735972132733747,2437.2158009296327,None,2437.2158009296327,None,f,1,0.9734836143325083,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,-168,0,0,180,180,0,-168,0,f,present,resp,freq_bottom,,,,,0,764,764,837,,,,,0.7643905589315316,2439.3575765057976,None,2439.3575765057976,None,f,1,0.8158697396793286,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,180,-12,0,12,180,0,180,180,j,present,resp,freq_bottom,,,,,0,765,765,661,,,,,0.9263416150443364,2441.1463923506744,None,2441.1463923506744,None,j,1,1.2511562649451662,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,180,180,0,0,168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,766,766,416,,,,,1.063055992921729,2443.935799818835,None,2443.935799818835,None,f,1,0.9406995347890188,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,90,180,180,180,0,-12,180,180,j,present,resp,freq_bottom,,,,,0,767,767,608,,,,,0.8443651710487041,2445.84294213049,None,2445.84294213049,None,j,1,0.8734684917217237,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,12,0,0,0,180,12,j,abs,resp,freq_bottom,,,,,0,768,768,45,,,,,1.047576356304722,2448.2892277173087,None,2448.2892277173087,None,j,1,0.7472990924652549,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,-12,180,180,180,270,0,j,present,resp,freq_bottom,,,,,0,769,769,656,,,,,1.02216016948215,2450.301431154825,None,2450.301431154825,None,j,1,1.103101633976621,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,-12,0,12,180,180,180,180,0,j,abs,resp,freq_bottom,,,,,0,770,770,189,,,,,0.7578488761005374,2452.4081720682007,None,2452.4081720682007,None,j,1,0.7084155580378138,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,180,0,0,0,-168,0,180,-168,f,present,resp,freq_bottom,,,,,0,771,771,827,,,,,0.9834012781855561,2454.490790749791,None,2454.490790749791,None,f,1,0.8978334097846528,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,0,0,-12,180,180,180,0,-12,j,present,resp,freq_bottom,,,,,0,772,772,584,,,,,0.74248292797869,2456.5147170818236,None,2456.5147170818236,None,j,1,0.6340693394959089,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-168,180,180,180,180,180,0,0,-168,f,abs,resp,freq_bottom,,,,,0,773,773,328,,,,,0.9548061684165112,2458.480437040569,None,2458.480437040569,None,f,1,0.9712927971122554,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,90,0,0,-168,180,180,168,0,0,f,present,resp,freq_bottom,,,,,0,774,774,862,,,,,0.8758779465244892,2460.6574111833106,None,2460.6574111833106,None,f,1,1.211819655749423,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,180,180,-168,180,0,0,f,abs,resp,freq_bottom,,,,,0,775,775,347,,,,,0.8655384805875697,2463.551822727939,None,2463.551822727939,None,f,1,0.6679449036091683,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,90,180,-12,180,0,180,12,0,0,j,present,resp,freq_bottom,,,,,0,776,776,675,,,,,0.7141188915008633,2465.328738795004,None,2465.328738795004,None,j,1,1.1150998144294135,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,180,180,0,-168,0,-168,0,f,abs,resp,freq_bottom,,,,,0,777,777,315,,,,,0.8832066083428425,2467.705936064238,None,2467.705936064238,None,f,1,0.6579250389477238,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,12,0,180,180,180,180,-12,j,abs,resp,freq_bottom,,,,,0,778,778,144,,,,,0.7335789854637222,2469.5061859345224,None,2469.5061859345224,None,j,1,0.6816992392850807,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,168,0,0,0,12,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,779,779,471,,,,,0.8142645160609709,2471.3664774176505,None,2471.3664774176505,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_bottom,,,,,0,780,780,953,,,,,0.9851390018122443,2475.4606285272894,None,2475.4606285272894,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,-12,0,0,0,180,180,180,0,j,abs,resp,freq_bottom,,,,,0,781,781,195,,,,,1.0186621623886665,2480.002841602829,None,2480.002841602829,None,j,1,0.8722212532593403,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,180,180,180,168,0,0,0,168,f,present,resp,freq_bottom,,,,,0,782,782,730,,,,,1.0832635814705562,2482.2500839893764,None,2482.2500839893764,None,f,1,0.7530982079915702,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,180,-12,180,0,-12,180,0,0,j,present,resp,freq_bottom,,,,,0,783,783,575,,,,,0.9984909850616541,2484.3796313764396,None,2484.3796313764396,None,j,1,0.7831137320608832,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,168,0,0,0,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,784,784,265,,,,,0.7669970148539702,2486.0858653652613,None,2486.0858653652613,None,f,1,0.6933910434017889,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,168,0,270,0,0,0,180,180,f,present,resp,freq_bottom,,,,,0,785,785,769,,,,,0.7669780269772729,2487.8523733903567,None,2487.8523733903567,None,f,1,1.2148797969712177,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,-12,180,180,12,0,0,0,0,j,present,resp,freq_bottom,,,,,0,786,786,662,,,,,0.88514653570927,2490.3102415120957,None,2490.3102415120957,None,f,0,1.7640480682166526,2492.0998862332635,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,180,0,180,0,180,0,-168,None,abs,inhibit,freq_bottom,,,,,0,787,787,468,,,,,0.8667423914367591,2493.4999198591977,None,2493.4999198591977,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,180,180,-168,0,0,0,180,168,f,present,resp,freq_bottom,,,,,0,788,788,899,,,,,0.8920427211559258,2497.4069580330834,None,2497.4069580330834,None,f,1,1.4354007333458867,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,0,0,12,180,180,12,180,j,abs,resp,freq_bottom,,,,,0,789,789,36,,,,,0.8308539699844383,2499.7965298879935,None,2499.7965298879935,None,j,1,0.6458824867513613,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,90,0,0,0,168,0,0,168,f,present,resp,freq_bottom,,,,,0,790,790,736,,,,,0.7554070797412146,2501.514209976158,None,2501.514209976158,None,f,1,1.072858214196458,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,0,0,0,-12,180,0,0,0,j,abs,resp,freq_bottom,,,,,0,791,791,128,,,,,0.7060585693876579,2503.6207459343277,None,2503.6207459343277,None,j,1,2.2768076618012856,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,90,0,0,0,0,168,180,180,f,present,resp,freq_bottom,,,,,0,792,792,888,,,,,1.0356094907501727,2507.210691236338,None,2507.210691236338,None,f,1,1.134866672597127,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,0,180,0,180,180,12,180,None,abs,inhibit,freq_bottom,,,,,0,793,793,481,,,,,0.7488989766776885,2509.2701077207166,None,2509.2701077207166,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,-168,0,90,180,-168,0,180,0,f,present,resp,freq_bottom,,,,,0,794,794,809,,,,,1.0767460279124297,2513.7184817980815,None,2513.7184817980815,None,f,1,1.1392380441902787,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,270,180,180,180,180,0,168,f,present,resp,freq_bottom,,,,,0,795,795,776,,,,,0.9939780787790107,2515.9186831914703,None,2515.9186831914703,None,f,1,0.6669792898974265,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,90,0,180,180,-168,0,180,f,present,resp,freq_bottom,,,,,0,796,796,841,,,,,1.0498850426529878,2518.0489109453047,None,2518.0489109453047,None,f,1,0.697029224713333,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,-168,180,180,90,0,0,180,f,present,resp,freq_bottom,,,,,0,797,797,789,,,,,0.7070478056674248,2524.6961211547896,None,2524.6961211547896,None,f,1,1.5213753678035573,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,-168,180,180,-12,0,180,0,None,abs,inhibit,freq_bottom,,,,,0,798,798,491,,,,,0.8692936695172186,2527.2737117931392,None,2527.2737117931392,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,90,180,180,-168,0,180,180,f,present,resp,freq_bottom,,,,,0,799,799,843,,,,,0.8651906403178758,2531.463629204336,None,2531.463629204336,None,f,1,0.7688625535738538,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,270,0,180,180,-12,180,180,0,12,j,present,resp,freq_bottom,,,,,0,800,800,688,,,,,0.8283540057308435,2533.182568303062,None,2533.182568303062,None,j,1,2.3951320156338625,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-12,180,90,180,0,180,0,-12,j,present,resp,freq_bottom,,,,,0,801,801,628,,,,,0.9859641424421399,2536.9945087700617,None,2536.9945087700617,None,j,1,1.1585768810255104,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,180,180,180,180,-12,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,802,802,589,,,,,0.970240759463646,2539.5950951411724,None,2539.5950951411724,None,j,1,1.0050373589328956,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,12,180,0,180,0,12,180,j,abs,resp,freq_bottom,,,,,0,803,803,38,,,,,0.734800960247797,2541.7967689520956,None,2541.7967689520956,None,j,1,0.7073379584908253,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,168,180,180,168,0,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,804,804,267,,,,,0.9820080851403072,2544.125367387496,None,2544.125367387496,None,f,1,0.714781847105769,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,0,0,0,168,180,180,f,abs,resp,freq_bottom,,,,,0,805,805,384,,,,,0.9548595303577954,2546.0905168523605,None,2546.0905168523605,None,f,1,1.9177702087254147,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,0,180,0,180,-12,180,180,180,j,abs,resp,freq_bottom,,,,,0,806,806,137,,,,,1.0448883523692278,2549.433206788337,None,2549.433206788337,None,j,1,0.6862477960094111,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,12,0,12,180,0,180,180,j,abs,resp,freq_bottom,,,,,0,807,807,17,,,,,0.7945390407832928,2551.092366882498,None,2551.092366882498,None,j,1,1.5869909171087784,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,0,-168,0,0,-168,0,180,0,f,present,resp,freq_bottom,,,,,0,808,808,808,,,,,0.7771243920221987,2553.8103201436606,None,2553.8103201436606,None,f,1,0.8690228653649683,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,168,0,180,0,180,90,180,-168,180,f,present,resp,freq_bottom,,,,,0,809,809,894,,,,,0.8632343728875146,2555.8582002759504,None,2555.8582002759504,None,f,1,1.0451865445866133,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,180,168,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,810,810,365,,,,,0.8348700877246686,2558.1056533528317,None,2558.1056533528317,None,f,1,0.7018086956304614,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,-168,0,270,0,0,0,180,180,f,present,resp,freq_bottom,,,,,0,811,811,839,,,,,0.7639601964913645,2560.082848388389,None,2560.082848388389,None,f,1,0.8376553613634314,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,180,0,0,180,12,0,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,812,812,486,,,,,0.9199834035751808,2562.2733390101057,None,2562.2733390101057,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,12,0,12,0,180,180,180,j,abs,resp,freq_bottom,,,,,0,813,813,0,,,,,0.7322157161225674,2566.0281633809936,None,2566.0281633809936,None,j,1,0.9864800081486464,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,0,0,0,-12,0,180,-12,j,abs,resp,freq_bottom,,,,,0,814,814,113,,,,,1.0732604866022095,2568.663151136505,None,2568.663151136505,None,j,1,0.7834859114009305,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,180,180,180,0,0,-168,180,180,None,abs,inhibit,freq_bottom,,,,,0,815,815,454,,,,,1.087754626421863,2571.0757380424984,None,2571.0757380424984,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,270,180,180,0,0,0,12,j,present,resp,freq_bottom,,,,,0,816,816,552,,,,,0.9426473060326166,2575.5357794742376,None,2575.5357794742376,None,j,1,0.9829670940089272,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,180,0,0,12,0,0,12,0,180,j,present,resp,freq_bottom,,,,,0,817,817,534,,,,,0.7515561502340393,2577.7837484103948,None,2577.7837484103948,None,j,1,0.9429935842417763,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,180,180,180,-168,0,-168,0,0,f,present,resp,freq_bottom,,,,,0,818,818,798,,,,,0.9947704003725045,2580.0908666949035,None,2580.0908666949035,None,f,1,1.2760720567312092,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,180,0,180,180,180,0,-168,0,f,abs,resp,freq_bottom,,,,,0,819,819,321,,,,,0.8383857507103083,2582.8109002966885,None,2582.8109002966885,None,f,1,0.6362909452727763,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_bottom,,,,,0,820,820,998,,,,,0.7176060675258596,2584.492393565917,None,2584.492393565917,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,180,-168,0,-168,0,180,180,f,abs,resp,freq_bottom,,,,,0,821,821,303,,,,,0.821926137163729,2588.317953442267,None,2588.317953442267,None,f,1,1.2880666150012985,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,-168,180,-168,180,180,180,f,abs,resp,freq_bottom,,,,,0,822,822,287,,,,,0.8129921746802413,2590.8359356205256,None,2590.8359356205256,None,f,1,0.579352034292242,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,0,180,0,180,-168,0,180,180,f,abs,resp,freq_bottom,,,,,0,823,823,339,,,,,1.0211267113347966,2592.906724251334,None,2592.906724251334,None,f,1,0.7953138492375729,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,180,0,90,180,180,0,168,0,0,f,present,resp,freq_bottom,,,,,0,824,824,782,,,,,0.7120260018464805,2594.719071610263,None,2594.719071610263,None,f,1,0.6946820499142632,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,180,168,180,180,0,168,0,0,f,present,resp,freq_bottom,,,,,0,825,825,745,,,,,0.8835398993062737,2596.778717499583,None,2596.778717499583,None,f,1,0.667422403661476,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,0,270,180,180,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,826,826,684,,,,,1.072965371260255,2598.94375715193,None,2598.94375715193,None,j,1,1.1734450380827184,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,0,12,0,0,180,0,180,180,j,abs,resp,freq_bottom,,,,,0,827,827,6,,,,,0.974547855038472,2601.5319834261027,None,2601.5319834261027,None,j,1,0.6171981150473584,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,0,180,168,180,180,180,f,abs,resp,freq_bottom,,,,,0,828,828,417,,,,,0.930065802826033,2603.4969991720354,None,2603.4969991720354,None,f,1,1.1482376605417812,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,270,0,-168,0,0,0,0,f,present,resp,freq_bottom,,,,,0,829,829,804,,,,,1.0164148883375703,2606.0504334697034,None,2606.0504334697034,None,f,1,1.2990677894995315,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,180,180,180,-12,0,0,12,j,abs,resp,freq_bottom,,,,,0,830,830,162,,,,,0.9103181257082499,2608.6630156064784,None,2608.6630156064784,None,j,1,0.7022675055195577,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,90,180,-12,0,12,0,0,j,present,resp,freq_bottom,,,,,0,831,831,673,,,,,0.7328534922526954,2610.6649746039693,None,2610.6649746039693,None,j,1,1.54839112037007,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,0,168,0,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,832,832,222,,,,,1.024814075336852,2613.6640271011784,None,2613.6640271011784,None,f,1,0.8204705162133905,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,freq_bottom,,,,,0,833,833,3,,,,,0.8025496403649449,2615.8760627712327,None,2615.8760627712327,None,j,1,0.6723597414020333,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-12,180,-12,180,0,180,0,180,j,abs,resp,freq_bottom,,,,,0,834,834,81,,,,,0.8121465853137606,2617.6544588020406,None,2617.6544588020406,None,f,0,0.7500465185294161,2618.4184041324334,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,90,0,12,180,12,0,180,0,180,j,present,resp,freq_bottom,,,,,0,835,835,521,,,,,0.9704878320739045,2619.92386442289,None,2619.92386442289,None,j,1,0.8646548141114181,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_bottom,,,,,0,836,836,989,,,,,0.9459038871502061,2622.147392073275,None,2622.147392073275,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,0,-168,180,0,0,0,-168,180,f,present,resp,freq_bottom,,,,,0,837,837,822,,,,,0.9449212498846065,2626.5839013872683,None,2626.5839013872683,None,f,1,1.0527387968468247,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,-168,180,0,180,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,838,838,423,,,,,0.7819264297090402,2628.690029849815,None,2628.690029849815,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-168,0,90,0,0,-168,180,180,f,present,resp,freq_bottom,,,,,0,839,839,816,,,,,0.9829698757136724,2638.504837576773,None,2638.504837576773,None,f,1,0.8750531969344593,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,180,180,180,-168,0,0,0,f,abs,resp,freq_bottom,,,,,0,840,840,376,,,,,0.8842565308927008,2640.5862458454358,None,2640.5862458454358,None,f,1,0.8896904397988692,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,841,841,220,,,,,0.911420816667375,2642.6003711530575,None,2642.6003711530575,None,f,1,0.7154951153715956,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,270,180,180,180,0,-12,0,-12,0,j,present,resp,freq_bottom,,,,,0,842,842,609,,,,,0.7839382779052033,2644.1515440009243,None,2644.1515440009243,None,j,1,0.9076166251325049,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
