ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,text_7.started,text_7.stopped,response.rt,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
-168,180,90,0,0,168,180,180,0,0,f,present,resp,freq_top,,,,,0,503,503,920,,,0.9500321063477771,,,,,,,,,,2396.414209299386,None,2396.414209299386,None,f,1,None,None,1.7736658621579409,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,-168,0,0,-168,0,0,0,f,abs,resp,freq_top,,,,,0,504,504,304,,,0.7060560785828369,,,,,,,,,,2399.1810730021753,None,2399.1810730021753,None,f,1,None,None,0.9741878171989811,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,168,0,168,180,0,180,0,0,0,f,abs,resp,freq_top,,,,,0,505,505,266,,,0.9705179150232528,,,,,,,,,,2401.47579105982,None,2401.47579105982,None,f,1,None,None,0.807597467697633,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,0,0,-12,0,180,0,0,j,abs,resp,freq_top,,,,,0,506,506,198,,,0.7429502256016237,,,,,,,,,,2403.145397622473,None,2403.145397622473,None,j,1,None,None,0.8500641188002191,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,180,180,180,0,0,0,12,180,j,abs,resp,freq_top,,,,,0,507,507,69,,,0.9104250449120729,,,,,,,,,,2405.204436316024,None,2405.204436316024,None,j,1,None,None,0.9028717702822178,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,180,180,12,0,0,0,168,0,None,present,inhibit,freq_top,,,,,0,508,508,961,,,0.8716777627811569,,,,,,,,,,2407.334127293405,None,2407.334127293405,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,180,0,12,0,-12,0,j,abs,resp,freq_top,,,,,0,509,509,175,,,0.7890579202242576,,,,,,,,,,2412.264869244107,None,2412.264869244107,None,j,1,None,None,0.9135674416975235,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,270,0,180,0,180,-168,180,168,180,f,present,resp,freq_top,,,,,0,510,510,875,,,1.0580173322129438,,,,,,,,,,2414.595307354917,None,2414.595307354917,None,f,1,None,None,0.8402881773363333,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,12,180,180,12,0,270,0,180,180,j,present,resp,freq_top,,,,,0,511,511,561,,,0.8802153458276023,,,,,,,,,,2417.288678990706,None,2417.288678990706,None,j,1,None,None,1.137852658794145,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,0,180,0,180,-168,0,180,180,f,abs,resp,freq_top,,,,,0,512,512,339,,,0.8852729940709574,,,,,,,,,,2419.5362768112464,None,2419.5362768112464,None,f,1,None,None,1.1462591172457905,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,90,180,-168,0,-168,180,0,180,f,present,resp,freq_top,,,,,0,513,513,791,,,0.7612637675255118,,,,,,,,,,2422.301712170716,None,2422.301712170716,None,f,1,None,None,1.307983078135294,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,270,180,180,168,180,-168,0,180,180,f,present,resp,freq_top,,,,,0,514,514,877,,,1.0270945814102015,,,,,,,,,,2424.9142019041174,None,2424.9142019041174,None,f,1,None,None,0.9034606751447427,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,168,0,180,180,0,180,0,-168,180,f,abs,resp,freq_top,,,,,0,515,515,390,,,0.7763848782908658,,,,,,,,,,2426.961400621629,None,2426.961400621629,None,f,1,None,None,0.872228493593866,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,0,12,0,0,180,0,180,180,j,abs,resp,freq_top,,,,,0,516,516,6,,,0.9985980284297602,,,,,,,,,,2428.8926258305,None,2428.8926258305,None,j,1,None,None,0.7821915504537174,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,0,0,0,-12,0,0,0,-12,j,present,resp,freq_top,,,,,0,517,517,590,,,1.0866226096032026,,,,,,,,,,2431.056474195495,None,2431.056474195495,None,j,1,None,None,0.8252540489265812,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,180,0,0,180,180,180,168,0,None,abs,inhibit,freq_top,,,,,0,518,518,461,,,0.7846878234210168,,,,,,,,,,2433.186303117276,None,2433.186303117276,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,0,12,180,180,180,0,0,-12,0,j,present,resp,freq_top,,,,,0,519,519,683,,,0.7590159956185015,,,,,,,,,,2436.94123900633,None,2436.94123900633,None,j,1,None,None,0.9245438314756029,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-12,0,0,180,0,180,-12,180,180,180,j,abs,resp,freq_top,,,,,0,520,520,137,,,0.8856813159328584,,,,,,,,,,2438.8241009692647,None,2438.8241009692647,None,j,1,None,None,0.8337281212589005,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,180,12,180,180,180,0,0,0,12,j,present,resp,freq_top,,,,,0,521,521,558,,,0.868045267292104,,,,,,,,,,2440.895372644576,None,2440.895372644576,None,j,1,None,None,0.84156438941136,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,180,180,180,180,-168,0,0,0,12,None,abs,inhibit,freq_top,,,,,0,522,522,436,,,0.9837024757671804,,,,,,,,,,2443.0489657339494,None,2443.0489657339494,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-12,0,270,0,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,523,523,713,,,1.0154139231151023,,,,,,,,,,2447.829662814991,None,2447.829662814991,None,j,1,None,None,1.37936311676458,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,524,524,236,,,0.826600723038543,,,,,,,,,,2450.1454377682167,None,2450.1454377682167,None,f,1,None,None,1.04756850238482,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,0,0,0,-12,0,-12,0,0,j,present,resp,freq_top,,,,,0,525,525,588,,,0.9123578799525621,,,,,,,,,,2452.8397451318815,None,2452.8397451318815,None,j,1,None,None,0.8972782305427245,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_top,,,,,0,526,526,629,,,0.9477380493887098,,,,,,,,,,2455.4521566867334,None,2455.4521566867334,None,j,1,None,None,1.43608090334601,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,-168,180,0,180,0,0,0,168,f,abs,resp,freq_top,,,,,0,527,527,404,,,1.0340516822916594,,,,,,,,,,2458.2410960210764,None,2458.2410960210764,None,f,1,None,None,1.0470242709852755,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,180,0,-168,180,180,0,180,f,abs,resp,freq_top,,,,,0,528,528,299,,,1.0649310441296336,,,,,,,,,,2460.4289147156524,None,2460.4289147156524,None,f,1,None,None,0.7792666462410125,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,180,270,180,180,168,180,168,180,f,present,resp,freq_top,,,,,0,529,529,735,,,0.8242039646798129,,,,,,,,,,2462.946915252338,None,2462.946915252338,None,f,1,None,None,0.8212666408071527,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,168,180,0,180,168,0,0,f,abs,resp,freq_top,,,,,0,530,530,241,,,0.9013670669894029,,,,,,,,,,2466.535629951628,None,2466.535629951628,None,f,1,None,None,0.8166586338120396,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,-12,180,-12,0,180,0,180,180,j,present,resp,freq_top,,,,,0,531,531,585,,,0.9820811431043412,,,,,,,,,,2470.0434558060297,None,2470.0434558060297,None,j,1,None,None,1.5648436990522896,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,180,270,180,12,0,-12,0,j,present,resp,freq_top,,,,,0,532,532,679,,,0.8118247306122195,,,,,,,,,,2473.383997061217,None,2473.383997061217,None,j,1,None,None,1.119791601646284,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,180,168,0,0,270,-168,0,f,present,resp,freq_top,,,,,0,533,533,891,,,0.9124961309581762,,,,,,,,,,2476.056041044045,None,2476.056041044045,None,f,1,None,None,1.6793574722105404,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,180,0,168,0,0,-12,0,0,None,abs,inhibit,freq_top,,,,,0,534,534,498,,,1.0729725390681923,,,,,,,,,,2479.2692593170577,None,2479.2692593170577,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,-168,0,90,0,180,180,-168,0,f,present,resp,freq_top,,,,,0,535,535,823,,,0.9018893632256149,,,,,,,,,,2484.081308413195,None,2484.081308413195,None,f,1,None,None,1.125999099604087,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,168,0,0,168,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,536,536,222,,,1.0651156699205127,,,,,,,,,,2486.7179335868714,None,2486.7179335868714,None,f,1,None,None,1.752688956221391,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,537,537,1003,,,1.043706674028672,,,,,,,,,,2489.5887165103777,None,2489.5887165103777,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,180,12,180,180,-12,180,180,180,j,abs,resp,freq_top,,,,,0,538,538,141,,,0.8142582226607674,,,,,,,,,,2493.7434753355774,None,2493.7434753355774,None,j,1,None,None,1.1282668813801138,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,-168,0,12,180,0,180,180,0,0,None,abs,inhibit,freq_top,,,,,0,539,539,476,,,0.723403688887991,,,,,,,,,,2496.2496283500222,None,2496.2496283500222,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,0,180,180,12,0,180,0,12,j,abs,resp,freq_top,,,,,0,540,540,16,,,0.8272119338701213,,,,,,,,,,2500.086990394302,None,2500.086990394302,None,j,1,None,None,1.0713082203292288,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,180,12,180,-168,0,180,180,180,None,present,inhibit,freq_top,,,,,0,541,541,941,,,0.9357584332267503,,,,,,,,,,2502.6056785400506,None,2502.6056785400506,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,0,168,0,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,542,542,432,,,0.9805434374161481,,,,,,,,,,2506.606716594295,None,2506.606716594295,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,,,,,0,543,543,254,,,0.9621808312899125,,,,,,,,,,2510.8901386054495,None,2510.8901386054495,None,f,1,None,None,0.8916940480921767,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,0,0,-12,0,180,-12,j,abs,resp,freq_top,,,,,0,544,544,113,,,1.0844193979225993,,,,,,,,,,2513.2199479674964,None,2513.2199479674964,None,j,1,None,None,0.6904739193123532,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,180,12,180,180,180,12,0,180,j,present,resp,freq_top,,,,,0,545,545,535,,,0.7747950094822746,,,,,,,,,,2547.46815642593,None,2547.46815642593,None,j,1,None,None,0.9042134833143791,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,180,-12,180,0,180,12,0,0,j,present,resp,freq_top,,,,,0,546,546,675,,,0.7404640375447187,,,,,,,,,,2549.1514955497114,None,2549.1514955497114,None,j,1,None,None,1.0919935413767234,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,168,0,0,180,180,12,180,180,None,present,inhibit,freq_top,,,,,0,547,547,976,,,1.0449090124598384,,,,,,,,,,2551.3397815045246,None,2551.3397815045246,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,270,180,180,180,-168,0,12,0,0,None,present,inhibit,freq_top,,,,,0,548,548,938,,,1.04738240558158,,,,,,,,,,2555.44868664557,None,2555.44868664557,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,90,0,0,180,180,180,-12,j,present,resp,freq_top,,,,,0,549,549,706,,,0.881156515252179,,,,,,,,,,2559.3541892989597,None,2559.3541892989597,None,j,1,None,None,1.0493910587974824,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,0,-168,0,168,0,180,180,180,180,f,present,resp,freq_top,,,,,0,550,550,903,,,1.0753645579025497,,,,,,,,,,2562.0956359161355,None,2562.0956359161355,None,f,1,None,None,1.4439784465794219,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,0,-12,0,0,12,180,180,j,abs,resp,freq_top,,,,,0,551,551,170,,,1.0850257254175015,,,,,,,,,,2564.6723693746535,None,2564.6723693746535,None,j,1,None,None,1.0747378138912609,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,-168,180,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,552,552,318,,,1.0756492498204522,,,,,,,,,,2567.2850613460178,None,2567.2850613460178,None,f,1,None,None,1.0696800538280513,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,-12,0,90,0,12,0,0,0,j,present,resp,freq_top,,,,,0,553,553,695,,,0.799832927181806,,,,,,,,,,2569.34568232522,None,2569.34568232522,None,j,1,None,None,1.1210693229586468,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,180,180,-12,180,0,-12,180,j,abs,resp,freq_top,,,,,0,554,554,85,,,0.8039074476899969,,,,,,,,,,2571.6743787747982,None,2571.6743787747982,None,j,1,None,None,1.1124467415575054,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,-12,0,180,0,180,180,12,0,0,j,abs,resp,freq_top,,,,,0,555,555,173,,,1.0363851414122263,,,,,,,,,,2574.2160607728147,None,2574.2160607728147,None,j,1,None,None,0.9067251580272568,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,0,12,0,0,168,180,180,0,None,present,inhibit,freq_top,,,,,0,556,556,948,,,0.7916631636104869,,,,,,,,,,2575.9573606920094,None,2575.9573606920094,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,180,180,168,0,168,0,f,abs,resp,freq_top,,,,,0,557,557,245,,,0.8969148176507122,,,,,,,,,,2579.8643912984553,None,2579.8643912984553,None,f,1,None,None,0.7935283463812084,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,558,558,935,,,0.7255135833659121,,,,,,,,,,2581.8536826475975,None,2581.8536826475975,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,270,0,-12,0,-12,0,0,0,0,j,present,resp,freq_top,,,,,0,559,559,574,,,1.058757128140894,,,,,,,,,,2586.2068423440433,None,2586.2068423440433,None,j,1,None,None,1.2991117742203642,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,168,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,560,560,247,,,0.9019993649967893,,,,,,,,,,2588.6898167754334,None,2588.6898167754334,None,f,1,None,None,1.0081674165267032,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,180,0,-12,180,180,0,180,180,j,abs,resp,freq_top,,,,,0,561,561,153,,,1.0166438860604003,,,,,,,,,,2590.854965198472,None,2590.854965198472,None,j,1,None,None,0.8750975559814833,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,-12,0,-12,0,0,180,0,0,0,j,abs,resp,freq_top,,,,,0,562,562,126,,,0.8226518961217002,,,,,,,,,,2592.5960915552423,None,2592.5960915552423,None,j,1,None,None,0.7179852242697962,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,0,180,180,168,0,0,0,None,abs,inhibit,freq_top,,,,,0,563,563,446,,,0.940377296683512,,,,,,,,,,2594.5752148627435,None,2594.5752148627435,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,-168,0,180,180,0,0,180,168,f,abs,resp,freq_top,,,,,0,564,564,397,,,0.7351327875813355,,,,,,,,,,2598.338772729512,None,2598.338772729512,None,f,1,None,None,0.9743619833243429,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,270,0,180,180,12,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,565,565,968,,,0.7654124721262011,,,,,,,,,,2600.3526987750156,None,2600.3526987750156,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,566,566,998,,,1.0564154504444858,,,,,,,,,,2604.423270767351,None,2604.423270767351,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,12,0,270,180,180,0,180,12,180,j,present,resp,freq_top,,,,,0,567,567,544,,,0.9687963288507634,,,,,,,,,,2608.40181875314,None,2608.40181875314,None,f,0,2609.202254862692,None,0.7831357300601667,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,180,270,0,180,-12,0,-12,j,present,resp,freq_top,,,,,0,568,568,616,,,0.949691408583776,,,,,,,,,,2610.683430281788,None,2610.683430281788,None,j,1,None,None,0.852880961545452,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,180,-168,0,0,0,180,180,f,abs,resp,freq_top,,,,,0,569,569,337,,,1.0971831978990316,,,,,,,,,,2613.013239945685,None,2613.013239945685,None,f,1,None,None,1.0191181492482428,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,90,180,180,168,0,0,0,0,f,present,resp,freq_top,,,,,0,570,570,874,,,0.7729841248280372,,,,,,,,,,2614.919218009207,None,2614.919218009207,None,f,1,None,None,0.8422420374990907,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,12,0,270,180,180,0,180,180,j,present,resp,freq_top,,,,,0,571,571,559,,,0.7914557332793758,,,,,,,,,,2617.060599849865,None,2617.060599849865,None,j,1,None,None,0.7318400337098865,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,-12,0,180,180,180,180,-12,j,abs,resp,freq_top,,,,,0,572,572,74,,,0.8096165645544743,,,,,,,,,,2619.0258206559884,None,2619.0258206559884,None,j,1,None,None,0.7026471352219232,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,-168,180,0,180,0,180,0,-168,f,abs,resp,freq_top,,,,,0,573,573,334,,,0.9120575445503224,,,,,,,,,,2620.696708863972,None,2620.696708863972,None,f,1,None,None,0.8717902107309783,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,0,-168,180,0,180,0,0,-168,f,present,resp,freq_top,,,,,0,574,574,830,,,0.8018029365874797,,,,,,,,,,2622.709888741956,None,2622.709888741956,None,f,1,None,None,1.9472246676741634,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,168,0,0,90,180,168,0,180,180,f,present,resp,freq_top,,,,,0,575,575,773,,,0.7991982234595241,,,,,,,,,,2625.499611672938,None,2625.499611672938,None,f,1,None,None,0.7719966443764861,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,168,0,0,0,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,576,576,272,,,1.04102599171051,,,,,,,,,,2627.7928192846884,None,2627.7928192846884,None,f,1,None,None,0.7988339234143496,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,180,-168,0,180,0,180,168,180,180,f,present,resp,freq_top,,,,,0,577,577,906,,,1.055683148777025,,,,,,,,,,2629.957704798384,None,2629.957704798384,None,f,1,None,None,0.9394979702410637,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,0,270,-168,0,0,0,-168,f,present,resp,freq_top,,,,,0,578,578,800,,,0.8668102835949607,,,,,,,,,,2632.5465960785805,None,2632.5465960785805,None,f,1,None,None,1.0370563543765456,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-12,0,90,180,12,180,180,180,0,180,j,present,resp,freq_top,,,,,0,579,579,709,,,1.0400362085467756,,,,,,,,,,2634.9832549988278,None,2634.9832549988278,None,j,1,None,None,0.8884238301034202,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,180,-168,180,168,0,180,0,180,f,present,resp,freq_top,,,,,0,580,580,871,,,0.913410243305238,,,,,,,,,,2637.088968402284,None,2637.088968402284,None,f,1,None,None,0.9436215116802487,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-12,180,12,180,0,180,0,180,180,j,abs,resp,freq_top,,,,,0,581,581,145,,,0.9108365090043677,,,,,,,,,,2639.466173588393,None,2639.466173588393,None,f,0,2640.467709993187,None,0.9816516052887891,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,180,-168,180,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,582,582,281,,,1.0816214133142958,,,,,,,,,,2642.090709157972,None,2642.090709157972,None,f,1,None,None,1.2680528532437165,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,12,180,12,0,180,0,180,180,180,j,abs,resp,freq_top,,,,,0,583,583,5,,,0.780541169692593,,,,,,,,,,2644.3503226299144,None,2644.3503226299144,None,j,1,None,None,0.8644716113922186,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,584,584,261,,,1.0710769238765188,,,,,,,,,,2646.3854966405925,None,2646.3854966405925,None,f,1,None,None,0.8623453961845371,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,168,180,180,168,0,0,270,180,180,f,present,resp,freq_top,,,,,0,585,585,771,,,0.952428951211526,,,,,,,,,,2648.6096040693956,None,2648.6096040693956,None,f,1,None,None,1.2772999575463473,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,168,0,180,0,-168,180,0,180,f,abs,resp,freq_top,,,,,0,586,586,375,,,0.946763005471934,,,,,,,,,,2650.9397557267366,None,2650.9397557267366,None,f,1,None,None,0.7711526782004512,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,180,0,0,180,180,0,168,0,f,abs,resp,freq_top,,,,,0,587,587,251,,,1.0808583661502815,,,,,,,,,,2669.551773068488,None,2669.551773068488,None,f,1,None,None,0.7983914146825555,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,180,-12,0,-12,0,0,j,abs,resp,freq_top,,,,,0,588,588,99,,,0.9874131956781637,,,,,,,,,,2672.0700211202857,None,2672.0700211202857,None,j,1,None,None,0.7438819458693615,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,180,90,180,168,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,589,589,1007,,,0.9872217296892454,,,,,,,,,,2674.434805877223,None,2674.434805877223,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,168,180,180,0,180,0,180,168,180,f,abs,resp,freq_top,,,,,0,590,590,271,,,1.0717147006499947,,,,,,,,,,2678.5422651677727,None,2678.5422651677727,None,f,1,None,None,0.6870123298940598,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,12,180,180,180,-12,0,180,0,j,present,resp,freq_top,,,,,0,591,591,669,,,0.8054961991959617,,,,,,,,,,2680.483565751034,None,2680.483565751034,None,j,1,None,None,0.9376941283844644,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,180,180,-12,0,0,180,-12,180,j,present,resp,freq_top,,,,,0,592,592,583,,,0.7165377391203813,,,,,,,,,,2682.4615894273666,None,2682.4615894273666,None,j,1,None,None,0.7518564602651168,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
